Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Slc2a12	ENSMUST00000042261.4	"solute carrier family 2 (facilitated glucose transporter), member 12 "	mmu-miR-370-3p	-0.06
5830462I19Rik	ENSMUST00000168137.1	"RIKEN cDNA 5830462I19 gene "	mmu-miR-370-3p	-0.06
Vezt	ENSMUST00000119818.2	"vezatin, adherens junctions transmembrane protein "	mmu-miR-370-3p	-0.06
Bnc1	ENSMUST00000026096.7	"basonuclin 1 "	mmu-miR-370-3p	-0.06
Fn1	ENSMUST00000188894.1	"fibronectin 1 "	mmu-miR-370-3p	-0.06
Cdh10	ENSMUST00000166873.3	"cadherin 10 "	mmu-miR-370-3p	-0.06
Fam134a	ENSMUST00000097694.5	"family with sequence similarity 134, member A "	mmu-miR-370-3p	-0.06
Carns1	ENSMUST00000167055.1	"carnosine synthase 1 "	mmu-miR-370-3p	-0.06
C130026L21Rik	ENSMUST00000064930.3	"RIKEN cDNA C130026L21 gene "	mmu-miR-370-3p	-0.06
Frmd3	ENSMUST00000084474.5	"FERM domain containing 3 "	mmu-miR-370-3p	-0.06
Lrrc15	ENSMUST00000064606.7	"leucine rich repeat containing 15 "	mmu-miR-370-3p	-0.06
Scd2	ENSMUST00000026221.5	"stearoyl-Coenzyme A desaturase 2 "	mmu-miR-370-3p	-0.05
Irgq	ENSMUST00000049020.7	"immunity-related GTPase family, Q "	mmu-miR-370-3p	-0.05
Gm765	ENSMUST00000164491.1	"predicted gene 765 "	mmu-miR-370-3p	-0.05
Upf1	ENSMUST00000075666.6	"UPF1 regulator of nonsense transcripts homolog (yeast) "	mmu-miR-370-3p	-0.05
Lrtm1	ENSMUST00000055662.2	"leucine-rich repeats and transmembrane domains 1 "	mmu-miR-370-3p	-0.05
Jmy	ENSMUST00000065537.7	"junction-mediating and regulatory protein "	mmu-miR-370-3p	-0.05
Gif	ENSMUST00000025585.3	"gastric intrinsic factor "	mmu-miR-370-3p	-0.05
Pdhb	ENSMUST00000022268.8	"pyruvate dehydrogenase (lipoamide) beta "	mmu-miR-370-3p	-0.05
Il17rb	ENSMUST00000122205.2	"interleukin 17 receptor B "	mmu-miR-370-3p	-0.05
Gng12	ENSMUST00000043148.7	"guanine nucleotide binding protein (G protein), gamma 12 "	mmu-miR-370-3p	-0.05
Fam169a	ENSMUST00000169863.2	"family with sequence similarity 169, member A "	mmu-miR-370-3p	-0.05
Ap5z1	ENSMUST00000038699.8	"adaptor-related protein complex 5, zeta 1 subunit "	mmu-miR-370-3p	-0.05
Cdh6	ENSMUST00000036439.4	"cadherin 6 "	mmu-miR-370-3p	-0.05
Trim58	ENSMUST00000075084.4	"tripartite motif-containing 58 "	mmu-miR-370-3p	-0.05
Klc2	ENSMUST00000113728.2	"kinesin light chain 2 "	mmu-miR-370-3p	-0.05
Pou2f2	ENSMUST00000175774.3	"POU domain, class 2, transcription factor 2 "	mmu-miR-370-3p	-0.05
Snx33	ENSMUST00000050916.5	"sorting nexin 33 "	mmu-miR-370-3p	-0.05
Gm14221	ENSMUST00000109473.1	"predicted gene 14221 "	mmu-miR-370-3p	-0.05
Sppl3	ENSMUST00000031530.5	"signal peptide peptidase 3 "	mmu-miR-370-3p	-0.05
Rapgef3	ENSMUST00000126854.3	"Rap guanine nucleotide exchange factor (GEF) 3 "	mmu-miR-370-3p	-0.05
Inhba	ENSMUST00000164993.1	"inhibin beta-A "	mmu-miR-370-3p	-0.05
Tyw1	ENSMUST00000040213.7	"tRNA-yW synthesizing protein 1 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.05
Psd3	ENSMUST00000038959.10	"pleckstrin and Sec7 domain containing 3 "	mmu-miR-370-3p	-0.05
Tmem104	ENSMUST00000100235.3	"transmembrane protein 104 "	mmu-miR-370-3p	-0.05
Gpr124	ENSMUST00000033876.8	"G protein-coupled receptor 124 "	mmu-miR-370-3p	-0.05
Unc93b1	ENSMUST00000165711.1	"unc-93 homolog B1 (C. elegans) "	mmu-miR-370-3p	-0.05
Speer4a	ENSMUST00000079447.2	"spermatogenesis associated glutamate (E)-rich protein 4a "	mmu-miR-370-3p	-0.05
Pianp	ENSMUST00000032479.5	"PILR alpha associated neural protein "	mmu-miR-370-3p	-0.05
Zpld1	ENSMUST00000143914.2	"zona pellucida like domain containing 1 "	mmu-miR-370-3p	-0.05
Tnfrsf13c	ENSMUST00000089161.3	"tumor necrosis factor receptor superfamily, member 13c "	mmu-miR-370-3p	-0.05
Rhoj	ENSMUST00000055390.5	"ras homolog gene family, member J "	mmu-miR-370-3p	-0.05
Nktr	ENSMUST00000035112.7	"natural killer tumor recognition sequence "	mmu-miR-370-3p	-0.05
Fam71f2	ENSMUST00000115286.2	"family with sequence similarity 71, member F2 "	mmu-miR-370-3p	-0.05
Zfp551	ENSMUST00000080348.6	"zinc fingr protein 551 "	mmu-miR-370-3p	-0.05
Kremen1	ENSMUST00000020662.9	"kringle containing transmembrane protein 1 "	mmu-miR-370-3p	-0.05
Tanc2	ENSMUST00000100330.4	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 "	mmu-miR-370-3p	-0.05
F8	ENSMUST00000033539.7	"coagulation factor VIII "	mmu-miR-370-3p	-0.05
Ccr9	ENSMUST00000180093.1	"chemokine (C-C motif) receptor 9 "	mmu-miR-370-3p	-0.05
Slc31a2	ENSMUST00000084530.3	"solute carrier family 31, member 2 "	mmu-miR-370-3p	-0.05
Chrnb2	ENSMUST00000029562.3	"cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal) "	mmu-miR-370-3p	-0.05
Lgi4	ENSMUST00000039775.7	"leucine-rich repeat LGI family, member 4 "	mmu-miR-370-3p	-0.05
Il7r	ENSMUST00000003981.4	"interleukin 7 receptor "	mmu-miR-370-3p	-0.05
Ky	ENSMUST00000039390.5	"kyphoscoliosis peptidase "	mmu-miR-370-3p	-0.05
Edar	ENSMUST00000003312.4	"ectodysplasin-A receptor "	mmu-miR-370-3p	-0.05
Nkx6-2	ENSMUST00000106095.2	"NK6 homeobox 2 "	mmu-miR-370-3p	-0.05
Apbb1	ENSMUST00000191011.1	"amyloid beta (A4) precursor protein-binding, family B, member 1 "	mmu-miR-370-3p	-0.05
Olfml2b	ENSMUST00000046792.8	"olfactomedin-like 2B "	mmu-miR-370-3p	-0.05
Gfra4	ENSMUST00000110239.2	"glial cell line derived neurotrophic factor family receptor alpha 4 "	mmu-miR-370-3p	-0.05
Actr1b	ENSMUST00000043951.4	"ARP1 actin-related protein 1B, centractin beta "	mmu-miR-370-3p	-0.05
Rxra	ENSMUST00000077257.6	"retinoid X receptor alpha "	mmu-miR-370-3p	-0.05
Dhx37	ENSMUST00000169485.1	"DEAH (Asp-Glu-Ala-His) box polypeptide 37 "	mmu-miR-370-3p	-0.05
1810049J17Rik	ENSMUST00000180521.1	"RIKEN cDNA 1810049J17 gene "	mmu-miR-370-3p	-0.05
Adora1	ENSMUST00000086465.5	"adenosine A1 receptor "	mmu-miR-370-3p	-0.05
Tc2n	ENSMUST00000162735.2	"tandem C2 domains, nuclear "	mmu-miR-370-3p	-0.05
Blnk	ENSMUST00000117695.2	"B cell linker "	mmu-miR-370-3p	-0.05
Shc3	ENSMUST00000021898.5	"src homology 2 domain-containing transforming protein C3 "	mmu-miR-370-3p	-0.05
Fem1a	ENSMUST00000060253.3	"feminization 1 homolog a (C. elegans) "	mmu-miR-370-3p	-0.05
Ero1l	ENSMUST00000022378.7	"ERO1-like (S. cerevisiae) "	mmu-miR-370-3p	-0.05
6030445D17Rik	ENSMUST00000084593.2	"RIKEN cDNA 6030445D17 gene "	mmu-miR-370-3p	-0.05
1110002L01Rik	ENSMUST00000180149.1	"RIKEN cDNA 1110002L01 gene "	mmu-miR-370-3p	-0.05
Unc119b	ENSMUST00000060798.5	"unc-119 homolog B (C. elegans) "	mmu-miR-370-3p	-0.05
Dnajc1	ENSMUST00000166495.2	"DnaJ (Hsp40) homolog, subfamily C, member 1 "	mmu-miR-370-3p	-0.05
Bves	ENSMUST00000095715.3	"blood vessel epicardial substance "	mmu-miR-370-3p	-0.05
Il10ra	ENSMUST00000034594.10	"interleukin 10 receptor, alpha "	mmu-miR-370-3p	-0.05
Vta1	ENSMUST00000154132.2	"Vps20-associated 1 homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.05
Cacna1g	ENSMUST00000107786.2	"calcium channel, voltage-dependent, T type, alpha 1G subunit "	mmu-miR-370-3p	-0.05
Slc25a36	ENSMUST00000085206.5	"solute carrier family 25, member 36 "	mmu-miR-370-3p	-0.05
Lynx1	ENSMUST00000023259.9	"Ly6/neurotoxin 1 "	mmu-miR-370-3p	-0.05
4930571K23Rik	ENSMUST00000166958.1	"RIKEN cDNA 4930571K23 gene "	mmu-miR-370-3p	-0.05
Mpp2	ENSMUST00000017458.5	"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) "	mmu-miR-370-3p	-0.05
3100002H09Rik	ENSMUST00000053604.2	"RIKEN cDNA 3100002H09 gene "	mmu-miR-370-3p	-0.05
Mapk1	ENSMUST00000069107.8	"mitogen-activated protein kinase 1 "	mmu-miR-370-3p	-0.05
Gramd3	ENSMUST00000070166.5	"GRAM domain containing 3 "	mmu-miR-370-3p	-0.05
Bcl2l1	ENSMUST00000007803.6	"BCL2-like 1 "	mmu-miR-370-3p	-0.05
Pax3	ENSMUST00000087086.6	"paired box 3 "	mmu-miR-370-3p	-0.05
Zkscan1	ENSMUST00000019660.5	"zinc finger with KRAB and SCAN domains 1 "	mmu-miR-370-3p	-0.05
Man1a2	ENSMUST00000008907.8	"mannosidase, alpha, class 1A, member 2 "	mmu-miR-370-3p	-0.05
Cenpb	ENSMUST00000089510.4	"centromere protein B "	mmu-miR-370-3p	-0.05
Pip4k2c	ENSMUST00000013970.7	"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma "	mmu-miR-370-3p	-0.05
Pcgf3	ENSMUST00000046975.6	"polycomb group ring finger 3 "	mmu-miR-370-3p	-0.05
Zfp322a	ENSMUST00000050101.3	"zinc finger protein 322A "	mmu-miR-370-3p	-0.05
Zfp366	ENSMUST00000056558.8	"zinc finger protein 366 "	mmu-miR-370-3p	-0.05
Kif3b	ENSMUST00000028977.6	"kinesin family member 3B "	mmu-miR-370-3p	-0.05
Gna13	ENSMUST00000020930.8	"guanine nucleotide binding protein, alpha 13 "	mmu-miR-370-3p	-0.05
Gpc4	ENSMUST00000033450.2	"glypican 4 "	mmu-miR-370-3p	-0.05
Cadm2	ENSMUST00000114292.2	"cell adhesion molecule 2 "	mmu-miR-370-3p	-0.05
AI317395	ENSMUST00000163705.2	"expressed sequence AI317395 "	mmu-miR-370-3p	-0.05
Veph1	ENSMUST00000029419.7	"ventricular zone expressed PH domain-containing 1 "	mmu-miR-370-3p	-0.05
Spag16	ENSMUST00000113940.3	"sperm associated antigen 16 "	mmu-miR-370-3p	-0.05
Pvrl1	ENSMUST00000034510.7	"poliovirus receptor-related 1 "	mmu-miR-370-3p	-0.05
Cyb5d2	ENSMUST00000079681.5	"cytochrome b5 domain containing 2 "	mmu-miR-370-3p	-0.05
Bpi	ENSMUST00000065039.2	"bactericidal permeablility increasing protein "	mmu-miR-370-3p	-0.05
Ms4a15	ENSMUST00000087923.2	"membrane-spanning 4-domains, subfamily A, member 15 "	mmu-miR-370-3p	-0.05
D430041D05Rik	ENSMUST00000089726.4	"RIKEN cDNA D430041D05 gene "	mmu-miR-370-3p	-0.05
Pla2g2f	ENSMUST00000030526.6	"phospholipase A2, group IIF "	mmu-miR-370-3p	-0.05
Oasl1	ENSMUST00000112143.3	"2'-5' oligoadenylate synthetase-like 1 "	mmu-miR-370-3p	-0.05
Cbx2	ENSMUST00000026662.7	"chromobox 2 "	mmu-miR-370-3p	-0.05
Islr2	ENSMUST00000114144.3	"immunoglobulin superfamily containing leucine-rich repeat 2 "	mmu-miR-370-3p	-0.05
Ptprt	ENSMUST00000109445.3	"protein tyrosine phosphatase, receptor type, T "	mmu-miR-370-3p	-0.05
Pdpk1	ENSMUST00000102927.4	"3-phosphoinositide dependent protein kinase 1 "	mmu-miR-370-3p	-0.05
Sipa1l2	ENSMUST00000108775.1	"signal-induced proliferation-associated 1 like 2 "	mmu-miR-370-3p	-0.05
Osbp2	ENSMUST00000102950.4	"oxysterol binding protein 2 "	mmu-miR-370-3p	-0.05
Sorbs2	ENSMUST00000171337.3	"sorbin and SH3 domain containing 2 "	mmu-miR-370-3p	-0.05
Tal1	ENSMUST00000030489.3	"T cell acute lymphocytic leukemia 1 "	mmu-miR-370-3p	-0.05
Kcna7	ENSMUST00000107774.1	"potassium voltage-gated channel, shaker-related subfamily, member 7 "	mmu-miR-370-3p	-0.05
Rbms2	ENSMUST00000099139.2	"RNA binding motif, single stranded interacting protein 2 "	mmu-miR-370-3p	-0.05
Utp23	ENSMUST00000059599.9	"UTP23, small subunit (SSU) processome component, homolog (yeast) "	mmu-miR-370-3p	-0.05
Tmem11	ENSMUST00000062677.6	"transmembrane protein 11 "	mmu-miR-370-3p	-0.05
Slco2a1	ENSMUST00000035148.7	"solute carrier organic anion transporter family, member 2a1 "	mmu-miR-370-3p	-0.05
Spire1	ENSMUST00000045105.7	"spire homolog 1 (Drosophila) "	mmu-miR-370-3p	-0.05
Lman2	ENSMUST00000021940.7	"lectin, mannose-binding 2 "	mmu-miR-370-3p	-0.05
Atf2	ENSMUST00000112010.3	"activating transcription factor 2 "	mmu-miR-370-3p	-0.05
Adra2b	ENSMUST00000104934.1	"adrenergic receptor, alpha 2b "	mmu-miR-370-3p	-0.05
Kcnmb4	ENSMUST00000068233.5	"potassium large conductance calcium-activated channel, subfamily M, beta member 4 "	mmu-miR-370-3p	-0.05
Yaf2	ENSMUST00000080299.6	"YY1 associated factor 2 "	mmu-miR-370-3p	-0.05
2510049J12Rik	ENSMUST00000112957.1	"RIKEN cDNA 2510049J12 gene "	mmu-miR-370-3p	-0.05
Tgfbr2	ENSMUST00000061101.5	"transforming growth factor, beta receptor II "	mmu-miR-370-3p	-0.05
Cfl1	ENSMUST00000116560.2	"cofilin 1, non-muscle "	mmu-miR-370-3p	-0.05
Nfatc3	ENSMUST00000109308.1	"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3 "	mmu-miR-370-3p	-0.05
Aagab	ENSMUST00000041551.7	"alpha- and gamma-adaptin binding protein "	mmu-miR-370-3p	-0.05
Strip2	ENSMUST00000046028.7	"striatin interacting protein 2 "	mmu-miR-370-3p	-0.05
Rab1	ENSMUST00000020358.6	"RAB1, member RAS oncogene family "	mmu-miR-370-3p	-0.05
Ccny	ENSMUST00000053917.4	"cyclin Y "	mmu-miR-370-3p	-0.05
Cmtm4	ENSMUST00000179802.1	"CKLF-like MARVEL transmembrane domain containing 4 "	mmu-miR-370-3p	-0.05
2410131K14Rik	ENSMUST00000049138.7	"RIKEN cDNA 2410131K14 gene "	mmu-miR-370-3p	-0.05
Neto2	ENSMUST00000109686.3	"neuropilin (NRP) and tolloid (TLL)-like 2 "	mmu-miR-370-3p	-0.05
Tgm2	ENSMUST00000103122.4	"transglutaminase 2, C polypeptide "	mmu-miR-370-3p	-0.05
Grb10	ENSMUST00000093321.6	"growth factor receptor bound protein 10 "	mmu-miR-370-3p	-0.05
Fbln2	ENSMUST00000041544.7	"fibulin 2 "	mmu-miR-370-3p	-0.05
Atp5g1	ENSMUST00000090541.6	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9) "	mmu-miR-370-3p	-0.05
Ccne1	ENSMUST00000108023.4	"cyclin E1 "	mmu-miR-370-3p	-0.05
Riok3	ENSMUST00000025270.6	"RIO kinase 3 "	mmu-miR-370-3p	-0.05
Zfp235	ENSMUST00000056549.7	"zinc finger protein 235 "	mmu-miR-370-3p	-0.05
Tbc1d16	ENSMUST00000036113.3	"TBC1 domain family, member 16 "	mmu-miR-370-3p	-0.05
Cd3eap	ENSMUST00000047036.8	"CD3E antigen, epsilon polypeptide associated protein "	mmu-miR-370-3p	-0.05
Atg12	ENSMUST00000035648.4	"autophagy related 12 "	mmu-miR-370-3p	-0.05
Tnfaip2	ENSMUST00000102745.4	"tumor necrosis factor, alpha-induced protein 2 "	mmu-miR-370-3p	-0.05
Lsm11	ENSMUST00000129820.2	"U7 snRNP-specific Sm-like protein LSM11 "	mmu-miR-370-3p	-0.05
Cdon	ENSMUST00000119129.3	"cell adhesion molecule-related/down-regulated by oncogenes "	mmu-miR-370-3p	-0.05
Antxr1	ENSMUST00000042025.9	"anthrax toxin receptor 1 "	mmu-miR-370-3p	-0.05
Lysmd4	ENSMUST00000058771.6	"LysM, putative peptidoglycan-binding, domain containing 4 "	mmu-miR-370-3p	-0.05
Sike1	ENSMUST00000029447.6	"suppressor of IKBKE 1 "	mmu-miR-370-3p	-0.05
Hipk2	ENSMUST00000161779.2	"homeodomain interacting protein kinase 2 "	mmu-miR-370-3p	-0.05
Nek10	ENSMUST00000112630.3	"NIMA (never in mitosis gene a)- related kinase 10 "	mmu-miR-370-3p	-0.05
Mb21d2	ENSMUST00000100023.1	"Mab-21 domain containing 2 "	mmu-miR-370-3p	-0.05
Ttc14	ENSMUST00000099153.4	"tetratricopeptide repeat domain 14 "	mmu-miR-370-3p	-0.05
C130026I21Rik	ENSMUST00000161267.2	"RIKEN cDNA C130026I21 gene "	mmu-miR-370-3p	-0.05
Mtmr9	ENSMUST00000058679.5	"myotubularin related protein 9 "	mmu-miR-370-3p	-0.05
D430019H16Rik	ENSMUST00000178224.1	"RIKEN cDNA D430019H16 gene "	mmu-miR-370-3p	-0.05
Wnk3	ENSMUST00000096285.4	"WNK lysine deficient protein kinase 3 "	mmu-miR-370-3p	-0.05
Mettl10	ENSMUST00000033257.9	"methyltransferase like 10 "	mmu-miR-370-3p	-0.05
Fzd4	ENSMUST00000058755.3	"frizzled homolog 4 (Drosophila) "	mmu-miR-370-3p	-0.05
Tub	ENSMUST00000033341.6	"tubby candidate gene "	mmu-miR-370-3p	-0.05
Prdm16	ENSMUST00000070313.8	"PR domain containing 16 "	mmu-miR-370-3p	-0.05
Capza1	ENSMUST00000094028.5	"capping protein (actin filament) muscle Z-line, alpha 1 "	mmu-miR-370-3p	-0.05
Eda2r	ENSMUST00000037353.4	"ectodysplasin A2 receptor "	mmu-miR-370-3p	-0.05
Ppp1cc	ENSMUST00000102528.5	"protein phosphatase 1, catalytic subunit, gamma isoform "	mmu-miR-370-3p	-0.05
Nfxl1	ENSMUST00000087216.6	"nuclear transcription factor, X-box binding-like 1 "	mmu-miR-370-3p	-0.05
Rassf10	ENSMUST00000182858.1	"Ras association (RalGDS/AF-6) domain family (N-terminal) member 10 "	mmu-miR-370-3p	-0.05
Zer1	ENSMUST00000044751.9	"zyg-11 related, cell cycle regulator "	mmu-miR-370-3p	-0.05
BC022687	ENSMUST00000037014.4	"cDNA sequence BC022687 "	mmu-miR-370-3p	-0.05
Prps1l3	ENSMUST00000139049.1	"phosphoribosyl pyrophosphate synthetase 1-like 3 "	mmu-miR-370-3p	-0.05
Fkbp5	ENSMUST00000079413.4	"FK506 binding protein 5 "	mmu-miR-370-3p	-0.05
Pde11a	ENSMUST00000099992.4	"phosphodiesterase 11A "	mmu-miR-370-3p	-0.05
Adcy6	ENSMUST00000096224.4	"adenylate cyclase 6 "	mmu-miR-370-3p	-0.05
Cyb5rl	ENSMUST00000106758.2	"cytochrome b5 reductase-like "	mmu-miR-370-3p	-0.05
Gm608	ENSMUST00000119746.2	"predicted gene 608 "	mmu-miR-370-3p	-0.05
Adap2	ENSMUST00000021050.8	"ArfGAP with dual PH domains 2 "	mmu-miR-370-3p	-0.05
Cox15	ENSMUST00000045562.5	"cytochrome c oxidase assembly protein 15 "	mmu-miR-370-3p	-0.05
Desi2	ENSMUST00000027783.8	"desumoylating isopeptidase 2 "	mmu-miR-370-3p	-0.05
Ube2f	ENSMUST00000171165.2	"ubiquitin-conjugating enzyme E2F (putative) "	mmu-miR-370-3p	-0.05
Arhgef12	ENSMUST00000165665.2	"Rho guanine nucleotide exchange factor (GEF) 12 "	mmu-miR-370-3p	-0.05
Fzd2	ENSMUST00000057893.6	"frizzled homolog 2 (Drosophila) "	mmu-miR-370-3p	-0.05
Abl2	ENSMUST00000166172.3	"v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene) "	mmu-miR-370-3p	-0.05
Rabep1	ENSMUST00000100928.5	"rabaptin, RAB GTPase binding effector protein 1 "	mmu-miR-370-3p	-0.05
Btn1a1	ENSMUST00000041674.8	"butyrophilin, subfamily 1, member A1 "	mmu-miR-370-3p	-0.05
Git2	ENSMUST00000112185.3	"G protein-coupled receptor kinase-interactor 2 "	mmu-miR-370-3p	-0.05
Rbm18	ENSMUST00000122456.2	"RNA binding motif protein 18 "	mmu-miR-370-3p	-0.05
Atg14	ENSMUST00000042988.6	"autophagy related 14 "	mmu-miR-370-3p	-0.05
Gbas	ENSMUST00000086046.4	"glioblastoma amplified sequence "	mmu-miR-370-3p	-0.05
Bzrap1	ENSMUST00000039627.6	"benzodiazepine receptor associated protein 1 "	mmu-miR-370-3p	-0.05
Mylk3	ENSMUST00000034133.8	"myosin light chain kinase 3 "	mmu-miR-370-3p	-0.05
4933440M02Rik	ENSMUST00000061823.1	"RIKEN cDNA 4933440M02 gene "	mmu-miR-370-3p	-0.05
Taf12	ENSMUST00000030731.5	"TAF12 RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-miR-370-3p	-0.05
Olfr701	ENSMUST00000075414.2	"olfactory receptor 701 "	mmu-miR-370-3p	-0.05
Gm17484	ENSMUST00000167899.1	"predicted gene, 17484 "	mmu-miR-370-3p	-0.05
Foxa1	ENSMUST00000044380.6	"forkhead box A1 "	mmu-miR-370-3p	-0.05
Spc25	ENSMUST00000112320.2	"SPC25, NDC80 kinetochore complex component, homolog (S. cerevisiae) "	mmu-miR-370-3p	-0.05
Pikfyve	ENSMUST00000081154.8	"phosphoinositide kinase, FYVE finger containing "	mmu-miR-370-3p	-0.05
Gatsl2	ENSMUST00000016088.8	"GATS protein-like 2 "	mmu-miR-370-3p	-0.05
Tob2	ENSMUST00000039199.3	"transducer of ERBB2, 2 "	mmu-miR-370-3p	-0.05
Csdc2	ENSMUST00000038757.7	"cold shock domain containing C2, RNA binding "	mmu-miR-370-3p	-0.05
Mgat1	ENSMUST00000101293.5	"mannoside acetylglucosaminyltransferase 1 "	mmu-miR-370-3p	-0.05
Rimbp2	ENSMUST00000111346.1	"RIMS binding protein 2 "	mmu-miR-370-3p	-0.05
Stx12	ENSMUST00000030698.4	"syntaxin 12 "	mmu-miR-370-3p	-0.05
Raver2	ENSMUST00000038463.9	"ribonucleoprotein, PTB-binding 2 "	mmu-miR-370-3p	-0.05
Styxl1	ENSMUST00000053906.5	"serine/threonine/tyrosine interacting-like 1 "	mmu-miR-370-3p	-0.05
Tbx20	ENSMUST00000052946.5	"T-box 20 "	mmu-miR-370-3p	-0.05
Opa1	ENSMUST00000160597.2	"optic atrophy 1 "	mmu-miR-370-3p	-0.05
Runx1	ENSMUST00000023673.8	"runt related transcription factor 1 "	mmu-miR-370-3p	-0.05
Gpr110	ENSMUST00000047399.5	"G protein-coupled receptor 110 "	mmu-miR-370-3p	-0.05
Mstn	ENSMUST00000191197.1	"myostatin "	mmu-miR-370-3p	-0.05
Agfg1	ENSMUST00000189220.1	"ArfGAP with FG repeats 1 "	mmu-miR-370-3p	-0.05
Brsk2	ENSMUST00000174499.2	"BR serine/threonine kinase 2 "	mmu-miR-370-3p	-0.05
H2-Eb2	ENSMUST00000050325.8	"histocompatibility 2, class II antigen E beta2 "	mmu-miR-370-3p	-0.05
Mlip	ENSMUST00000185144.2	"muscular LMNA-interacting protein "	mmu-miR-370-3p	-0.05
Cdo1	ENSMUST00000035804.7	"cysteine dioxygenase 1, cytosolic "	mmu-miR-370-3p	-0.05
Nyap1	ENSMUST00000118326.2	"neuronal tyrosine-phosphorylated phosphoinositide 3-kinase adaptor 1 "	mmu-miR-370-3p	-0.05
Itga11	ENSMUST00000034774.8	"integrin alpha 11 "	mmu-miR-370-3p	-0.05
Ssh1	ENSMUST00000159592.2	"slingshot homolog 1 (Drosophila) "	mmu-miR-370-3p	-0.05
Galnt6	ENSMUST00000159715.2	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 "	mmu-miR-370-3p	-0.05
Unc13d	ENSMUST00000106450.2	"unc-13 homolog D (C. elegans) "	mmu-miR-370-3p	-0.05
Snx21	ENSMUST00000172577.2	"sorting nexin family member 21 "	mmu-miR-370-3p	-0.05
Fam78a	ENSMUST00000056406.6	"family with sequence similarity 78, member A "	mmu-miR-370-3p	-0.05
1300002K09Rik	ENSMUST00000107783.2	"RIKEN cDNA 1300002K09 gene "	mmu-miR-370-3p	-0.05
Dnajc5	ENSMUST00000072334.6	"DnaJ (Hsp40) homolog, subfamily C, member 5 "	mmu-miR-370-3p	-0.05
Dcbld1	ENSMUST00000105476.2	"discoidin, CUB  and LCCL domain containing 1 "	mmu-miR-370-3p	-0.05
Adap1	ENSMUST00000110865.1	"ArfGAP with dual PH domains 1 "	mmu-miR-370-3p	-0.05
Rcbtb1	ENSMUST00000043227.7	"regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1 "	mmu-miR-370-3p	-0.05
4930481A15Rik	ENSMUST00000174412.2	"RIKEN cDNA 4930481A15 gene "	mmu-miR-370-3p	-0.05
Zmynd11	ENSMUST00000110637.2	"zinc finger, MYND domain containing 11 "	mmu-miR-370-3p	-0.05
Ric3	ENSMUST00000055993.7	"resistance to inhibitors of cholinesterase 3 homolog (C. elegans) "	mmu-miR-370-3p	-0.05
Slc10a4	ENSMUST00000031127.7	"solute carrier family 10 (sodium/bile acid cotransporter family), member 4 "	mmu-miR-370-3p	-0.05
Wdr26	ENSMUST00000162819.2	"WD repeat domain 26 "	mmu-miR-370-3p	-0.05
Phlpp2	ENSMUST00000034175.4	"PH domain and leucine rich repeat protein phosphatase 2 "	mmu-miR-370-3p	-0.05
Nacc2	ENSMUST00000114159.3	"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing "	mmu-miR-370-3p	-0.05
Top3a	ENSMUST00000002891.5	"topoisomerase (DNA) III alpha "	mmu-miR-370-3p	-0.05
Frs3	ENSMUST00000113296.2	"fibroblast growth factor receptor substrate 3 "	mmu-miR-370-3p	-0.04
Efnb2	ENSMUST00000001319.8	"ephrin B2 "	mmu-miR-370-3p	-0.04
Cbfa2t3	ENSMUST00000127984.2	"core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human) "	mmu-miR-370-3p	-0.04
Neurl3	ENSMUST00000056946.7	"neuralized homolog 3 homolog (Drosophila) "	mmu-miR-370-3p	-0.04
Tox2	ENSMUST00000109428.3	"TOX high mobility group box family member 2 "	mmu-miR-370-3p	-0.04
Kcnh4	ENSMUST00000107361.3	"potassium voltage-gated channel, subfamily H (eag-related), member 4 "	mmu-miR-370-3p	-0.04
Ttyh3	ENSMUST00000042661.3	"tweety homolog 3 (Drosophila) "	mmu-miR-370-3p	-0.04
Camkk1	ENSMUST00000092937.7	"calcium/calmodulin-dependent protein kinase kinase 1, alpha "	mmu-miR-370-3p	-0.04
Vat1	ENSMUST00000040430.7	"vesicle amine transport protein 1 homolog (T californica) "	mmu-miR-370-3p	-0.04
Fads3	ENSMUST00000115995.2	"fatty acid desaturase 3 "	mmu-miR-370-3p	-0.04
Tmem176a	ENSMUST00000101426.5	"transmembrane protein 176A "	mmu-miR-370-3p	-0.04
Exosc2	ENSMUST00000038474.8	"exosome component 2 "	mmu-miR-370-3p	-0.04
Flrt1	ENSMUST00000113383.2	"fibronectin leucine rich transmembrane protein 1 "	mmu-miR-370-3p	-0.04
