Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Kcnc4	ENSMUST00000009617.8	"potassium voltage gated channel, Shaw-related subfamily, member 4 "	mmu-miR-147-5p	-0.07
Map6	ENSMUST00000107100.2	"microtubule-associated protein 6 "	mmu-miR-147-5p	-0.07
Tmem241	ENSMUST00000050228.8	"transmembrane protein 241 "	mmu-miR-147-5p	-0.06
K230010J24Rik	ENSMUST00000187976.1	"RIKEN cDNA K230010J24 gene "	mmu-miR-147-5p	-0.06
Kcnj11	ENSMUST00000180081.1	"potassium inwardly rectifying channel, subfamily J, member 11 "	mmu-miR-147-5p	-0.06
Pgm2l1	ENSMUST00000084935.4	"phosphoglucomutase 2-like 1 "	mmu-miR-147-5p	-0.06
Acot12	ENSMUST00000022120.4	"acyl-CoA thioesterase 12 "	mmu-miR-147-5p	-0.06
E2f2	ENSMUST00000061721.5	"E2F transcription factor 2 "	mmu-miR-147-5p	-0.06
Pbxip1	ENSMUST00000038942.4	"pre B cell leukemia transcription factor interacting protein 1 "	mmu-miR-147-5p	-0.06
Pappa	ENSMUST00000084501.3	"pregnancy-associated plasma protein A "	mmu-miR-147-5p	-0.06
Itgav	ENSMUST00000028499.5	"integrin alpha V "	mmu-miR-147-5p	-0.06
Mlec	ENSMUST00000112121.2	"malectin "	mmu-miR-147-5p	-0.06
Adam9	ENSMUST00000084032.5	"a disintegrin and metallopeptidase domain 9 (meltrin gamma) "	mmu-miR-147-5p	-0.06
Ankrd33b	ENSMUST00000110410.3	"ankyrin repeat domain 33B "	mmu-miR-147-5p	-0.06
Mettl8	ENSMUST00000121586.2	"methyltransferase like 8 "	mmu-miR-147-5p	-0.06
Panx1	ENSMUST00000164273.2	"pannexin 1 "	mmu-miR-147-5p	-0.06
Poglut1	ENSMUST00000036210.6	"protein O-glucosyltransferase 1 "	mmu-miR-147-5p	-0.06
Ccdc80	ENSMUST00000061050.5	"coiled-coil domain containing 80 "	mmu-miR-147-5p	-0.06
Hist1h3h	ENSMUST00000188775.1	"histone cluster 1, H3h "	mmu-miR-147-5p	-0.06
Ncald	ENSMUST00000090150.5	"neurocalcin delta "	mmu-miR-147-5p	-0.06
Mef2a	ENSMUST00000156690.2	"myocyte enhancer factor 2A "	mmu-miR-147-5p	-0.06
Ccar1	ENSMUST00000020268.5	"cell division cycle and apoptosis regulator 1 "	mmu-miR-147-5p	-0.06
Itga4	ENSMUST00000099972.4	"integrin alpha 4 "	mmu-miR-147-5p	-0.06
Tysnd1	ENSMUST00000020284.4	"trypsin domain containing 1 "	mmu-miR-147-5p	-0.06
Gopc	ENSMUST00000105475.3	"golgi associated PDZ and coiled-coil motif containing "	mmu-miR-147-5p	-0.06
Col28a1	ENSMUST00000115537.1	"collagen, type XXVIII, alpha 1 "	mmu-miR-147-5p	-0.06
Canx	ENSMUST00000179865.2	"calnexin "	mmu-miR-147-5p	-0.06
Cux2	ENSMUST00000111752.4	"cut-like homeobox 2 "	mmu-miR-147-5p	-0.06
Dsg1b	ENSMUST00000076737.6	"desmoglein 1 beta "	mmu-miR-147-5p	-0.06
Mphosph6	ENSMUST00000034303.1	"M phase phosphoprotein 6 "	mmu-miR-147-5p	-0.06
Zfp870	ENSMUST00000178401.1	"zinc finger protein 870 "	mmu-miR-147-5p	-0.06
Klf13	ENSMUST00000063694.8	"Kruppel-like factor 13 "	mmu-miR-147-5p	-0.06
2810403A07Rik	ENSMUST00000029696.6	"RIKEN cDNA 2810403A07 gene "	mmu-miR-147-5p	-0.06
Ampd2	ENSMUST00000102638.2	"adenosine monophosphate deaminase 2 "	mmu-miR-147-5p	-0.06
Ncan	ENSMUST00000002412.8	"neurocan "	mmu-miR-147-5p	-0.06
Bfar	ENSMUST00000023365.7	"bifunctional apoptosis regulator "	mmu-miR-147-5p	-0.06
Ehd4	ENSMUST00000028755.7	"EH-domain containing 4 "	mmu-miR-147-5p	-0.06
Trim2	ENSMUST00000107692.2	"tripartite motif-containing 2 "	mmu-miR-147-5p	-0.06
Csnk1g1	ENSMUST00000034949.4	"casein kinase 1, gamma 1 "	mmu-miR-147-5p	-0.06
Wiz	ENSMUST00000087703.6	"widely-interspaced zinc finger motifs "	mmu-miR-147-5p	-0.06
Zfp507	ENSMUST00000061586.5	"zinc finger protein 507 "	mmu-miR-147-5p	-0.06
Ago1	ENSMUST00000097888.4	"argonaute RISC catalytic subunit 1 "	mmu-miR-147-5p	-0.06
Ppapdc3	ENSMUST00000057423.5	"phosphatidic acid phosphatase type 2 domain containing 3 "	mmu-miR-147-5p	-0.06
Ube2d3	ENSMUST00000166033.1	"ubiquitin-conjugating enzyme E2D 3 "	mmu-miR-147-5p	-0.06
Kcna2	ENSMUST00000038695.1	"potassium voltage-gated channel, shaker-related subfamily, member 2 "	mmu-miR-147-5p	-0.06
Slc8a1	ENSMUST00000163680.3	"solute carrier family 8 (sodium/calcium exchanger), member 1 "	mmu-miR-147-5p	-0.06
Ube2h	ENSMUST00000102993.4	"ubiquitin-conjugating enzyme E2H "	mmu-miR-147-5p	-0.06
Ppp4r1	ENSMUST00000073104.5	"protein phosphatase 4, regulatory subunit 1 "	mmu-miR-147-5p	-0.06
Arid5b	ENSMUST00000020106.7	"AT rich interactive domain 5B (MRF1-like) "	mmu-miR-147-5p	-0.06
Lpin2	ENSMUST00000129635.2	"lipin 2 "	mmu-miR-147-5p	-0.06
Gnal	ENSMUST00000025402.8	"guanine nucleotide binding protein, alpha stimulating, olfactory type "	mmu-miR-147-5p	-0.06
Arhgap28	ENSMUST00000024840.6	"Rho GTPase activating protein 28 "	mmu-miR-147-5p	-0.06
Mcph1	ENSMUST00000039412.9	"microcephaly, primary autosomal recessive 1 "	mmu-miR-147-5p	-0.06
Sh3d19	ENSMUST00000182666.2	"SH3 domain protein D19 "	mmu-miR-147-5p	-0.06
Gm14214	ENSMUST00000184654.1	"predicted gene 14214 "	mmu-miR-147-5p	-0.06
Gm5475	ENSMUST00000148928.1	"predicted gene 5475 "	mmu-miR-147-5p	-0.06
Tap1	ENSMUST00000170086.2	"transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) "	mmu-miR-147-5p	-0.06
Gli3	ENSMUST00000110510.3	"GLI-Kruppel family member GLI3 "	mmu-miR-147-5p	-0.06
Gnaz	ENSMUST00000037813.4	"guanine nucleotide binding protein, alpha z subunit "	mmu-miR-147-5p	-0.06
Tigd3	ENSMUST00000055911.4	"tigger transposable element derived 3 "	mmu-miR-147-5p	-0.06
Wnt3	ENSMUST00000000127.5	"wingless-related MMTV integration site 3 "	mmu-miR-147-5p	-0.06
Scara5	ENSMUST00000022610.9	"scavenger receptor class A, member 5 (putative) "	mmu-miR-147-5p	-0.06
Slc11a1	ENSMUST00000027368.5	"solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1 "	mmu-miR-147-5p	-0.06
Znf512b	ENSMUST00000108789.3	"zinc finger protein 512B "	mmu-miR-147-5p	-0.06
Cnih4	ENSMUST00000134115.2	"cornichon homolog 4 (Drosophila) "	mmu-miR-147-5p	-0.06
Col6a1	ENSMUST00000001147.4	"collagen, type VI, alpha 1 "	mmu-miR-147-5p	-0.06
Rnf41	ENSMUST00000096386.6	"ring finger protein 41 "	mmu-miR-147-5p	-0.06
Scd3	ENSMUST00000026220.5	"stearoyl-coenzyme A desaturase 3 "	mmu-miR-147-5p	-0.06
Arhgap20	ENSMUST00000065496.6	"Rho GTPase activating protein 20 "	mmu-miR-147-5p	-0.06
Nudt4	ENSMUST00000020217.5	"nudix (nucleoside diphosphate linked moiety X)-type motif 4 "	mmu-miR-147-5p	-0.06
Arsb	ENSMUST00000091403.4	"arylsulfatase B "	mmu-miR-147-5p	-0.06
Txlna	ENSMUST00000046425.10	"taxilin alpha "	mmu-miR-147-5p	-0.06
Ccdc162	ENSMUST00000019955.10	"coiled-coil domain containing 162 "	mmu-miR-147-5p	-0.06
Lrig2	ENSMUST00000046316.6	"leucine-rich repeats and immunoglobulin-like domains 2 "	mmu-miR-147-5p	-0.06
Plxna3	ENSMUST00000004326.3	"plexin A3 "	mmu-miR-147-5p	-0.06
Ostc	ENSMUST00000043937.7	"oligosaccharyltransferase complex subunit "	mmu-miR-147-5p	-0.06
Usp37	ENSMUST00000044260.5	"ubiquitin specific peptidase 37 "	mmu-miR-147-5p	-0.06
Eif1a	ENSMUST00000078079.4	"eukaryotic translation initiation factor 1A "	mmu-miR-147-5p	-0.06
Hilpda	ENSMUST00000054445.8	"hypoxia inducible lipid droplet associated "	mmu-miR-147-5p	-0.06
Pgbd1	ENSMUST00000122872.2	"piggyBac transposable element derived 1 "	mmu-miR-147-5p	-0.06
Hdac11	ENSMUST00000041736.5	"histone deacetylase 11 "	mmu-miR-147-5p	-0.06
Tnfsf10	ENSMUST00000046383.6	"tumor necrosis factor (ligand) superfamily, member 10 "	mmu-miR-147-5p	-0.06
Pkd2l2	ENSMUST00000014647.7	"polycystic kidney disease 2-like 2 "	mmu-miR-147-5p	-0.06
H2-Q4	ENSMUST00000081435.4	"histocompatibility 2, Q region locus 4 "	mmu-miR-147-5p	-0.06
Erp27	ENSMUST00000032343.6	"endoplasmic reticulum protein 27 "	mmu-miR-147-5p	-0.06
Brsk2	ENSMUST00000174499.2	"BR serine/threonine kinase 2 "	mmu-miR-147-5p	-0.06
Nfia	ENSMUST00000092532.7	"nuclear factor I/A "	mmu-miR-147-5p	-0.06
9430020K01Rik	ENSMUST00000037029.5	"RIKEN cDNA 9430020K01 gene "	mmu-miR-147-5p	-0.06
Dnajc10	ENSMUST00000028392.7	"DnaJ (Hsp40) homolog, subfamily C, member 10 "	mmu-miR-147-5p	-0.06
Ror2	ENSMUST00000130235.2	"receptor tyrosine kinase-like orphan receptor 2 "	mmu-miR-147-5p	-0.06
Vldlr	ENSMUST00000167487.2	"very low density lipoprotein receptor "	mmu-miR-147-5p	-0.06
Specc1l	ENSMUST00000105421.3	"sperm antigen with calponin homology and coiled-coil domains 1-like "	mmu-miR-147-5p	-0.06
Pak2	ENSMUST00000023467.8	"p21 protein (Cdc42/Rac)-activated kinase 2 "	mmu-miR-147-5p	-0.06
Gpr126	ENSMUST00000041168.4	"G protein-coupled receptor 126 "	mmu-miR-147-5p	-0.06
Syt12	ENSMUST00000059295.4	"synaptotagmin XII "	mmu-miR-147-5p	-0.06
1110025L11Rik	ENSMUST00000089104.2	"RIKEN cDNA 1110025L11 gene "	mmu-miR-147-5p	-0.06
Fam115a	ENSMUST00000045054.5	"family with sequence similarity 115, member A "	mmu-miR-147-5p	-0.06
Eml5	ENSMUST00000065716.6	"echinoderm microtubule associated protein like 5 "	mmu-miR-147-5p	-0.06
Lnp	ENSMUST00000111993.3	"limb and neural patterns "	mmu-miR-147-5p	-0.06
Atxn7l3b	ENSMUST00000099276.3	"ataxin 7-like 3B "	mmu-miR-147-5p	-0.06
Fam107a	ENSMUST00000121887.2	"family with sequence similarity 107, member A "	mmu-miR-147-5p	-0.06
Zbtb41	ENSMUST00000039867.7	"zinc finger and BTB domain containing 41 homolog "	mmu-miR-147-5p	-0.06
Bhlhe41	ENSMUST00000111703.1	"basic helix-loop-helix family, member e41 "	mmu-miR-147-5p	-0.06
Muc13	ENSMUST00000023520.6	"mucin 13, epithelial transmembrane "	mmu-miR-147-5p	-0.06
Cryl1	ENSMUST00000022517.7	"crystallin, lambda 1 "	mmu-miR-147-5p	-0.06
Alx4	ENSMUST00000111254.1	"aristaless-like homeobox 4 "	mmu-miR-147-5p	-0.06
Ublcp1	ENSMUST00000102795.3	"ubiquitin-like domain containing CTD phosphatase 1 "	mmu-miR-147-5p	-0.06
Mettl16	ENSMUST00000141755.2	"methyltransferase like 16 "	mmu-miR-147-5p	-0.06
Abhd2	ENSMUST00000037315.7	"abhydrolase domain containing 2 "	mmu-miR-147-5p	-0.06
Mnt	ENSMUST00000000291.3	"max binding protein "	mmu-miR-147-5p	-0.06
Hmgn2	ENSMUST00000136327.1	"high mobility group nucleosomal binding domain 2 "	mmu-miR-147-5p	-0.06
Mfsd1	ENSMUST00000029344.8	"major facilitator superfamily domain containing 1 "	mmu-miR-147-5p	-0.06
Hrct1	ENSMUST00000095109.4	"histidine rich carboxyl terminus 1 "	mmu-miR-147-5p	-0.06
Ism1	ENSMUST00000099307.3	"isthmin 1 homolog (zebrafish) "	mmu-miR-147-5p	-0.06
Acbd3	ENSMUST00000027780.4	"acyl-Coenzyme A binding domain containing 3 "	mmu-miR-147-5p	-0.06
Col19a1	ENSMUST00000115244.3	"collagen, type XIX, alpha 1 "	mmu-miR-147-5p	-0.06
Kcnj5	ENSMUST00000034533.5	"potassium inwardly-rectifying channel, subfamily J, member 5 "	mmu-miR-147-5p	-0.06
Cbx5	ENSMUST00000118152.2	"chromobox 5 "	mmu-miR-147-5p	-0.06
Klrb1c	ENSMUST00000167691.3	"killer cell lectin-like receptor subfamily B member 1C "	mmu-miR-147-5p	-0.06
Lats1	ENSMUST00000165952.2	"large tumor suppressor "	mmu-miR-147-5p	-0.06
Phf20	ENSMUST00000037401.8	"PHD finger protein 20 "	mmu-miR-147-5p	-0.06
Tecpr2	ENSMUST00000169597.2	"tectonin beta-propeller repeat containing 2 "	mmu-miR-147-5p	-0.06
Zfp516	ENSMUST00000171238.2	"zinc finger protein 516 "	mmu-miR-147-5p	-0.06
Fitm2	ENSMUST00000109418.1	"fat storage-inducing transmembrane protein 2 "	mmu-miR-147-5p	-0.06
Ado	ENSMUST00000075686.4	"2-aminoethanethiol (cysteamine) dioxygenase "	mmu-miR-147-5p	-0.06
Chmp7	ENSMUST00000036381.8	"charged multivesicular body protein 7 "	mmu-miR-147-5p	-0.06
Smyd4	ENSMUST00000044530.2	"SET and MYND domain containing 4 "	mmu-miR-147-5p	-0.06
Trim62	ENSMUST00000035667.8	"tripartite motif-containing 62 "	mmu-miR-147-5p	-0.06
Spic	ENSMUST00000004473.9	"Spi-C transcription factor (Spi-1/PU.1 related) "	mmu-miR-147-5p	-0.06
Sdha	ENSMUST00000022062.7	"succinate dehydrogenase complex, subunit A, flavoprotein (Fp) "	mmu-miR-147-5p	-0.06
Phex	ENSMUST00000079945.5	"phosphate regulating gene with homologies to endopeptidases on the X chromosome (hypophosphatemia, vitamin D resistant rickets) "	mmu-miR-147-5p	-0.06
Snph	ENSMUST00000094456.4	"syntaphilin "	mmu-miR-147-5p	-0.06
Chtf8	ENSMUST00000177068.2	"CTF8, chromosome transmission fidelity factor 8 "	mmu-miR-147-5p	-0.06
Ccdc77	ENSMUST00000032283.6	"coiled-coil domain containing 77 "	mmu-miR-147-5p	-0.06
Umodl1	ENSMUST00000114555.1	"uromodulin-like 1 "	mmu-miR-147-5p	-0.06
Npc1	ENSMUST00000025279.5	"Niemann-Pick type C1 "	mmu-miR-147-5p	-0.06
Ncbp2	ENSMUST00000023460.6	"nuclear cap binding protein subunit 2 "	mmu-miR-147-5p	-0.06
Ppp3cc	ENSMUST00000078434.6	"protein phosphatase 3, catalytic subunit, gamma isoform "	mmu-miR-147-5p	-0.06
Npnt	ENSMUST00000042744.10	"nephronectin "	mmu-miR-147-5p	-0.06
Invs	ENSMUST00000030029.4	"inversin "	mmu-miR-147-5p	-0.06
Tnfaip1	ENSMUST00000017759.3	"tumor necrosis factor, alpha-induced protein 1 (endothelial) "	mmu-miR-147-5p	-0.06
Ccl9	ENSMUST00000019266.5	"chemokine (C-C motif) ligand 9 "	mmu-miR-147-5p	-0.06
Lcp1	ENSMUST00000145303.2	"lymphocyte cytosolic protein 1 "	mmu-miR-147-5p	-0.06
Kat6a	ENSMUST00000110696.2	"K(lysine) acetyltransferase 6A "	mmu-miR-147-5p	-0.06
Mtus2	ENSMUST00000071878.6	"microtubule associated tumor suppressor candidate 2 "	mmu-miR-147-5p	-0.06
Gpr157	ENSMUST00000094451.3	"G protein-coupled receptor 157 "	mmu-miR-147-5p	-0.06
Snx27	ENSMUST00000029783.10	"sorting nexin family member 27 "	mmu-miR-147-5p	-0.06
St8sia3	ENSMUST00000025477.8	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 "	mmu-miR-147-5p	-0.06
Celf2	ENSMUST00000170438.2	"CUGBP, Elav-like family member 2 "	mmu-miR-147-5p	-0.06
Cep85l	ENSMUST00000095691.5	"centrosomal protein 85-like "	mmu-miR-147-5p	-0.06
Ppara	ENSMUST00000109422.2	"peroxisome proliferator activated receptor alpha "	mmu-miR-147-5p	-0.06
Sft2d2	ENSMUST00000043338.4	"SFT2 domain containing 2 "	mmu-miR-147-5p	-0.06
Abca3	ENSMUST00000039013.9	"ATP-binding cassette, sub-family A (ABC1), member 3 "	mmu-miR-147-5p	-0.06
Pafah1b2	ENSMUST00000172450.1	"platelet-activating factor acetylhydrolase, isoform 1b, subunit 2 "	mmu-miR-147-5p	-0.06
Ap3m2	ENSMUST00000163739.1	"adaptor-related protein complex 3, mu 2 subunit "	mmu-miR-147-5p	-0.06
Mettl6	ENSMUST00000055303.3	"methyltransferase like 6 "	mmu-miR-147-5p	-0.06
Synpo2l	ENSMUST00000057090.6	"synaptopodin 2-like "	mmu-miR-147-5p	-0.06
Agl	ENSMUST00000040603.8	"amylo-1,6-glucosidase, 4-alpha-glucanotransferase "	mmu-miR-147-5p	-0.06
Ylpm1	ENSMUST00000021670.9	"YLP motif containing 1 "	mmu-miR-147-5p	-0.06
Zfp467	ENSMUST00000114559.2	"zinc finger protein 467 "	mmu-miR-147-5p	-0.06
Ttyh1	ENSMUST00000129423.2	"tweety homolog 1 (Drosophila) "	mmu-miR-147-5p	-0.06
Il12rb1	ENSMUST00000000808.7	"interleukin 12 receptor, beta 1 "	mmu-miR-147-5p	-0.06
Aff2	ENSMUST00000033532.6	"AF4/FMR2 family, member 2 "	mmu-miR-147-5p	-0.06
Zc3hav1l	ENSMUST00000058524.2	"zinc finger CCCH-type, antiviral 1-like "	mmu-miR-147-5p	-0.06
Cdyl2	ENSMUST00000109102.2	"chromodomain protein, Y chromosome-like 2 "	mmu-miR-147-5p	-0.06
Nipbl	ENSMUST00000052965.6	"Nipped-B homolog (Drosophila) "	mmu-miR-147-5p	-0.06
Cnn3	ENSMUST00000029773.8	"calponin 3, acidic "	mmu-miR-147-5p	-0.06
Iws1	ENSMUST00000025243.3	"IWS1 homolog (S. cerevisiae) "	mmu-miR-147-5p	-0.06
Ptpn21	ENSMUST00000170188.2	"protein tyrosine phosphatase, non-receptor type 21 "	mmu-miR-147-5p	-0.06
Osbp	ENSMUST00000025590.9	"oxysterol binding protein "	mmu-miR-147-5p	-0.06
Six4	ENSMUST00000043208.7	"sine oculis-related homeobox 4 "	mmu-miR-147-5p	-0.06
Wasl	ENSMUST00000031695.9	"Wiskott-Aldrich syndrome-like (human) "	mmu-miR-147-5p	-0.06
Col22a1	ENSMUST00000159993.2	"collagen, type XXII, alpha 1 "	mmu-miR-147-5p	-0.06
Gm13151	ENSMUST00000148762.3	"predicted gene 13151 "	mmu-miR-147-5p	-0.06
Pla2g4d	ENSMUST00000094665.4	"phospholipase A2, group IVD "	mmu-miR-147-5p	-0.06
Sox4	ENSMUST00000067230.5	"SRY (sex determining region Y)-box 4 "	mmu-miR-147-5p	-0.06
Kcnh4	ENSMUST00000107361.3	"potassium voltage-gated channel, subfamily H (eag-related), member 4 "	mmu-miR-147-5p	-0.06
Twsg1	ENSMUST00000024906.4	"twisted gastrulation homolog 1 (Drosophila) "	mmu-miR-147-5p	-0.06
Tppp	ENSMUST00000022057.8	"tubulin polymerization promoting protein "	mmu-miR-147-5p	-0.06
Map2k4	ENSMUST00000046963.4	"mitogen-activated protein kinase kinase 4 "	mmu-miR-147-5p	-0.06
Slc38a1	ENSMUST00000088452.5	"solute carrier family 38, member 1 "	mmu-miR-147-5p	-0.06
Mgat4a	ENSMUST00000151952.2	"mannoside acetylglucosaminyltransferase 4, isoenzyme A "	mmu-miR-147-5p	-0.06
BC005537	ENSMUST00000019276.5	"cDNA sequence BC005537 "	mmu-miR-147-5p	-0.06
Fam135b	ENSMUST00000022953.8	"family with sequence similarity 135, member B "	mmu-miR-147-5p	-0.06
Arhgap25	ENSMUST00000113637.3	"Rho GTPase activating protein 25 "	mmu-miR-147-5p	-0.06
Fbxo25	ENSMUST00000043520.3	"F-box protein 25 "	mmu-miR-147-5p	-0.06
Dennd1b	ENSMUST00000168527.2	"DENN/MADD domain containing 1B "	mmu-miR-147-5p	-0.06
Zc2hc1c	ENSMUST00000059341.4	"zinc finger, C2HC-type containing 1C "	mmu-miR-147-5p	-0.06
Fem1b	ENSMUST00000034775.8	"feminization 1 homolog b (C. elegans) "	mmu-miR-147-5p	-0.06
Tsn	ENSMUST00000027623.8	"translin "	mmu-miR-147-5p	-0.06
AI593442	ENSMUST00000098768.2	"expressed sequence AI593442 "	mmu-miR-147-5p	-0.06
Eif4ebp2	ENSMUST00000020288.8	"eukaryotic translation initiation factor 4E binding protein 2 "	mmu-miR-147-5p	-0.06
Lgr5	ENSMUST00000020350.9	"leucine rich repeat containing G protein coupled receptor 5 "	mmu-miR-147-5p	-0.06
2700089E24Rik	ENSMUST00000100864.5	"RIKEN cDNA 2700089E24 gene "	mmu-miR-147-5p	-0.06
Mrm1	ENSMUST00000018549.7	"mitochondrial rRNA methyltransferase 1 homolog (S. cerevisiae) "	mmu-miR-147-5p	-0.06
Cybb	ENSMUST00000015484.4	"cytochrome b-245, beta polypeptide "	mmu-miR-147-5p	-0.06
Vps33a	ENSMUST00000031388.8	"vacuolar protein sorting 33A (yeast) "	mmu-miR-147-5p	-0.06
Limd1	ENSMUST00000026269.2	"LIM domains containing 1 "	mmu-miR-147-5p	-0.06
Eapp	ENSMUST00000161592.2	"E2F-associated phosphoprotein "	mmu-miR-147-5p	-0.06
Phactr1	ENSMUST00000148891.2	"phosphatase and actin regulator 1 "	mmu-miR-147-5p	-0.06
Slco1a1	ENSMUST00000042119.5	"solute carrier organic anion transporter family, member 1a1 "	mmu-miR-147-5p	-0.06
Syt11	ENSMUST00000107503.2	"synaptotagmin XI "	mmu-miR-147-5p	-0.06
Foxe1	ENSMUST00000095097.2	"forkhead box E1 "	mmu-miR-147-5p	-0.06
1300002K09Rik	ENSMUST00000107783.2	"RIKEN cDNA 1300002K09 gene "	mmu-miR-147-5p	-0.06
Stx4a	ENSMUST00000121705.2	"syntaxin 4A (placental) "	mmu-miR-147-5p	-0.06
Atp13a3	ENSMUST00000061350.7	"ATPase type 13A3 "	mmu-miR-147-5p	-0.06
Twistnb	ENSMUST00000020877.7	"TWIST neighbor "	mmu-miR-147-5p	-0.06
Zfp109	ENSMUST00000037448.6	"zinc finger protein 109 "	mmu-miR-147-5p	-0.06
Chst4	ENSMUST00000109222.2	"carbohydrate (chondroitin 6/keratan) sulfotransferase 4 "	mmu-miR-147-5p	-0.06
Tcam1	ENSMUST00000044462.3	"testicular cell adhesion molecule 1 "	mmu-miR-147-5p	-0.06
Gm7353	ENSMUST00000069044.5	"predicted pseudogene 7353 "	mmu-miR-147-5p	-0.06
Ago2	ENSMUST00000044113.10	"argonaute RISC catalytic subunit 2 "	mmu-miR-147-5p	-0.06
Snrnp200	ENSMUST00000103220.3	"small nuclear ribonucleoprotein 200 (U5) "	mmu-miR-147-5p	-0.05
Gm9	ENSMUST00000101636.2	"predicted gene 9 "	mmu-miR-147-5p	-0.05
Ddo	ENSMUST00000019977.7	"D-aspartate oxidase "	mmu-miR-147-5p	-0.05
Ar	ENSMUST00000052837.7	"androgen receptor "	mmu-miR-147-5p	-0.05
Kdsr	ENSMUST00000010049.5	"3-ketodihydrosphingosine reductase "	mmu-miR-147-5p	-0.05
Mctp2	ENSMUST00000079323.6	"multiple C2 domains, transmembrane 2 "	mmu-miR-147-5p	-0.05
Eno4	ENSMUST00000054280.6	"enolase 4 "	mmu-miR-147-5p	-0.05
Ccdc127	ENSMUST00000022063.8	"coiled-coil domain containing 127 "	mmu-miR-147-5p	-0.05
Sapcd2	ENSMUST00000028329.7	"suppressor APC domain containing 2 "	mmu-miR-147-5p	-0.05
Slc4a1	ENSMUST00000006749.9	"solute carrier family 4 (anion exchanger), member 1 "	mmu-miR-147-5p	-0.05
Brdt	ENSMUST00000031215.9	"bromodomain, testis-specific "	mmu-miR-147-5p	-0.05
Myef2	ENSMUST00000142718.2	"myelin basic protein expression factor 2, repressor "	mmu-miR-147-5p	-0.05
Fam206a	ENSMUST00000045368.6	"family with sequence similarity 206, member A "	mmu-miR-147-5p	-0.05
Tef	ENSMUST00000109553.3	"thyrotroph embryonic factor "	mmu-miR-147-5p	-0.05
Lphn3	ENSMUST00000120128.2	"latrophilin 3 "	mmu-miR-147-5p	-0.05
Sept2	ENSMUST00000027495.9	"septin 2 "	mmu-miR-147-5p	-0.05
Col15a1	ENSMUST00000102917.5	"collagen, type XV, alpha 1 "	mmu-miR-147-5p	-0.05
D630002J18Rik	ENSMUST00000181854.1	"RIKEN cDNA D630002J18 gene "	mmu-miR-147-5p	-0.05
Lamc1	ENSMUST00000027752.9	"laminin, gamma 1 "	mmu-miR-147-5p	-0.05
Pex13	ENSMUST00000020523.3	"peroxisomal biogenesis factor 13 "	mmu-miR-147-5p	-0.05
Kif1b	ENSMUST00000060537.7	"kinesin family member 1B "	mmu-miR-147-5p	-0.05
Dennd2c	ENSMUST00000173206.2	"DENN/MADD domain containing 2C "	mmu-miR-147-5p	-0.05
Zfp652	ENSMUST00000107717.2	"zinc finger protein 652 "	mmu-miR-147-5p	-0.05
Kat2a	ENSMUST00000006973.6	"K(lysine) acetyltransferase 2A "	mmu-miR-147-5p	-0.05
Sox21	ENSMUST00000170662.1	"SRY (sex determining region Y)-box 21 "	mmu-miR-147-5p	-0.05
Atp7a	ENSMUST00000055941.6	"ATPase, Cu++ transporting, alpha polypeptide "	mmu-miR-147-5p	-0.05
Tns3	ENSMUST00000020695.7	"tensin 3 "	mmu-miR-147-5p	-0.05
AB041806	ENSMUST00000062902.6	"hypothetical protein, MNCb-2457 "	mmu-miR-147-5p	-0.05
Slc25a43	ENSMUST00000047655.6	"solute carrier family 25, member 43 "	mmu-miR-147-5p	-0.05
Nol4l	ENSMUST00000035346.8	"nucleolar protein 4-like "	mmu-miR-147-5p	-0.05
Hcn1	ENSMUST00000006991.7	"hyperpolarization-activated, cyclic nucleotide-gated K+ 1 "	mmu-miR-147-5p	-0.05
Cd101	ENSMUST00000147399.3	"CD101 antigen "	mmu-miR-147-5p	-0.05
Ndrg4	ENSMUST00000073139.8	"N-myc downstream regulated gene 4 "	mmu-miR-147-5p	-0.05
Ciita	ENSMUST00000023147.6	"class II transactivator "	mmu-miR-147-5p	-0.05
Chn1	ENSMUST00000112024.4	"chimerin 1 "	mmu-miR-147-5p	-0.05
Gucd1	ENSMUST00000039796.8	"guanylyl cyclase domain containing 1 "	mmu-miR-147-5p	-0.05
Insr	ENSMUST00000091291.4	"insulin receptor "	mmu-miR-147-5p	-0.05
Il17rd	ENSMUST00000035336.3	"interleukin 17 receptor D "	mmu-miR-147-5p	-0.05
D19Bwg1357e	ENSMUST00000076219.4	"DNA segment, Chr 19, Brigham & Women's Genetics 1357 expressed "	mmu-miR-147-5p	-0.05
Skil	ENSMUST00000118470.2	"SKI-like "	mmu-miR-147-5p	-0.05
Ssfa2	ENSMUST00000111785.3	"sperm specific antigen 2 "	mmu-miR-147-5p	-0.05
Ptcd3	ENSMUST00000082094.2	"pentatricopeptide repeat domain 3 "	mmu-miR-147-5p	-0.05
Fkbp15	ENSMUST00000084527.4	"FK506 binding protein 15 "	mmu-miR-147-5p	-0.05
Hoxb9	ENSMUST00000000010.8	"homeobox B9 "	mmu-miR-147-5p	-0.05
Calu	ENSMUST00000031779.11	"calumenin "	mmu-miR-147-5p	-0.05
