Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Esyt1	ENSMUST00000026427.6	"extended synaptotagmin-like protein 1 "	mmu-miR-486a-3p	-0.17
Myoz3	ENSMUST00000056533.7	"myozenin 3 "	mmu-miR-486a-3p	-0.17
Npcd	ENSMUST00000023060.7	"neuronal pentraxin chromo domain "	mmu-miR-6954-5p	-0.17
Klf13	ENSMUST00000063694.8	"Kruppel-like factor 13 "	mmu-miR-6954-5p	-0.17
Sh3pxd2b	ENSMUST00000038753.5	"SH3 and PX domains 2B "	mmu-miR-486a-3p	-0.17
Bri3	ENSMUST00000056578.6	"brain protein I3 "	mmu-miR-6954-5p	-0.17
Tmie	ENSMUST00000050958.4	"transmembrane inner ear "	mmu-miR-486a-3p	-0.17
Prcc	ENSMUST00000005015.8	"papillary renal cell carcinoma (translocation-associated) "	mmu-miR-486a-3p	-0.17
Mrgpre	ENSMUST00000054048.8	"MAS-related GPR, member E "	mmu-miR-486a-3p	-0.17
Gm21992	ENSMUST00000179909.2	"predicted gene 21992 "	mmu-miR-6954-5p	-0.17
Rnf150	ENSMUST00000078525.5	"ring finger protein 150 "	mmu-miR-6954-5p	-0.17
Timp2	ENSMUST00000017610.4	"tissue inhibitor of metalloproteinase 2 "	mmu-miR-486a-3p	-0.17
Prune2	ENSMUST00000087689.4	"prune homolog 2 (Drosophila) "	mmu-miR-486a-3p	-0.17
Ypel2	ENSMUST00000018571.4	"yippee-like 2 (Drosophila) "	mmu-miR-486a-3p	-0.17
Tmed1	ENSMUST00000034698.7	"transmembrane emp24 domain containing 1 "	mmu-miR-486a-3p	-0.17
Rnaset2b	ENSMUST00000179728.1	"ribonuclease T2B "	mmu-miR-6954-5p	-0.17
Wnt3a	ENSMUST00000010044.7	"wingless-related MMTV integration site 3A "	mmu-miR-486a-3p	-0.17
Cd300lg	ENSMUST00000017453.6	"CD300 antigen like family member G "	mmu-miR-486a-3p	-0.17
Camta1	ENSMUST00000097774.3	"calmodulin binding transcription activator 1 "	mmu-miR-486a-3p	-0.17
Necab3	ENSMUST00000109716.3	"N-terminal EF-hand calcium binding protein 3 "	mmu-miR-6954-5p	-0.17
Psme3	ENSMUST00000019470.8	"proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki) "	mmu-miR-6954-5p	-0.17
Ephb6	ENSMUST00000114732.2	"Eph receptor B6 "	mmu-miR-486a-3p	-0.17
Zim1	ENSMUST00000002336.9	"zinc finger, imprinted 1 "	mmu-miR-6954-5p	-0.17
Ceacam9	ENSMUST00000001984.3	"carcinoembryonic antigen-related cell adhesion molecule 9 "	mmu-miR-486a-3p	-0.17
Sgpl1	ENSMUST00000092498.6	"sphingosine phosphate lyase 1 "	mmu-miR-486a-3p	-0.17
Mapre2	ENSMUST00000170802.2	"microtubule-associated protein, RP/EB family, member 2 "	mmu-miR-6954-5p	-0.17
2010111I01Rik	ENSMUST00000091560.5	"RIKEN cDNA 2010111I01 gene "	mmu-miR-486a-3p	-0.17
Tmem65	ENSMUST00000072113.5	"transmembrane protein 65 "	mmu-miR-486a-3p	-0.17
Klrg1	ENSMUST00000032207.8	"killer cell lectin-like receptor subfamily G, member 1 "	mmu-miR-486a-3p	-0.17
Hsph1	ENSMUST00000074846.8	"heat shock 105kDa/110kDa protein 1 "	mmu-miR-486a-3p	-0.17
Spsb4	ENSMUST00000055433.4	"splA/ryanodine receptor domain and SOCS box containing 4 "	mmu-miR-6954-5p	-0.17
Mmd2	ENSMUST00000037048.7	"monocyte to macrophage differentiation-associated 2 "	mmu-miR-486a-3p	-0.17
Arhgap27	ENSMUST00000107024.2	"Rho GTPase activating protein 27 "	mmu-miR-486a-3p	-0.17
Wisp1	ENSMUST00000118823.1	"WNT1 inducible signaling pathway protein 1 "	mmu-miR-486a-3p	-0.17
Cox17	ENSMUST00000120495.1	"cytochrome c oxidase assembly protein 17 "	mmu-miR-486a-3p	-0.17
Kras	ENSMUST00000111710.2	"v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog "	mmu-miR-486a-3p	-0.17
Zfp444	ENSMUST00000054680.6	"zinc finger protein 444 "	mmu-miR-486a-3p	-0.17
Srgap3	ENSMUST00000088373.5	"SLIT-ROBO Rho GTPase activating protein 3 "	mmu-miR-6954-5p	-0.17
Gtf3a	ENSMUST00000132102.1	"general transcription factor III A "	mmu-miR-6954-5p	-0.17
Trappc8	ENSMUST00000025177.7	"trafficking protein particle complex 8 "	mmu-miR-486a-3p	-0.17
Snx27	ENSMUST00000029783.10	"sorting nexin family member 27 "	mmu-miR-6954-5p	-0.17
Plekha5	ENSMUST00000087622.3	"pleckstrin homology domain containing, family A member 5 "	mmu-miR-6954-5p	-0.17
Gfod1	ENSMUST00000055341.5	"glucose-fructose oxidoreductase domain containing 1 "	mmu-miR-486a-3p	-0.17
Cybrd1	ENSMUST00000028403.2	"cytochrome b reductase 1 "	mmu-miR-486a-3p	-0.17
Rbm4	ENSMUST00000178615.2	"RNA binding motif protein 4 "	mmu-miR-6954-5p	-0.17
Arhgef16	ENSMUST00000030898.6	"Rho guanine nucleotide exchange factor (GEF) 16 "	mmu-miR-6954-5p	-0.17
Gm14434	ENSMUST00000122097.3	"predicted gene 14434 "	mmu-miR-486a-3p	-0.17
Zfp961	ENSMUST00000109997.3	"zinc finger protein 961 "	mmu-miR-6954-5p	-0.17
Gm11007	ENSMUST00000178120.2	"predicted gene 11007 "	mmu-miR-486a-3p	-0.17
Unc13c	ENSMUST00000184666.2	"unc-13 homolog C (C. elegans) "	mmu-miR-486a-3p	-0.17
Gm14305	ENSMUST00000108981.3	"predicted gene 14305 "	mmu-miR-486a-3p	-0.17
Gm4724	ENSMUST00000109045.3	"predicted gene 4724 "	mmu-miR-486a-3p	-0.17
Gm2007	ENSMUST00000178133.2	"predicted gene 2007 "	mmu-miR-486a-3p	-0.17
Cbfa2t2	ENSMUST00000109725.2	"core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human) "	mmu-miR-486a-3p	-0.17
Usp42	ENSMUST00000053287.5	"ubiquitin specific peptidase 42 "	mmu-miR-486a-3p	-0.17
Atp8a1	ENSMUST00000037380.9	"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 "	mmu-miR-486a-3p	-0.17
Bre	ENSMUST00000114515.3	"brain and reproductive organ-expressed protein "	mmu-miR-486a-3p	-0.17
Ank2	ENSMUST00000182704.2	"ankyrin 2, brain "	mmu-miR-486a-3p	-0.17
Ppp1r9a	ENSMUST00000035813.3	"protein phosphatase 1, regulatory (inhibitor) subunit 9A "	mmu-miR-6954-5p	-0.17
Tab2	ENSMUST00000146444.2	"TGF-beta activated kinase 1/MAP3K7 binding protein 2 "	mmu-miR-486a-3p	-0.17
Olig2	ENSMUST00000035608.8	"oligodendrocyte transcription factor 2 "	mmu-miR-6954-5p	-0.17
Tmem86a	ENSMUST00000010451.5	"transmembrane protein 86A "	mmu-miR-6954-5p	-0.17
Mllt1	ENSMUST00000025053.8	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1 "	mmu-miR-486a-3p	-0.17
Luzp2	ENSMUST00000082373.6	"leucine zipper protein 2 "	mmu-miR-486a-3p	-0.17
Lrrc20	ENSMUST00000049242.7	"leucine rich repeat containing 20 "	mmu-miR-6954-5p	-0.17
Map6d1	ENSMUST00000040880.7	"MAP6 domain containing 1 "	mmu-miR-486a-3p	-0.17
Fndc9	ENSMUST00000060185.2	"fibronectin type III domain containing 9 "	mmu-miR-486a-3p	-0.17
Ccdc142	ENSMUST00000101254.4	"coiled-coil domain containing 142 "	mmu-miR-486a-3p	-0.17
4930571K23Rik	ENSMUST00000166958.1	"RIKEN cDNA 4930571K23 gene "	mmu-miR-6954-5p	-0.17
Ssfa2	ENSMUST00000111785.3	"sperm specific antigen 2 "	mmu-miR-486a-3p	-0.17
Ppfia3	ENSMUST00000107779.2	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3 "	mmu-miR-6954-5p	-0.17
Nova1	ENSMUST00000021438.6	"neuro-oncological ventral antigen 1 "	mmu-miR-6954-5p	-0.17
Nmnat2	ENSMUST00000043313.9	"nicotinamide nucleotide adenylyltransferase 2 "	mmu-miR-6954-5p	-0.17
Masp1	ENSMUST00000089883.5	"mannan-binding lectin serine peptidase 1 "	mmu-miR-486a-3p	-0.17
Oprd1	ENSMUST00000056336.1	"opioid receptor, delta 1 "	mmu-miR-486a-3p	-0.17
Tppp	ENSMUST00000022057.8	"tubulin polymerization promoting protein "	mmu-miR-6954-5p	-0.17
Kdm5a	ENSMUST00000005108.7	"lysine (K)-specific demethylase 5A "	mmu-miR-6954-5p	-0.17
Rab11fip4	ENSMUST00000017783.7	"RAB11 family interacting protein 4 (class II) "	mmu-miR-6954-5p	-0.17
Sugp2	ENSMUST00000164403.2	"SURP and G patch domain containing 2 "	mmu-miR-6954-5p	-0.17
Wipi2	ENSMUST00000036872.10	"WD repeat domain, phosphoinositide interacting 2 "	mmu-miR-486a-3p	-0.17
Ribc2	ENSMUST00000023067.2	"RIB43A domain with coiled-coils 2 "	mmu-miR-486a-3p	-0.17
Rexo1	ENSMUST00000057910.10	"REX1, RNA exonuclease 1 homolog (S. cerevisiae) "	mmu-miR-486a-3p	-0.17
Zic4	ENSMUST00000066384.6	"zinc finger protein of the cerebellum 4 "	mmu-miR-486a-3p	-0.17
Rnf121	ENSMUST00000096639.6	"ring finger protein 121 "	mmu-miR-6954-5p	-0.17
Kcnj9	ENSMUST00000062387.2	"potassium inwardly-rectifying channel, subfamily J, member 9 "	mmu-miR-486a-3p	-0.17
Hrh2	ENSMUST00000038101.3	"histamine receptor H2 "	mmu-miR-486a-3p	-0.17
Ddah2	ENSMUST00000174493.2	"dimethylarginine dimethylaminohydrolase 2 "	mmu-miR-486a-3p	-0.17
Tpm3-rs7	ENSMUST00000072359.6	"tropomyosin 3, related sequence 7 "	mmu-miR-6954-5p	-0.17
Cdk15	ENSMUST00000160662.2	"cyclin-dependent kinase 15 "	mmu-miR-486a-3p	-0.17
Stc2	ENSMUST00000020546.2	"stanniocalcin 2 "	mmu-miR-6954-5p	-0.17
Rnf125	ENSMUST00000050004.1	"ring finger protein 125 "	mmu-miR-486a-3p	-0.17
Ireb2	ENSMUST00000034843.7	"iron responsive element binding protein 2 "	mmu-miR-486a-3p	-0.17
Vopp1	ENSMUST00000114297.2	"vesicular, overexpressed in cancer, prosurvival protein 1 "	mmu-miR-6954-5p	-0.17
Gm21976	ENSMUST00000186911.1	"predicted gene 21976 "	mmu-miR-486a-3p	-0.17
Gm20431	ENSMUST00000125544.2	"predicted gene 20431 "	mmu-miR-486a-3p	-0.17
H2-Q4	ENSMUST00000081435.4	"histocompatibility 2, Q region locus 4 "	mmu-miR-486a-3p	-0.17
Rorb	ENSMUST00000040153.9	"RAR-related orphan receptor beta "	mmu-miR-486a-3p	-0.17
Zfp449	ENSMUST00000101560.3	"zinc finger protein 449 "	mmu-miR-486a-3p	-0.17
Rnd1	ENSMUST00000003451.5	"Rho family GTPase 1 "	mmu-miR-486a-3p	-0.17
Cep85l	ENSMUST00000095691.5	"centrosomal protein 85-like "	mmu-miR-6954-5p	-0.17
Pde4b	ENSMUST00000106908.3	"phosphodiesterase 4B, cAMP specific "	mmu-miR-6954-5p	-0.17
2610008E11Rik	ENSMUST00000039271.6	"RIKEN cDNA 2610008E11 gene "	mmu-miR-6954-5p	-0.17
Kirrel	ENSMUST00000159976.2	"kin of IRRE like (Drosophila) "	mmu-miR-6954-5p	-0.17
Tnfrsf1b	ENSMUST00000030336.5	"tumor necrosis factor receptor superfamily, member 1b "	mmu-miR-6954-5p	-0.17
Dnajc16	ENSMUST00000038014.5	"DnaJ (Hsp40) homolog, subfamily C, member 16 "	mmu-miR-6954-5p	-0.17
Pidd1	ENSMUST00000026580.6	"p53 induced death domain protein 1 "	mmu-miR-486a-3p	-0.17
Smo	ENSMUST00000001812.4	"smoothened homolog (Drosophila) "	mmu-miR-486a-3p	-0.17
Rcc1	ENSMUST00000084250.5	"regulator of chromosome condensation 1 "	mmu-miR-6954-5p	-0.17
Zbed3	ENSMUST00000045909.7	"zinc finger, BED domain containing 3 "	mmu-miR-486a-3p	-0.17
Plxnb1	ENSMUST00000072093.7	"plexin B1 "	mmu-miR-486a-3p	-0.17
Naa50	ENSMUST00000161326.2	"N(alpha)-acetyltransferase 50, NatE catalytic subunit "	mmu-miR-486a-3p	-0.16
Smco3	ENSMUST00000068293.3	"single-pass membrane protein with coiled-coil domains 3 "	mmu-miR-486a-3p	-0.16
E2f3	ENSMUST00000102948.4	"E2F transcription factor 3 "	mmu-miR-6954-5p	-0.16
Aldh7a1	ENSMUST00000174518.2	"aldehyde dehydrogenase family 7, member A1 "	mmu-miR-6954-5p	-0.16
Camk1d	ENSMUST00000044009.8	"calcium/calmodulin-dependent protein kinase ID "	mmu-miR-6954-5p	-0.16
D030025P21Rik	ENSMUST00000171853.1	"RIKEN cDNA D030025P21 gene "	mmu-miR-486a-3p	-0.16
Calcoco2	ENSMUST00000068686.7	"calcium binding and coiled-coil domain 2 "	mmu-miR-6954-5p	-0.16
Zcchc14	ENSMUST00000046386.4	"zinc finger, CCHC domain containing 14 "	mmu-miR-486a-3p	-0.16
Itk	ENSMUST00000020664.7	"IL2 inducible T cell kinase "	mmu-miR-486a-3p	-0.16
Xkr6	ENSMUST00000119973.2	"X Kell blood group precursor related family member 6 homolog "	mmu-miR-6954-5p	-0.16
Atxn7l3b	ENSMUST00000099276.3	"ataxin 7-like 3B "	mmu-miR-486a-3p	-0.16
Carm1	ENSMUST00000115395.4	"coactivator-associated arginine methyltransferase 1 "	mmu-miR-6954-5p	-0.16
Lmbr1	ENSMUST00000055195.5	"limb region 1 "	mmu-miR-486a-3p	-0.16
Cnot1	ENSMUST00000098473.5	"CCR4-NOT transcription complex, subunit 1 "	mmu-miR-486a-3p	-0.16
Tor1aip1	ENSMUST00000097527.4	"torsin A interacting protein 1 "	mmu-miR-6954-5p	-0.16
Zc3h12c	ENSMUST00000165519.1	"zinc finger CCCH type containing 12C "	mmu-miR-6954-5p	-0.16
Cyth2	ENSMUST00000056820.7	"cytohesin 2 "	mmu-miR-6954-5p	-0.16
Zscan22	ENSMUST00000117189.1	"zinc finger and SCAN domain containing 22 "	mmu-miR-6954-5p	-0.16
Zfp366	ENSMUST00000056558.8	"zinc finger protein 366 "	mmu-miR-486a-3p	-0.16
Il9r	ENSMUST00000145401.2	"interleukin 9 receptor "	mmu-miR-6954-5p	-0.16
Als2cl	ENSMUST00000130386.2	"ALS2 C-terminal like "	mmu-miR-6954-5p	-0.16
Cgnl1	ENSMUST00000121322.2	"cingulin-like 1 "	mmu-miR-6954-5p	-0.16
Lmnb2	ENSMUST00000057623.8	"lamin B2 "	mmu-miR-6954-5p	-0.16
Srgap2	ENSMUST00000097588.3	"SLIT-ROBO Rho GTPase activating protein 2 "	mmu-miR-6954-5p	-0.16
Rapgef1	ENSMUST00000102872.5	"Rap guanine nucleotide exchange factor (GEF) 1 "	mmu-miR-6954-5p	-0.16
Slit3	ENSMUST00000069837.3	"slit homolog 3 (Drosophila) "	mmu-miR-6954-5p	-0.16
Tmem8b	ENSMUST00000107865.3	"transmembrane protein 8B "	mmu-miR-486a-3p	-0.16
Fam63a	ENSMUST00000039537.8	"family with sequence similarity 63, member A "	mmu-miR-486a-3p	-0.16
Prkcg	ENSMUST00000100301.5	"protein kinase C, gamma "	mmu-miR-6954-5p	-0.16
Uqcc1	ENSMUST00000109632.2	"ubiquinol-cytochrome c reductase complex assembly factor 1 "	mmu-miR-486a-3p	-0.16
Grip2	ENSMUST00000162300.2	"glutamate receptor interacting protein 2 "	mmu-miR-6954-5p	-0.16
Gm9887	ENSMUST00000053451.1	"predicted gene 9887 "	mmu-miR-486a-3p	-0.16
D330045A20Rik	ENSMUST00000046763.7	"RIKEN cDNA D330045A20 gene "	mmu-miR-486a-3p	-0.16
Pnpla5	ENSMUST00000019012.3	"patatin-like phospholipase domain containing 5 "	mmu-miR-486a-3p	-0.16
Fam149b	ENSMUST00000090503.5	"family with sequence similarity 149, member B "	mmu-miR-486a-3p	-0.16
Olfr606	ENSMUST00000098200.1	"olfactory receptor 606 "	mmu-miR-486a-3p	-0.16
Foxk1	ENSMUST00000072837.5	"forkhead box K1 "	mmu-miR-6954-5p	-0.16
Scara5	ENSMUST00000022610.9	"scavenger receptor class A, member 5 (putative) "	mmu-miR-486a-3p	-0.16
Zdhhc23	ENSMUST00000036321.8	"zinc finger, DHHC domain containing 23 "	mmu-miR-486a-3p	-0.16
Ppp1r3b	ENSMUST00000070481.6	"protein phosphatase 1, regulatory (inhibitor) subunit 3B "	mmu-miR-6954-5p	-0.16
Fbxo45	ENSMUST00000042732.5	"F-box protein 45 "	mmu-miR-486a-3p	-0.16
Mob3a	ENSMUST00000003438.9	"MOB kinase activator 3A "	mmu-miR-6954-5p	-0.16
Syna	ENSMUST00000149604.3	"syncytin a "	mmu-miR-486a-3p	-0.16
Clmn	ENSMUST00000109937.2	"calmin "	mmu-miR-486a-3p	-0.16
Wipf2	ENSMUST00000037480.8	"WAS/WASL interacting protein family, member 2 "	mmu-miR-6954-5p	-0.16
4930481A15Rik	ENSMUST00000174412.2	"RIKEN cDNA 4930481A15 gene "	mmu-miR-6954-5p	-0.16
Rhbdd1	ENSMUST00000027322.8	"rhomboid domain containing 1 "	mmu-miR-486a-3p	-0.16
Mllt6	ENSMUST00000044730.6	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 6 "	mmu-miR-6954-5p	-0.16
Ccdc42b	ENSMUST00000177908.1	"coiled-coil domain containing 42B "	mmu-miR-6954-5p	-0.16
Cpa4	ENSMUST00000049251.5	"carboxypeptidase A4 "	mmu-miR-6954-5p	-0.16
Kif17	ENSMUST00000105821.2	"kinesin family member 17 "	mmu-miR-6954-5p	-0.16
Cdc37	ENSMUST00000019615.9	"cell division cycle 37 "	mmu-miR-6954-5p	-0.16
Erlin1	ENSMUST00000112028.4	"ER lipid raft associated 1 "	mmu-miR-486a-3p	-0.16
Usp49	ENSMUST00000024779.9	"ubiquitin specific peptidase 49 "	mmu-miR-486a-3p	-0.16
Slc5a4b	ENSMUST00000120757.1	"solute carrier family 5 (neutral amino acid transporters, system A), member 4b "	mmu-miR-486a-3p	-0.16
Tbcel	ENSMUST00000066148.6	"tubulin folding cofactor E-like "	mmu-miR-6954-5p	-0.16
Trem1	ENSMUST00000048782.6	"triggering receptor expressed on myeloid cells 1 "	mmu-miR-6954-5p	-0.16
Mlh3	ENSMUST00000166821.2	"mutL homolog 3 (E coli) "	mmu-miR-6954-5p	-0.16
Otud4	ENSMUST00000173078.2	"OTU domain containing 4 "	mmu-miR-6954-5p	-0.16
Col4a6	ENSMUST00000101205.2	"collagen, type IV, alpha 6 "	mmu-miR-486a-3p	-0.16
Cend1	ENSMUST00000084436.4	"cell cycle exit and neuronal differentiation 1 "	mmu-miR-486a-3p	-0.16
Cabp1	ENSMUST00000031519.8	"calcium binding protein 1 "	mmu-miR-486a-3p	-0.16
Zfand2a	ENSMUST00000079996.7	"zinc finger, AN1-type domain 2A "	mmu-miR-486a-3p	-0.16
9330171B17Rik	ENSMUST00000035939.6	"RIKEN cDNA 9330171B17 gene "	mmu-miR-486a-3p	-0.16
Nrp2	ENSMUST00000102822.3	"neuropilin 2 "	mmu-miR-486a-3p	-0.16
Mtpap	ENSMUST00000025077.6	"mitochondrial poly(A) polymerase "	mmu-miR-486a-3p	-0.16
Epn3	ENSMUST00000127305.1	"epsin 3 "	mmu-miR-486a-3p	-0.16
Wasl	ENSMUST00000031695.9	"Wiskott-Aldrich syndrome-like (human) "	mmu-miR-486a-3p	-0.16
Plcb2	ENSMUST00000102524.2	"phospholipase C, beta 2 "	mmu-miR-6954-5p	-0.16
Prrg3	ENSMUST00000048790.6	"proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane) "	mmu-miR-6954-5p	-0.16
Heca	ENSMUST00000037879.6	"headcase homolog (Drosophila) "	mmu-miR-6954-5p	-0.16
Hs1bp3	ENSMUST00000020927.8	"HCLS1 binding protein 3 "	mmu-miR-486a-3p	-0.16
Tmem87b	ENSMUST00000110325.2	"transmembrane protein 87B "	mmu-miR-6954-5p	-0.16
Myt1l	ENSMUST00000049784.10	"myelin transcription factor 1-like "	mmu-miR-486a-3p	-0.16
Hsd3b2	ENSMUST00000107022.2	"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 "	mmu-miR-486a-3p	-0.16
Smarcd1	ENSMUST00000023759.4	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1 "	mmu-miR-6954-5p	-0.16
Ptges	ENSMUST00000102852.4	"prostaglandin E synthase "	mmu-miR-6954-5p	-0.16
Pla2g2e	ENSMUST00000030531.8	"phospholipase A2, group IIE "	mmu-miR-6954-5p	-0.16
Art4	ENSMUST00000032341.2	"ADP-ribosyltransferase 4 "	mmu-miR-6954-5p	-0.16
Npbwr1	ENSMUST00000044180.4	"neuropeptides B/W receptor 1 "	mmu-miR-486a-3p	-0.16
Txnip	ENSMUST00000074519.7	"thioredoxin interacting protein "	mmu-miR-486a-3p	-0.16
Nptx1	ENSMUST00000026670.4	"neuronal pentraxin 1 "	mmu-miR-6954-5p	-0.16
Ubxn2a	ENSMUST00000020962.6	"UBX domain protein 2A "	mmu-miR-486a-3p	-0.16
Tlr8	ENSMUST00000112170.1	"toll-like receptor 8 "	mmu-miR-486a-3p	-0.16
Inpp1	ENSMUST00000027271.3	"inositol polyphosphate-1-phosphatase "	mmu-miR-486a-3p	-0.16
Adra1d	ENSMUST00000103184.3	"adrenergic receptor, alpha 1d "	mmu-miR-6954-5p	-0.16
Cd209c	ENSMUST00000044060.8	"CD209c antigen "	mmu-miR-486a-3p	-0.16
Cdnf	ENSMUST00000036350.2	"cerebral dopamine neurotrophic factor "	mmu-miR-486a-3p	-0.16
Zbtb44	ENSMUST00000115222.3	"zinc finger and BTB domain containing 44 "	mmu-miR-486a-3p	-0.16
Igf2bp3	ENSMUST00000031838.7	"insulin-like growth factor 2 mRNA binding protein 3 "	mmu-miR-486a-3p	-0.16
Ss18l1	ENSMUST00000041126.8	"synovial sarcoma translocation gene on chromosome 18-like 1 "	mmu-miR-6954-5p	-0.16
Fgf10	ENSMUST00000022246.8	"fibroblast growth factor 10 "	mmu-miR-486a-3p	-0.16
3110057O12Rik	ENSMUST00000159774.2	"RIKEN cDNA 3110057O12 gene "	mmu-miR-6954-5p	-0.16
Otud7b	ENSMUST00000090785.3	"OTU domain containing 7B "	mmu-miR-486a-3p	-0.16
Ttc9c	ENSMUST00000096751.5	"tetratricopeptide repeat domain 9C "	mmu-miR-6954-5p	-0.16
Mylip	ENSMUST00000038275.9	"myosin regulatory light chain interacting protein "	mmu-miR-486a-3p	-0.16
Ash2l	ENSMUST00000068892.8	"ash2 (absent, small, or homeotic)-like (Drosophila) "	mmu-miR-486a-3p	-0.16
Cbx7	ENSMUST00000089293.5	"chromobox 7 "	mmu-miR-486a-3p	-0.16
Lpin2	ENSMUST00000129635.2	"lipin 2 "	mmu-miR-6954-5p	-0.16
Trpv3	ENSMUST00000049676.2	"transient receptor potential cation channel, subfamily V, member 3 "	mmu-miR-486a-3p	-0.16
Ccnjl	ENSMUST00000050574.6	"cyclin J-like "	mmu-miR-6954-5p	-0.16
Kctd10	ENSMUST00000102581.5	"potassium channel tetramerisation domain containing 10 "	mmu-miR-6954-5p	-0.16
Smad3	ENSMUST00000034973.4	"SMAD family member 3 "	mmu-miR-6954-5p	-0.16
Hhipl1	ENSMUST00000021685.6	"hedgehog interacting protein-like 1 "	mmu-miR-486a-3p	-0.16
Nfya	ENSMUST00000078800.7	"nuclear transcription factor-Y alpha "	mmu-miR-6954-5p	-0.16
Bcl11b	ENSMUST00000066060.5	"B cell leukemia/lymphoma 11B "	mmu-miR-486a-3p	-0.16
Depdc1b	ENSMUST00000051594.6	"DEP domain containing 1B "	mmu-miR-486a-3p	-0.16
Rad54l2	ENSMUST00000046502.6	"RAD54 like 2 (S. cerevisiae) "	mmu-miR-6954-5p	-0.16
Lsg1	ENSMUST00000117363.3	"large subunit GTPase 1 homolog (S. cerevisiae) "	mmu-miR-486a-3p	-0.16
Nt5m	ENSMUST00000102695.3	"5',3'-nucleotidase, mitochondrial "	mmu-miR-6954-5p	-0.16
Kansl3	ENSMUST00000185912.1	"KAT8 regulatory NSL complex subunit 3 "	mmu-miR-486a-3p	-0.16
Myh10	ENSMUST00000102611.4	"myosin, heavy polypeptide 10, non-muscle "	mmu-miR-486a-3p	-0.16
Zfp558	ENSMUST00000034647.5	"zinc finger protein 558 "	mmu-miR-486a-3p	-0.16
Camk2n2	ENSMUST00000052939.2	"calcium/calmodulin-dependent protein kinase II inhibitor 2 "	mmu-miR-6954-5p	-0.15
Sash1	ENSMUST00000015449.5	"SAM and SH3 domain containing 1 "	mmu-miR-6954-5p	-0.15
Gm10521	ENSMUST00000097466.2	"predicted gene 10521 "	mmu-miR-6954-5p	-0.15
Htr5a	ENSMUST00000036227.5	"5-hydroxytryptamine (serotonin) receptor 5A "	mmu-miR-486a-3p	-0.15
Slc24a2	ENSMUST00000107157.3	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 "	mmu-miR-486a-3p	-0.15
Lphn1	ENSMUST00000141158.2	"latrophilin 1 "	mmu-miR-6954-5p	-0.15
Tmem241	ENSMUST00000050228.8	"transmembrane protein 241 "	mmu-miR-486a-3p	-0.15
Galnt6	ENSMUST00000159715.2	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 6 "	mmu-miR-486a-3p	-0.15
Zfp619	ENSMUST00000108015.2	"zinc finger protein 619 "	mmu-miR-6954-5p	-0.15
Gnl3l	ENSMUST00000112691.3	"guanine nucleotide binding protein-like 3 (nucleolar)-like "	mmu-miR-486a-3p	-0.15
Cep170	ENSMUST00000057037.7	"centrosomal protein 170 "	mmu-miR-486a-3p	-0.15
Slc30a7	ENSMUST00000067485.3	"solute carrier family 30 (zinc transporter), member 7 "	mmu-miR-6954-5p	-0.15
Aim2	ENSMUST00000147604.2	"absent in melanoma 2 "	mmu-miR-326-5p	-0.15
Ythdf3	ENSMUST00000108345.3	"YTH domain family 3 "	mmu-miR-486a-3p	-0.15
Megf10	ENSMUST00000075770.7	"multiple EGF-like-domains 10 "	mmu-miR-6954-5p	-0.15
Tspan5	ENSMUST00000029800.3	"tetraspanin 5 "	mmu-miR-6954-5p	-0.15
Ptbp1	ENSMUST00000165704.2	"polypyrimidine tract binding protein 1 "	mmu-miR-486a-3p	-0.15
1700123I01Rik	ENSMUST00000113528.1	"RIKEN cDNA 1700123I01 gene "	mmu-miR-6954-5p	-0.15
Adam10	ENSMUST00000067880.7	"a disintegrin and metallopeptidase domain 10 "	mmu-miR-486a-3p	-0.15
Gm10010	ENSMUST00000071101.6	"predicted gene 10010 "	mmu-miR-486a-3p	-0.15
Tmem151a	ENSMUST00000077066.7	"transmembrane protein 151A "	mmu-miR-486a-3p	-0.15
Stam2	ENSMUST00000102759.2	"signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 "	mmu-miR-6954-5p	-0.15
Madd	ENSMUST00000111369.2	"MAP-kinase activating death domain "	mmu-miR-486a-3p	-0.15
Endov	ENSMUST00000106245.3	"endonuclease V "	mmu-miR-486a-3p	-0.15
Rab22a	ENSMUST00000029024.4	"RAB22A, member RAS oncogene family "	mmu-miR-486a-3p	-0.15
Cul4a	ENSMUST00000016680.8	"cullin 4A "	mmu-miR-6954-5p	-0.15
