Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Cldn25	ENSMUST00000023426.6	"claudin 25 "	mmu-miR-144-3p	-0.13
Cttnbp2nl	ENSMUST00000077548.6	"CTTNBP2 N-terminal like "	mmu-miR-144-3p	-0.13
Rab30	ENSMUST00000032879.8	"RAB30, member RAS oncogene family "	mmu-miR-144-3p	-0.13
Lmtk2	ENSMUST00000041804.7	"lemur tyrosine kinase 2 "	mmu-miR-144-3p	-0.13
Gnptab	ENSMUST00000020251.8	"N-acetylglucosamine-1-phosphate transferase, alpha and beta subunits "	mmu-miR-144-3p	-0.13
Top1	ENSMUST00000109468.2	"topoisomerase (DNA) I "	mmu-miR-144-3p	-0.13
Dyrk1a	ENSMUST00000023614.4	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a "	mmu-miR-144-3p	-0.13
Rnf217	ENSMUST00000081989.7	"ring finger protein 217 "	mmu-miR-144-3p	-0.13
Cd28	ENSMUST00000027165.2	"CD28 antigen "	mmu-miR-144-3p	-0.13
Fam222a	ENSMUST00000043650.7	"family with sequence similarity 222, member A "	mmu-miR-144-3p	-0.13
Sh2b3	ENSMUST00000086310.2	"SH2B adaptor protein 3 "	mmu-miR-144-3p	-0.13
Neurl1b	ENSMUST00000053020.7	"neuralized homolog 1b (Drosophila) "	mmu-miR-144-3p	-0.13
Zfp362	ENSMUST00000106072.3	"zinc finger protein 362 "	mmu-miR-144-3p	-0.13
Trim2	ENSMUST00000107692.2	"tripartite motif-containing 2 "	mmu-miR-144-3p	-0.13
Smap1	ENSMUST00000027339.8	"small ArfGAP 1 "	mmu-miR-144-3p	-0.13
Xylt1	ENSMUST00000032892.5	"xylosyltransferase 1 "	mmu-miR-144-3p	-0.13
Prlr	ENSMUST00000124470.2	"prolactin receptor "	mmu-miR-144-3p	-0.13
Zswim6	ENSMUST00000105097.2	"zinc finger SWIM-type containing 6 "	mmu-miR-144-3p	-0.13
Atad2b	ENSMUST00000045664.5	"ATPase family, AAA domain containing 2B "	mmu-miR-144-3p	-0.12
Eea1	ENSMUST00000053484.6	"early endosome antigen 1 "	mmu-miR-144-3p	-0.12
Cdh2	ENSMUST00000025166.8	"cadherin 2 "	mmu-miR-144-3p	-0.12
Entpd5	ENSMUST00000021662.6	"ectonucleoside triphosphate diphosphohydrolase 5 "	mmu-miR-144-3p	-0.12
Lrrn1	ENSMUST00000049285.8	"leucine rich repeat protein 1, neuronal "	mmu-miR-144-3p	-0.12
Bet1	ENSMUST00000049166.4	"blocked early in transport 1 homolog (S. cerevisiae) "	mmu-miR-144-3p	-0.12
Mtss1l	ENSMUST00000052457.9	"metastasis suppressor 1-like "	mmu-miR-144-3p	-0.12
Chst11	ENSMUST00000040110.7	"carbohydrate sulfotransferase 11 "	mmu-miR-144-3p	-0.12
Cxxc4	ENSMUST00000181904.1	"CXXC finger 4 "	mmu-miR-144-3p	-0.12
3110021N24Rik	ENSMUST00000178992.1	"RIKEN cDNA 3110021N24 gene "	mmu-miR-144-3p	-0.12
Gpm6b	ENSMUST00000112235.2	"glycoprotein m6b "	mmu-miR-144-3p	-0.12
Atp8a1	ENSMUST00000037380.9	"ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1 "	mmu-miR-144-3p	-0.12
Ppig	ENSMUST00000090858.4	"peptidyl-prolyl isomerase G (cyclophilin G) "	mmu-miR-144-3p	-0.12
Papd5	ENSMUST00000119033.2	"PAP associated domain containing 5 "	mmu-miR-144-3p	-0.12
Rsbn1l	ENSMUST00000036489.5	"round spermatid basic protein 1-like "	mmu-miR-144-3p	-0.12
Fzd4	ENSMUST00000058755.3	"frizzled homolog 4 (Drosophila) "	mmu-miR-144-3p	-0.12
Nfib	ENSMUST00000107245.3	"nuclear factor I/B "	mmu-miR-144-3p	-0.12
Nanos1	ENSMUST00000088237.4	"nanos homolog 1 (Drosophila) "	mmu-miR-144-3p	-0.12
Hnrnpab	ENSMUST00000074669.4	"heterogeneous nuclear ribonucleoprotein A/B "	mmu-miR-144-3p	-0.12
Nol4	ENSMUST00000097651.4	"nucleolar protein 4 "	mmu-miR-144-3p	-0.12
Tspan5	ENSMUST00000029800.3	"tetraspanin 5 "	mmu-miR-144-3p	-0.12
Ehmt1	ENSMUST00000102938.4	"euchromatic histone methyltransferase 1 "	mmu-miR-144-3p	-0.12
Rapgef2	ENSMUST00000118100.2	"Rap guanine nucleotide exchange factor (GEF) 2 "	mmu-miR-144-3p	-0.12
Sik1	ENSMUST00000024839.4	"salt inducible kinase 1 "	mmu-miR-144-3p	-0.12
Plxnc1	ENSMUST00000099337.3	"plexin C1 "	mmu-miR-144-3p	-0.12
Pphln1	ENSMUST00000049122.9	"periphilin 1 "	mmu-miR-144-3p	-0.12
Rev3l	ENSMUST00000019986.7	"REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae) "	mmu-miR-144-3p	-0.12
Fbxw7	ENSMUST00000107679.2	"F-box and WD-40 domain protein 7 "	mmu-miR-144-3p	-0.12
Dusp1	ENSMUST00000025025.6	"dual specificity phosphatase 1 "	mmu-miR-144-3p	-0.12
Baz2b	ENSMUST00000112550.2	"bromodomain adjacent to zinc finger domain, 2B "	mmu-miR-144-3p	-0.12
Dgki	ENSMUST00000101532.4	"diacylglycerol kinase, iota "	mmu-miR-144-3p	-0.12
Pum1	ENSMUST00000030315.7	"pumilio RNA-binding family member 1 "	mmu-miR-144-3p	-0.12
Pten	ENSMUST00000013807.7	"phosphatase and tensin homolog "	mmu-miR-144-3p	-0.12
Emc7	ENSMUST00000069747.5	"ER membrane protein complex subunit 7 "	mmu-miR-144-3p	-0.12
Six4	ENSMUST00000043208.7	"sine oculis-related homeobox 4 "	mmu-miR-144-3p	-0.11
Prrc2c	ENSMUST00000182149.2	"proline-rich coiled-coil 2C "	mmu-miR-144-3p	-0.11
Zc3h12c	ENSMUST00000165519.1	"zinc finger CCCH type containing 12C "	mmu-miR-144-3p	-0.11
Gmfb	ENSMUST00000111817.2	"glia maturation factor, beta "	mmu-miR-144-3p	-0.11
Otud3	ENSMUST00000097830.3	"OTU domain containing 3 "	mmu-miR-144-3p	-0.11
Prkaa1	ENSMUST00000051186.8	"protein kinase, AMP-activated, alpha 1 catalytic subunit "	mmu-miR-144-3p	-0.11
Rap2c	ENSMUST00000053593.7	"RAP2C, member of RAS oncogene family "	mmu-miR-144-3p	-0.11
Ppp1r16b	ENSMUST00000052927.5	"protein phosphatase 1, regulatory (inhibitor) subunit 16B "	mmu-miR-144-3p	-0.11
Atp1b4	ENSMUST00000016471.3	"ATPase, (Na+)/K+ transporting, beta 4 polypeptide "	mmu-miR-144-3p	-0.11
Hgf	ENSMUST00000030683.3	"hepatocyte growth factor "	mmu-miR-144-3p	-0.11
Kcnb2	ENSMUST00000170146.2	"potassium voltage gated channel, Shab-related subfamily, member 2 "	mmu-miR-144-3p	-0.11
Med14	ENSMUST00000096495.5	"mediator complex subunit 14 "	mmu-miR-144-3p	-0.11
Slc4a4	ENSMUST00000148750.2	"solute carrier family 4 (anion exchanger), member 4 "	mmu-miR-144-3p	-0.11
Foxm1	ENSMUST00000073316.7	"forkhead box M1 "	mmu-miR-144-3p	-0.11
Heg1	ENSMUST00000152782.2	"HEG homolog 1 (zebrafish) "	mmu-miR-144-3p	-0.11
Robo2	ENSMUST00000117200.2	"roundabout homolog 2 (Drosophila) "	mmu-miR-144-3p	-0.11
Arfgef1	ENSMUST00000088615.5	"ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited) "	mmu-miR-144-3p	-0.11
Nog	ENSMUST00000061728.4	"noggin "	mmu-miR-144-3p	-0.11
Bcl9	ENSMUST00000046521.8	"B cell CLL/lymphoma 9 "	mmu-miR-144-3p	-0.11
Trp53inp2	ENSMUST00000043237.8	"transformation related protein 53 inducible nuclear protein 2 "	mmu-miR-144-3p	-0.11
Slc4a10	ENSMUST00000102735.4	"solute carrier family 4, sodium bicarbonate cotransporter-like, member 10 "	mmu-miR-144-3p	-0.11
Enah	ENSMUST00000078719.7	"enabled homolog (Drosophila) "	mmu-miR-144-3p	-0.11
Esrrg	ENSMUST00000027906.7	"estrogen-related receptor gamma "	mmu-miR-144-3p	-0.11
Tanc2	ENSMUST00000100330.4	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 "	mmu-miR-144-3p	-0.11
Nova1	ENSMUST00000021438.6	"neuro-oncological ventral antigen 1 "	mmu-miR-144-3p	-0.11
Cdyl	ENSMUST00000075220.7	"chromodomain protein, Y chromosome-like "	mmu-miR-144-3p	-0.11
Ylpm1	ENSMUST00000021670.9	"YLP motif containing 1 "	mmu-miR-144-3p	-0.11
Edar	ENSMUST00000003312.4	"ectodysplasin-A receptor "	mmu-miR-144-3p	-0.11
Zfand3	ENSMUST00000057897.7	"zinc finger, AN1-type domain 3 "	mmu-miR-144-3p	-0.11
Mef2d	ENSMUST00000119251.2	"myocyte enhancer factor 2D "	mmu-miR-144-3p	-0.11
Fosb	ENSMUST00000003640.2	"FBJ osteosarcoma oncogene B "	mmu-miR-144-3p	-0.11
Agfg1	ENSMUST00000189220.1	"ArfGAP with FG repeats 1 "	mmu-miR-144-3p	-0.11
Sox6	ENSMUST00000166877.2	"SRY (sex determining region Y)-box 6 "	mmu-miR-144-3p	-0.11
Nacc1	ENSMUST00000001975.4	"nucleus accumbens associated 1, BEN and BTB (POZ) domain containing "	mmu-miR-144-3p	-0.11
Slc39a10	ENSMUST00000027131.5	"solute carrier family 39 (zinc transporter), member 10 "	mmu-miR-144-3p	-0.10
Spidr	ENSMUST00000040248.7	"scaffolding protein involved i DNA repair "	mmu-miR-144-3p	-0.10
Slc19a2	ENSMUST00000044021.6	"solute carrier family 19 (thiamine transporter), member 2 "	mmu-miR-144-3p	-0.10
Rbm47	ENSMUST00000113726.2	"RNA binding motif protein 47 "	mmu-miR-144-3p	-0.10
Rbl2	ENSMUST00000034091.7	"retinoblastoma-like 2 "	mmu-miR-144-3p	-0.10
Smarca2	ENSMUST00000025862.8	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2 "	mmu-miR-144-3p	-0.10
Rora	ENSMUST00000034766.8	"RAR-related orphan receptor alpha "	mmu-miR-144-3p	-0.10
Myt1	ENSMUST00000081125.5	"myelin transcription factor 1 "	mmu-miR-144-3p	-0.10
Efna5	ENSMUST00000076840.6	"ephrin A5 "	mmu-miR-144-3p	-0.10
Pou2f1	ENSMUST00000111429.5	"POU domain, class 2, transcription factor 1 "	mmu-miR-144-3p	-0.10
Smarca5	ENSMUST00000043359.8	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5 "	mmu-miR-144-3p	-0.10
Flrt2	ENSMUST00000057324.3	"fibronectin leucine rich transmembrane protein 2 "	mmu-miR-144-3p	-0.10
Ptgfrn	ENSMUST00000102694.3	"prostaglandin F2 receptor negative regulator "	mmu-miR-144-3p	-0.10
Pde4d	ENSMUST00000120664.2	"phosphodiesterase 4D, cAMP specific "	mmu-miR-144-3p	-0.10
Mcf2l	ENSMUST00000173099.2	"mcf.2 transforming sequence-like "	mmu-miR-144-3p	-0.10
Efnb2	ENSMUST00000001319.8	"ephrin B2 "	mmu-miR-144-3p	-0.10
Hipk3	ENSMUST00000028600.8	"homeodomain interacting protein kinase 3 "	mmu-miR-144-3p	-0.10
Med12l	ENSMUST00000040325.8	"mediator complex subunit 12-like "	mmu-miR-144-3p	-0.10
Zc3h4	ENSMUST00000098789.3	"zinc finger CCCH-type containing 4 "	mmu-miR-144-3p	-0.10
Ctdspl2	ENSMUST00000036647.7	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2 "	mmu-miR-144-3p	-0.10
Adamts15	ENSMUST00000065112.6	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15 "	mmu-miR-144-3p	-0.10
Fryl	ENSMUST00000101127.6	"furry homolog-like (Drosophila) "	mmu-miR-144-3p	-0.10
Magi2	ENSMUST00000101558.4	"membrane associated guanylate kinase, WW and PDZ domain containing 2 "	mmu-miR-144-3p	-0.10
Srebf2	ENSMUST00000023100.6	"sterol regulatory element binding factor 2 "	mmu-miR-144-3p	-0.10
Sema6d	ENSMUST00000103239.4	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D "	mmu-miR-144-3p	-0.10
A630007B06Rik	ENSMUST00000118592.2	"RIKEN cDNA A630007B06 gene "	mmu-miR-144-3p	-0.10
Sobp	ENSMUST00000040275.8	"sine oculis-binding protein homolog (Drosophila) "	mmu-miR-144-3p	-0.10
Zeb2	ENSMUST00000068415.5	"zinc finger E-box binding homeobox 2 "	mmu-miR-144-3p	-0.10
Pappa	ENSMUST00000084501.3	"pregnancy-associated plasma protein A "	mmu-miR-144-3p	-0.10
Bicd2	ENSMUST00000048544.7	"bicaudal D homolog 2 (Drosophila) "	mmu-miR-144-3p	-0.10
Bbx	ENSMUST00000138166.2	"bobby sox homolog (Drosophila) "	mmu-miR-144-3p	-0.10
Kcnc4	ENSMUST00000009617.8	"potassium voltage gated channel, Shaw-related subfamily, member 4 "	mmu-miR-144-3p	-0.10
Tcf4	ENSMUST00000078486.7	"transcription factor 4 "	mmu-miR-144-3p	-0.10
Prox1	ENSMUST00000175916.2	"prospero homeobox 1 "	mmu-miR-144-3p	-0.10
Igsf6	ENSMUST00000047194.2	"immunoglobulin superfamily, member 6 "	mmu-miR-144-3p	-0.10
Zfp827	ENSMUST00000119254.2	"zinc finger protein 827 "	mmu-miR-144-3p	-0.09
Panx2	ENSMUST00000161372.1	"pannexin 2 "	mmu-miR-144-3p	-0.09
Mast4	ENSMUST00000167058.2	"microtubule associated serine/threonine kinase family member 4 "	mmu-miR-144-3p	-0.09
Fam179b	ENSMUST00000066296.7	"family with sequence similarity 179, member B "	mmu-miR-144-3p	-0.09
Ssh1	ENSMUST00000159592.2	"slingshot homolog 1 (Drosophila) "	mmu-miR-144-3p	-0.09
Dlc1	ENSMUST00000033923.8	"deleted in liver cancer 1 "	mmu-miR-144-3p	-0.09
Shisa6	ENSMUST00000066679.6	"shisa homolog 6 (Xenopus laevis) "	mmu-miR-144-3p	-0.09
Maml3	ENSMUST00000121440.2	"mastermind like 3 (Drosophila) "	mmu-miR-144-3p	-0.09
1810013L24Rik	ENSMUST00000023150.5	"RIKEN cDNA 1810013L24 gene "	mmu-miR-144-3p	-0.09
Proser1	ENSMUST00000058577.4	"proline and serine rich 1 "	mmu-miR-144-3p	-0.09
Atrx	ENSMUST00000113573.2	"alpha thalassemia/mental retardation syndrome X-linked homolog (human) "	mmu-miR-144-3p	-0.09
Ece1	ENSMUST00000102518.4	"endothelin converting enzyme 1 "	mmu-miR-144-3p	-0.09
Ssfa2	ENSMUST00000111785.3	"sperm specific antigen 2 "	mmu-miR-144-3p	-0.09
Arid5b	ENSMUST00000020106.7	"AT rich interactive domain 5B (MRF1-like) "	mmu-miR-144-3p	-0.09
Abca1	ENSMUST00000030010.3	"ATP-binding cassette, sub-family A (ABC1), member 1 "	mmu-miR-144-3p	-0.09
Pcdh7	ENSMUST00000094783.4	"protocadherin 7 "	mmu-miR-144-3p	-0.09
Chka	ENSMUST00000072055.7	"choline kinase alpha "	mmu-miR-144-3p	-0.09
Wdfy2	ENSMUST00000014691.8	"WD repeat and FYVE domain containing 2 "	mmu-miR-144-3p	-0.09
Nr6a1	ENSMUST00000168098.2	"nuclear receptor subfamily 6, group A, member 1 "	mmu-miR-144-3p	-0.09
Ccnt2	ENSMUST00000112570.1	"cyclin T2 "	mmu-miR-144-3p	-0.08
Anks1	ENSMUST00000025058.8	"ankyrin repeat and SAM domain containing 1 "	mmu-miR-144-3p	-0.08
Pax3	ENSMUST00000087086.6	"paired box 3 "	mmu-miR-144-3p	-0.08
Pum2	ENSMUST00000178015.2	"pumilio RNA-binding family member 2 "	mmu-miR-144-3p	-0.08
Glg1	ENSMUST00000169020.2	"golgi apparatus protein 1 "	mmu-miR-144-3p	-0.08
Creb1	ENSMUST00000087366.5	"cAMP responsive element binding protein 1 "	mmu-miR-144-3p	-0.08
Zcchc2	ENSMUST00000119166.2	"zinc finger, CCHC domain containing 2 "	mmu-miR-144-3p	-0.08
Vldlr	ENSMUST00000167487.2	"very low density lipoprotein receptor "	mmu-miR-144-3p	-0.08
Ino80d	ENSMUST00000097718.3	"INO80 complex subunit D "	mmu-miR-144-3p	-0.08
Tbl1xr1	ENSMUST00000063988.8	"transducin (beta)-like 1X-linked receptor 1 "	mmu-miR-144-3p	-0.08
Itga8	ENSMUST00000028106.5	"integrin alpha 8 "	mmu-miR-144-3p	-0.08
Ing3	ENSMUST00000031680.4	"inhibitor of growth family, member 3 "	mmu-miR-144-3p	-0.08
Tgfbr1	ENSMUST00000007757.9	"transforming growth factor, beta receptor I "	mmu-miR-144-3p	-0.08
Mitf	ENSMUST00000043637.8	"microphthalmia-associated transcription factor "	mmu-miR-144-3p	-0.08
Ptpn9	ENSMUST00000034832.6	"protein tyrosine phosphatase, non-receptor type 9 "	mmu-miR-144-3p	-0.08
Tab2	ENSMUST00000146444.2	"TGF-beta activated kinase 1/MAP3K7 binding protein 2 "	mmu-miR-144-3p	-0.08
Hrh1	ENSMUST00000088987.2	"histamine receptor H1 "	mmu-miR-144-3p	-0.08
Asap1	ENSMUST00000177371.2	"ArfGAP with SH3 domain, ankyrin repeat and PH domain1 "	mmu-miR-144-3p	-0.08
Gatsl2	ENSMUST00000016088.8	"GATS protein-like 2 "	mmu-miR-144-3p	-0.08
Gsk3b	ENSMUST00000023507.7	"glycogen synthase kinase 3 beta "	mmu-miR-144-3p	-0.08
Zfp777	ENSMUST00000114583.2	"zinc finger protein 777 "	mmu-miR-144-3p	-0.08
Map3k13	ENSMUST00000042065.6	"mitogen-activated protein kinase kinase kinase 13 "	mmu-miR-144-3p	-0.08
Lgr4	ENSMUST00000046548.8	"leucine-rich repeat-containing G protein-coupled receptor 4 "	mmu-miR-144-3p	-0.08
Tnrc6b	ENSMUST00000067689.7	"trinucleotide repeat containing 6b "	mmu-miR-144-3p	-0.08
5031439G07Rik	ENSMUST00000047144.7	"RIKEN cDNA 5031439G07 gene "	mmu-miR-144-3p	-0.08
Spred1	ENSMUST00000028829.7	"sprouty protein with EVH-1 domain 1, related sequence "	mmu-miR-144-3p	-0.07
Ick	ENSMUST00000044551.7	"intestinal cell kinase "	mmu-miR-144-3p	-0.07
Stam	ENSMUST00000102960.5	"signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 "	mmu-miR-144-3p	-0.07
Atp2b2	ENSMUST00000089003.6	"ATPase, Ca++ transporting, plasma membrane 2 "	mmu-miR-144-3p	-0.07
Sox11	ENSMUST00000079063.6	"SRY (sex determining region Y)-box 11 "	mmu-miR-144-3p	-0.07
Abhd17c	ENSMUST00000117085.1	"abhydrolase domain containing 17C "	mmu-miR-144-3p	-0.07
Epb4.1	ENSMUST00000054917.6	"erythrocyte protein band 4.1 "	mmu-miR-144-3p	-0.07
Dstyk	ENSMUST00000045110.8	"dual serine/threonine and tyrosine protein kinase "	mmu-miR-144-3p	-0.07
Zfp944	ENSMUST00000115535.2	"zinc finger protein 944 "	mmu-miR-144-3p	-0.07
Pygo1	ENSMUST00000038489.5	"pygopus 1 "	mmu-miR-144-3p	-0.07
Slc6a17	ENSMUST00000169449.2	"solute carrier family 6 (neurotransmitter transporter), member 17 "	mmu-miR-144-3p	-0.07
Cebpa	ENSMUST00000042985.9	"CCAAT/enhancer binding protein (C/EBP), alpha "	mmu-miR-144-3p	-0.07
Gata2	ENSMUST00000170089.2	"GATA binding protein 2 "	mmu-miR-144-3p	-0.07
Znrf3	ENSMUST00000172492.2	"zinc and ring finger 3 "	mmu-miR-144-3p	-0.07
Crebrf	ENSMUST00000062519.8	"CREB3 regulatory factor "	mmu-miR-144-3p	-0.07
Sik2	ENSMUST00000176824.2	"salt inducible kinase 2 "	mmu-miR-144-3p	-0.07
Col8a1	ENSMUST00000089332.4	"collagen, type VIII, alpha 1 "	mmu-miR-144-3p	-0.07
Tmem206	ENSMUST00000027940.5	"transmembrane protein 206 "	mmu-miR-144-3p	-0.07
Met	ENSMUST00000115443.2	"met proto-oncogene "	mmu-miR-144-3p	-0.07
Rbm25	ENSMUST00000048155.10	"RNA binding motif protein 25 "	mmu-miR-144-3p	-0.07
Stam2	ENSMUST00000102759.2	"signal transducing adaptor molecule (SH3 domain and ITAM motif) 2 "	mmu-miR-144-3p	-0.07
Abhd2	ENSMUST00000037315.7	"abhydrolase domain containing 2 "	mmu-miR-144-3p	-0.06
Agrn	ENSMUST00000105574.3	"agrin "	mmu-miR-144-3p	-0.06
Kdm6b	ENSMUST00000094077.4	"KDM1 lysine (K)-specific demethylase 6B "	mmu-miR-144-3p	-0.06
Kctd10	ENSMUST00000102581.5	"potassium channel tetramerisation domain containing 10 "	mmu-miR-144-3p	-0.06
Ank2	ENSMUST00000182704.2	"ankyrin 2, brain "	mmu-miR-144-3p	-0.06
Egfr	ENSMUST00000020329.7	"epidermal growth factor receptor "	mmu-miR-144-3p	-0.06
Purb	ENSMUST00000179343.2	"purine rich element binding protein B "	mmu-miR-144-3p	-0.06
Tet1	ENSMUST00000050826.8	"tet methylcytosine dioxygenase 1 "	mmu-miR-144-3p	-0.06
Orc4	ENSMUST00000028098.5	"origin recognition complex, subunit 4 "	mmu-miR-144-3p	-0.06
Frs2	ENSMUST00000020381.3	"fibroblast growth factor receptor substrate 2 "	mmu-miR-144-3p	-0.06
Pikfyve	ENSMUST00000081154.8	"phosphoinositide kinase, FYVE finger containing "	mmu-miR-144-3p	-0.06
Rnf38	ENSMUST00000098098.3	"ring finger protein 38 "	mmu-miR-144-3p	-0.06
Tm9sf3	ENSMUST00000025989.8	"transmembrane 9 superfamily member 3 "	mmu-miR-144-3p	-0.06
Ubn2	ENSMUST00000160583.2	"ubinuclein 2 "	mmu-miR-144-3p	-0.06
Primpol	ENSMUST00000040468.9	"primase and polymerase (DNA-directed) "	mmu-miR-144-3p	-0.06
Cdh6	ENSMUST00000036439.4	"cadherin 6 "	mmu-miR-144-3p	-0.06
Trim71	ENSMUST00000111816.2	"tripartite motif-containing 71 "	mmu-miR-144-3p	-0.06
Fam98a	ENSMUST00000112507.3	"family with sequence similarity 98, member A "	mmu-miR-144-3p	-0.06
Sestd1	ENSMUST00000102660.2	"SEC14 and spectrin domains 1 "	mmu-miR-144-3p	-0.06
Mark1	ENSMUST00000027929.4	"MAP/microtubule affinity-regulating kinase 1 "	mmu-miR-144-3p	-0.06
Rapgef5	ENSMUST00000109691.2	"Rap guanine nucleotide exchange factor (GEF) 5 "	mmu-miR-144-3p	-0.06
Fam84a	ENSMUST00000020926.6	"family with sequence similarity 84, member A "	mmu-miR-144-3p	-0.06
Naa15	ENSMUST00000029303.7	"N(alpha)-acetyltransferase 15, NatA auxiliary subunit "	mmu-miR-144-3p	-0.06
Cldn22	ENSMUST00000038693.6	"claudin 22 "	mmu-miR-144-3p	-0.06
Mmp15	ENSMUST00000034243.5	"matrix metallopeptidase 15 "	mmu-miR-144-3p	-0.06
Kat7	ENSMUST00000092766.6	"K(lysine) acetyltransferase 7 "	mmu-miR-144-3p	-0.06
Pappa2	ENSMUST00000159861.3	"pappalysin 2 "	mmu-miR-144-3p	-0.06
Camta1	ENSMUST00000097774.3	"calmodulin binding transcription activator 1 "	mmu-miR-144-3p	-0.05
Casc4	ENSMUST00000078752.4	"cancer susceptibility candidate 4 "	mmu-miR-144-3p	-0.05
Zfp618	ENSMUST00000107415.2	"zinc finger protein 618 "	mmu-miR-144-3p	-0.05
Lifr	ENSMUST00000171588.1	"leukemia inhibitory factor receptor "	mmu-miR-144-3p	-0.05
Trove2	ENSMUST00000159879.1	"TROVE domain family, member 2 "	mmu-miR-144-3p	-0.05
Sema6a	ENSMUST00000019791.8	"sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A "	mmu-miR-144-3p	-0.05
Zfhx3	ENSMUST00000043896.9	"zinc finger homeobox 3 "	mmu-miR-144-3p	-0.05
Map3k9	ENSMUST00000035987.7	"mitogen-activated protein kinase kinase kinase 9 "	mmu-miR-144-3p	-0.05
Nudt15	ENSMUST00000043813.1	"nudix (nucleoside diphosphate linked moiety X)-type motif 15 "	mmu-miR-144-3p	-0.05
Rreb1	ENSMUST00000128570.2	"ras responsive element binding protein 1 "	mmu-miR-144-3p	-0.05
Irs1	ENSMUST00000069799.2	"insulin receptor substrate 1 "	mmu-miR-144-3p	-0.05
Ksr1	ENSMUST00000018478.5	"kinase suppressor of ras 1 "	mmu-miR-144-3p	-0.05
Ypel5	ENSMUST00000045174.5	"yippee-like 5 (Drosophila) "	mmu-miR-144-3p	-0.05
Slc38a1	ENSMUST00000088452.5	"solute carrier family 38, member 1 "	mmu-miR-144-3p	-0.05
Snap91	ENSMUST00000074501.6	"synaptosomal-associated protein 91 "	mmu-miR-144-3p	-0.05
Nrk	ENSMUST00000113052.2	"Nik related kinase "	mmu-miR-144-3p	-0.05
Mkl2	ENSMUST00000149359.1	"MKL/myocardin-like 2 "	mmu-miR-144-3p	-0.05
Mdm4	ENSMUST00000188090.1	"transformed mouse 3T3 cell double minute 4 "	mmu-miR-144-3p	-0.05
Pnpla8	ENSMUST00000143771.1	"patatin-like phospholipase domain containing 8 "	mmu-miR-144-3p	-0.05
Antxr2	ENSMUST00000031281.9	"anthrax toxin receptor 2 "	mmu-miR-144-3p	-0.05
Med13	ENSMUST00000043624.8	"mediator complex subunit 13 "	mmu-miR-144-3p	-0.05
Hivep3	ENSMUST00000106307.3	"human immunodeficiency virus type I enhancer binding protein 3 "	mmu-miR-144-3p	-0.04
Zfp704	ENSMUST00000041124.7	"zinc finger protein 704 "	mmu-miR-144-3p	-0.04
Dip2b	ENSMUST00000100203.4	"DIP2 disco-interacting protein 2 homolog B (Drosophila) "	mmu-miR-144-3p	-0.04
Ccdc88a	ENSMUST00000040182.7	"coiled coil domain containing 88A "	mmu-miR-144-3p	-0.04
Zbtb7a	ENSMUST00000048128.9	"zinc finger and BTB domain containing 7a "	mmu-miR-144-3p	-0.04
Ebf2	ENSMUST00000176161.2	"early B cell factor 2 "	mmu-miR-144-3p	-0.04
Zbtb37	ENSMUST00000171748.2	"zinc finger and BTB domain containing 37 "	mmu-miR-144-3p	-0.04
Sall1	ENSMUST00000034090.6	"sal-like 1 (Drosophila) "	mmu-miR-144-3p	-0.04
Fam222b	ENSMUST00000073705.6	"family with sequence similarity 222, member B "	mmu-miR-144-3p	-0.04
Pip5k1c	ENSMUST00000045469.9	"phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma "	mmu-miR-144-3p	-0.04
Jmy	ENSMUST00000065537.7	"junction-mediating and regulatory protein "	mmu-miR-144-3p	-0.04
Aff4	ENSMUST00000060945.6	"AF4/FMR2 family, member 4 "	mmu-miR-144-3p	-0.04
Pik3c2b	ENSMUST00000077730.5	"phosphoinositide-3-kinase, class 2, beta polypeptide "	mmu-miR-144-3p	-0.04
Sult4a1	ENSMUST00000082365.5	"sulfotransferase family 4A, member 1 "	mmu-miR-144-3p	-0.04
Fign	ENSMUST00000131615.3	"fidgetin "	mmu-miR-144-3p	-0.04
Asxl3	ENSMUST00000097655.3	"additional sex combs like 3 (Drosophila) "	mmu-miR-144-3p	-0.04
Cux1	ENSMUST00000004097.10	"cut-like homeobox 1 "	mmu-miR-144-3p	-0.04
Zbtb21	ENSMUST00000113734.3	"zinc finger and BTB domain containing 21 "	mmu-miR-144-3p	-0.04
Erbb4	ENSMUST00000119142.2	"v-erb-a erythroblastic leukemia viral oncogene homolog 4 (avian) "	mmu-miR-144-3p	-0.04
