Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Fam43a	ENSMUST00000059078.3	"family with sequence similarity 43, member A "	mmu-miR-96-5p	-0.19
Asun	ENSMUST00000032427.9	"asunder, spermatogenesis regulator "	mmu-miR-96-5p	-0.19
Rgs17	ENSMUST00000131996.2	"regulator of G-protein signaling 17 "	mmu-miR-96-5p	-0.19
Gm28048	ENSMUST00000160826.1	"predicted gene, 28048 "	mmu-miR-96-5p	-0.19
Lphn1	ENSMUST00000141158.2	"latrophilin 1 "	mmu-miR-96-5p	-0.19
Maf	ENSMUST00000109104.1	"avian musculoaponeurotic fibrosarcoma (v-maf) AS42 oncogene homolog "	mmu-miR-96-5p	-0.19
Ell	ENSMUST00000093454.6	"elongation factor RNA polymerase II "	mmu-miR-96-5p	-0.19
Lrch2	ENSMUST00000112819.3	"leucine-rich repeats and calponin homology (CH) domain containing 2 "	mmu-miR-96-5p	-0.19
Paip1	ENSMUST00000026520.8	"polyadenylate binding protein-interacting protein 1 "	mmu-miR-96-5p	-0.19
Rhob	ENSMUST00000067384.4	"ras homolog gene family, member B "	mmu-miR-96-5p	-0.19
Azin1	ENSMUST00000110328.2	"antizyme inhibitor 1 "	mmu-miR-96-5p	-0.19
Ppfibp1	ENSMUST00000016631.8	"PTPRF interacting protein, binding protein 1 (liprin beta 1) "	mmu-miR-96-5p	-0.19
Dcaf10	ENSMUST00000155551.2	"DDB1 and CUL4 associated factor 10 "	mmu-miR-96-5p	-0.19
Lphn2	ENSMUST00000106128.2	"latrophilin 2 "	mmu-miR-96-5p	-0.19
Spats2l	ENSMUST00000167085.2	"spermatogenesis associated, serine-rich 2-like "	mmu-miR-96-5p	-0.18
B3gnt2	ENSMUST00000062844.10	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 "	mmu-miR-96-5p	-0.18
Mtdh	ENSMUST00000022865.10	"metadherin "	mmu-miR-96-5p	-0.18
Ahcyl1	ENSMUST00000029490.9	"S-adenosylhomocysteine hydrolase-like 1 "	mmu-miR-96-5p	-0.18
Dnajc30	ENSMUST00000071263.6	"DnaJ (Hsp40) homolog, subfamily C, member 30 "	mmu-miR-96-5p	-0.18
Dmxl1	ENSMUST00000041772.5	"Dmx-like 1 "	mmu-miR-96-5p	-0.18
Mgat2	ENSMUST00000060579.9	"mannoside acetylglucosaminyltransferase 2 "	mmu-miR-96-5p	-0.18
Zfp609	ENSMUST00000159109.1	"zinc finger protein 609 "	mmu-miR-96-5p	-0.18
Furin	ENSMUST00000122232.2	"furin (paired basic amino acid cleaving enzyme) "	mmu-miR-96-5p	-0.18
Naa50	ENSMUST00000161326.2	"N(alpha)-acetyltransferase 50, NatE catalytic subunit "	mmu-miR-96-5p	-0.18
Etl4	ENSMUST00000114606.2	"enhancer trap locus 4 "	mmu-miR-96-5p	-0.18
Slc35e4	ENSMUST00000109995.1	"solute carrier family 35, member E4 "	mmu-miR-96-5p	-0.18
Specc1	ENSMUST00000108709.2	"sperm antigen with calponin homology and coiled-coil domains 1 "	mmu-miR-96-5p	-0.18
G6pc2	ENSMUST00000112317.2	"glucose-6-phosphatase, catalytic, 2 "	mmu-miR-96-5p	-0.18
Gan	ENSMUST00000064488.5	"giant axonal neuropathy "	mmu-miR-96-5p	-0.18
Vangl2	ENSMUST00000027837.7	"vang-like 2 (van gogh, Drosophila) "	mmu-miR-96-5p	-0.18
Tmem127	ENSMUST00000035871.9	"transmembrane protein 127 "	mmu-miR-96-5p	-0.18
Gm28049	ENSMUST00000179116.2	"predicted gene, 28049 "	mmu-miR-96-5p	-0.18
Fam168a	ENSMUST00000049053.7	"family with sequence similarity 168, member A "	mmu-miR-96-5p	-0.18
Elmo1	ENSMUST00000072519.5	"engulfment and cell motility 1 "	mmu-miR-96-5p	-0.18
St3gal6	ENSMUST00000137035.2	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6 "	mmu-miR-96-5p	-0.18
Myb	ENSMUST00000188495.1	"myeloblastosis oncogene "	mmu-miR-96-5p	-0.18
Clic5	ENSMUST00000024755.5	"chloride intracellular channel 5 "	mmu-miR-96-5p	-0.18
Rab7	ENSMUST00000113600.4	"RAB7, member RAS oncogene family "	mmu-miR-96-5p	-0.18
D230025D16Rik	ENSMUST00000034361.4	"RIKEN cDNA D230025D16 gene "	mmu-miR-96-5p	-0.18
Creb1	ENSMUST00000087366.5	"cAMP responsive element binding protein 1 "	mmu-miR-96-5p	-0.18
Ccdc92	ENSMUST00000036206.8	"coiled-coil domain containing 92 "	mmu-miR-96-5p	-0.18
Kdelr2	ENSMUST00000110731.2	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2 "	mmu-miR-96-5p	-0.18
Slc22a21	ENSMUST00000076493.5	"solute carrier family 22 (organic cation transporter), member 21 "	mmu-miR-96-5p	-0.18
Cnn3	ENSMUST00000029773.8	"calponin 3, acidic "	mmu-miR-96-5p	-0.18
Dos	ENSMUST00000170219.3	"downstream of Stk11 "	mmu-miR-96-5p	-0.18
Sppl2a	ENSMUST00000028844.5	"signal peptide peptidase like 2A "	mmu-miR-96-5p	-0.18
Kdelr1	ENSMUST00000107719.2	"KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 1 "	mmu-miR-96-5p	-0.18
Fam134b	ENSMUST00000022881.8	"family with sequence similarity 134, member B "	mmu-miR-96-5p	-0.18
Nlgn2	ENSMUST00000056484.4	"neuroligin 2 "	mmu-miR-96-5p	-0.17
Evi5	ENSMUST00000112642.2	"ecotropic viral integration site 5 "	mmu-miR-96-5p	-0.17
Sesn2	ENSMUST00000030724.8	"sestrin 2 "	mmu-miR-96-5p	-0.17
Vldlr	ENSMUST00000167487.2	"very low density lipoprotein receptor "	mmu-miR-96-5p	-0.17
Rwdd4a	ENSMUST00000033973.8	"RWD domain containing 4A "	mmu-miR-96-5p	-0.17
Fam60a	ENSMUST00000054080.9	"family with sequence similarity 60, member A "	mmu-miR-96-5p	-0.17
Rab27a	ENSMUST00000184146.2	"RAB27A, member RAS oncogene family "	mmu-miR-96-5p	-0.17
Arhgap17	ENSMUST00000098060.3	"Rho GTPase activating protein 17 "	mmu-miR-96-5p	-0.17
Kcnj14	ENSMUST00000071937.5	"potassium inwardly-rectifying channel, subfamily J, member 14 "	mmu-miR-96-5p	-0.17
Ccdc88c	ENSMUST00000085096.4	"coiled-coil domain containing 88C "	mmu-miR-96-5p	-0.17
Rad23b	ENSMUST00000030134.8	"RAD23b homolog (S. cerevisiae) "	mmu-miR-96-5p	-0.17
Fbxo41	ENSMUST00000159062.2	"F-box protein 41 "	mmu-miR-96-5p	-0.17
Cdc37	ENSMUST00000019615.9	"cell division cycle 37 "	mmu-miR-96-5p	-0.17
Slc25a51	ENSMUST00000107796.2	"solute carrier family 25, member 51 "	mmu-miR-96-5p	-0.17
D1Ertd622e	ENSMUST00000053033.8	"DNA segment, Chr 1, ERATO Doi 622, expressed "	mmu-miR-96-5p	-0.17
Grid1	ENSMUST00000043349.5	"glutamate receptor, ionotropic, delta 1 "	mmu-miR-96-5p	-0.17
Dock9	ENSMUST00000100299.4	"dedicator of cytokinesis 9 "	mmu-miR-96-5p	-0.17
Pcmt1	ENSMUST00000159917.2	"protein-L-isoaspartate (D-aspartate) O-methyltransferase 1 "	mmu-miR-96-5p	-0.17
Ppm1l	ENSMUST00000029355.7	"protein phosphatase 1 (formerly 2C)-like "	mmu-miR-96-5p	-0.17
Cadm2	ENSMUST00000114292.2	"cell adhesion molecule 2 "	mmu-miR-96-5p	-0.17
Arhgdia	ENSMUST00000106197.4	"Rho GDP dissociation inhibitor (GDI) alpha "	mmu-miR-96-5p	-0.17
Mfap3	ENSMUST00000108849.2	"microfibrillar-associated protein 3 "	mmu-miR-96-5p	-0.17
Sp3	ENSMUST00000102689.4	"trans-acting transcription factor 3 "	mmu-miR-96-5p	-0.17
Tmcc3	ENSMUST00000065060.6	"transmembrane and coiled coil domains 3 "	mmu-miR-96-5p	-0.17
Sec14l1	ENSMUST00000090433.5	"SEC14-like 1 (S. cerevisiae) "	mmu-miR-96-5p	-0.17
Epb4.1l4b	ENSMUST00000030142.3	"erythrocyte protein band 4.1-like 4b "	mmu-miR-96-5p	-0.17
Slc2a13	ENSMUST00000109283.1	"solute carrier family 2 (facilitated glucose transporter), member 13 "	mmu-miR-96-5p	-0.17
Slc22a23	ENSMUST00000040336.6	"solute carrier family 22, member 23 "	mmu-miR-96-5p	-0.17
Map3k2	ENSMUST00000096575.3	"mitogen-activated protein kinase kinase kinase 2 "	mmu-miR-96-5p	-0.17
Zbtb20	ENSMUST00000114694.3	"zinc finger and BTB domain containing 20 "	mmu-miR-96-5p	-0.17
Rabgap1	ENSMUST00000112920.1	"RAB GTPase activating protein 1 "	mmu-miR-96-5p	-0.17
Gcnt1	ENSMUST00000174236.2	"glucosaminyl (N-acetyl) transferase 1, core 2 "	mmu-miR-96-5p	-0.16
Gphn	ENSMUST00000110388.3	"gephyrin "	mmu-miR-96-5p	-0.16
Tox3	ENSMUST00000109621.4	"TOX high mobility group box family member 3 "	mmu-miR-96-5p	-0.16
Taf4b	ENSMUST00000169862.1	"TAF4B RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-miR-96-5p	-0.16
Spast	ENSMUST00000024869.6	"spastin "	mmu-miR-96-5p	-0.16
Wasf2	ENSMUST00000084241.6	"WAS protein family, member 2 "	mmu-miR-96-5p	-0.16
Mturn	ENSMUST00000190641.1	"maturin, neural progenitor differentiation regulator homolog (Xenopus) "	mmu-miR-96-5p	-0.16
Arrdc3	ENSMUST00000099356.3	"arrestin domain containing 3 "	mmu-miR-96-5p	-0.16
Pdzd8	ENSMUST00000099274.2	"PDZ domain containing 8 "	mmu-miR-96-5p	-0.16
Gabpb2	ENSMUST00000107209.2	"GA repeat binding protein, beta 2 "	mmu-miR-96-5p	-0.16
Snap23	ENSMUST00000110711.3	"synaptosomal-associated protein 23 "	mmu-miR-96-5p	-0.16
Amph	ENSMUST00000003345.7	"amphiphysin "	mmu-miR-96-5p	-0.16
Tmem189	ENSMUST00000006587.6	"transmembrane protein 189 "	mmu-miR-96-5p	-0.16
Epas1	ENSMUST00000024954.9	"endothelial PAS domain protein 1 "	mmu-miR-96-5p	-0.16
Kctd16	ENSMUST00000091927.4	"potassium channel tetramerisation domain containing 16 "	mmu-miR-96-5p	-0.16
Stk17b	ENSMUST00000027263.8	"serine/threonine kinase 17b (apoptosis-inducing) "	mmu-miR-96-5p	-0.16
Mecom	ENSMUST00000166001.2	"MDS1 and EVI1 complex locus "	mmu-miR-96-5p	-0.16
Tcf4	ENSMUST00000078486.7	"transcription factor 4 "	mmu-miR-96-5p	-0.16
Gyk	ENSMUST00000026039.9	"glycerol kinase "	mmu-miR-96-5p	-0.16
Ptpn1	ENSMUST00000029053.7	"protein tyrosine phosphatase, non-receptor type 1 "	mmu-miR-96-5p	-0.16
Arhgef3	ENSMUST00000049206.5	"Rho guanine nucleotide exchange factor (GEF) 3 "	mmu-miR-96-5p	-0.16
Foxn3	ENSMUST00000046859.5	"forkhead box N3 "	mmu-miR-96-5p	-0.16
Ralgps2	ENSMUST00000172057.2	"Ral GEF with PH domain and SH3 binding motif 2 "	mmu-miR-96-5p	-0.16
Ccnj	ENSMUST00000025983.7	"cyclin J "	mmu-miR-96-5p	-0.16
Smcr8	ENSMUST00000056907.6	"Smith-Magenis syndrome chromosome region, candidate 8 homolog (human) "	mmu-miR-96-5p	-0.16
Bicd2	ENSMUST00000048544.7	"bicaudal D homolog 2 (Drosophila) "	mmu-miR-96-5p	-0.16
Esyt1	ENSMUST00000026427.6	"extended synaptotagmin-like protein 1 "	mmu-miR-96-5p	-0.16
Map3k3	ENSMUST00000002044.9	"mitogen-activated protein kinase kinase kinase 3 "	mmu-miR-96-5p	-0.16
Fbxw11	ENSMUST00000076383.7	"F-box and WD-40 domain protein 11 "	mmu-miR-96-5p	-0.15
Fam78a	ENSMUST00000056406.6	"family with sequence similarity 78, member A "	mmu-miR-96-5p	-0.15
Slc1a2	ENSMUST00000080210.4	"solute carrier family 1 (glial high affinity glutamate transporter), member 2 "	mmu-miR-96-5p	-0.15
Kcnk10	ENSMUST00000110113.1	"potassium channel, subfamily K, member 10 "	mmu-miR-96-5p	-0.15
F13a1	ENSMUST00000164727.2	"coagulation factor XIII, A1 subunit "	mmu-miR-96-5p	-0.15
Adra2c	ENSMUST00000049545.5	"adrenergic receptor, alpha 2c "	mmu-miR-96-5p	-0.15
Fibcd1	ENSMUST00000028188.7	"fibrinogen C domain containing 1 "	mmu-miR-96-5p	-0.15
Kpna3	ENSMUST00000022496.7	"karyopherin (importin) alpha 3 "	mmu-miR-96-5p	-0.15
Aebp2	ENSMUST00000032359.9	"AE binding protein 2 "	mmu-miR-96-5p	-0.15
Soga1	ENSMUST00000069098.6	"suppressor of glucose, autophagy associated 1 "	mmu-miR-96-5p	-0.15
Bicd1	ENSMUST00000086829.5	"bicaudal D homolog 1 (Drosophila) "	mmu-miR-96-5p	-0.15
Cers5	ENSMUST00000109035.5	"ceramide synthase 5 "	mmu-miR-96-5p	-0.15
Slco3a1	ENSMUST00000026897.8	"solute carrier organic anion transporter family, member 3a1 "	mmu-miR-96-5p	-0.15
Usp13	ENSMUST00000072312.6	"ubiquitin specific peptidase 13 (isopeptidase T-3) "	mmu-miR-96-5p	-0.15
Fam160a2	ENSMUST00000179474.2	"family with sequence similarity 160, member A2 "	mmu-miR-96-5p	-0.15
Clvs1	ENSMUST00000038841.8	"clavesin 1 "	mmu-miR-96-5p	-0.15
Bcr	ENSMUST00000164107.1	"breakpoint cluster region "	mmu-miR-96-5p	-0.15
March3	ENSMUST00000035278.6	"membrane-associated ring finger (C3HC4) 3 "	mmu-miR-96-5p	-0.15
Foxo3	ENSMUST00000105502.2	"forkhead box O3 "	mmu-miR-96-5p	-0.15
Klf3	ENSMUST00000165536.2	"Kruppel-like factor 3 (basic) "	mmu-miR-96-5p	-0.15
Gja3	ENSMUST00000061614.6	"gap junction protein, alpha 3 "	mmu-miR-96-5p	-0.15
Sp8	ENSMUST00000063918.2	"trans-acting transcription factor 8 "	mmu-miR-96-5p	-0.15
Rapgef5	ENSMUST00000109691.2	"Rap guanine nucleotide exchange factor (GEF) 5 "	mmu-miR-96-5p	-0.15
Igsf3	ENSMUST00000043983.5	"immunoglobulin superfamily, member 3 "	mmu-miR-96-5p	-0.15
Kif19a	ENSMUST00000084368.6	"kinesin family member 19A "	mmu-miR-96-5p	-0.15
Pik3ca	ENSMUST00000029201.8	"phosphatidylinositol 3-kinase, catalytic, alpha polypeptide "	mmu-miR-96-5p	-0.15
Kcnc2	ENSMUST00000092175.2	"potassium voltage gated channel, Shaw-related subfamily, member 2 "	mmu-miR-96-5p	-0.14
Vwa3b	ENSMUST00000169057.1	"von Willebrand factor A domain containing 3B "	mmu-miR-96-5p	-0.14
Shc4	ENSMUST00000042246.8	"SHC (Src homology 2 domain containing) family, member 4 "	mmu-miR-96-5p	-0.14
Pde7b	ENSMUST00000020165.8	"phosphodiesterase 7B "	mmu-miR-96-5p	-0.14
Tnrc6a	ENSMUST00000094053.5	"trinucleotide repeat containing 6a "	mmu-miR-96-5p	-0.14
Cog3	ENSMUST00000049168.7	"component of oligomeric golgi complex 3 "	mmu-miR-96-5p	-0.14
Rap1gap2	ENSMUST00000102521.2	"RAP1 GTPase activating protein 2 "	mmu-miR-96-5p	-0.14
Ptpn4	ENSMUST00000064091.6	"protein tyrosine phosphatase, non-receptor type 4 "	mmu-miR-96-5p	-0.14
Bmp2k	ENSMUST00000035635.8	"BMP2 inducible kinase "	mmu-miR-96-5p	-0.14
Dyrk2	ENSMUST00000004281.8	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 "	mmu-miR-96-5p	-0.14
Denr	ENSMUST00000023869.9	"density-regulated protein "	mmu-miR-96-5p	-0.14
Mospd2	ENSMUST00000004715.1	"motile sperm domain containing 2 "	mmu-miR-96-5p	-0.14
Zic3	ENSMUST00000088627.5	"zinc finger protein of the cerebellum 3 "	mmu-miR-96-5p	-0.14
Vps26b	ENSMUST00000034470.9	"vacuolar protein sorting 26 homolog B (yeast) "	mmu-miR-96-5p	-0.14
Kat7	ENSMUST00000092766.6	"K(lysine) acetyltransferase 7 "	mmu-miR-96-5p	-0.14
Syne2	ENSMUST00000143031.2	"spectrin repeat containing, nuclear envelope 2 "	mmu-miR-96-5p	-0.14
Ctdp1	ENSMUST00000036229.7	"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1 "	mmu-miR-96-5p	-0.14
Cep83	ENSMUST00000020212.4	"centrosomal protein 83 "	mmu-miR-96-5p	-0.14
Cul5	ENSMUST00000120122.2	"cullin 5 "	mmu-miR-96-5p	-0.14
Myo1c	ENSMUST00000102505.4	"myosin IC "	mmu-miR-96-5p	-0.14
Gm17296	ENSMUST00000170518.1	"predicted gene, 17296 "	mmu-miR-96-5p	-0.14
Dennd6a	ENSMUST00000037585.7	"DENN/MADD domain containing 6A "	mmu-miR-96-5p	-0.14
Pcnx	ENSMUST00000021567.5	"pecanex homolog (Drosophila) "	mmu-miR-96-5p	-0.14
Ankrd52	ENSMUST00000014642.4	"ankyrin repeat domain 52 "	mmu-miR-96-5p	-0.14
Tspan14	ENSMUST00000047652.5	"tetraspanin 14 "	mmu-miR-96-5p	-0.14
Myo1b	ENSMUST00000046390.8	"myosin IB "	mmu-miR-96-5p	-0.14
Bcl2l11	ENSMUST00000110341.3	"BCL2-like 11 (apoptosis facilitator) "	mmu-miR-96-5p	-0.14
Cdv3	ENSMUST00000116517.3	"carnitine deficiency-associated gene expressed in ventricle 3 "	mmu-miR-96-5p	-0.14
Ppp1r9b	ENSMUST00000038696.6	"protein phosphatase 1, regulatory subunit 9B "	mmu-miR-96-5p	-0.14
Sp7	ENSMUST00000078508.5	"Sp7 transcription factor 7 "	mmu-miR-96-5p	-0.14
Kif5a	ENSMUST00000099172.3	"kinesin family member 5A "	mmu-miR-96-5p	-0.13
Tspan9	ENSMUST00000112173.2	"tetraspanin 9 "	mmu-miR-96-5p	-0.13
Acvr2a	ENSMUST00000063886.3	"activin receptor IIA "	mmu-miR-96-5p	-0.13
Cbx6	ENSMUST00000109623.2	"chromobox 6 "	mmu-miR-96-5p	-0.13
Sec62	ENSMUST00000029256.7	"SEC62 homolog (S. cerevisiae) "	mmu-miR-96-5p	-0.13
Ebf1	ENSMUST00000081265.6	"early B cell factor 1 "	mmu-miR-96-5p	-0.13
Dmrt3	ENSMUST00000048935.4	"doublesex and mab-3 related transcription factor 3 "	mmu-miR-96-5p	-0.13
Golph3l	ENSMUST00000060323.6	"golgi phosphoprotein 3-like "	mmu-miR-96-5p	-0.13
Dpy19l3	ENSMUST00000051377.9	"dpy-19-like 3 (C. elegans) "	mmu-miR-96-5p	-0.13
Brwd1	ENSMUST00000113829.2	"bromodomain and WD repeat domain containing 1 "	mmu-miR-96-5p	-0.13
Irf6	ENSMUST00000076521.5	"interferon regulatory factor 6 "	mmu-miR-96-5p	-0.13
Mctp2	ENSMUST00000079323.6	"multiple C2 domains, transmembrane 2 "	mmu-miR-96-5p	-0.13
Zdhhc5	ENSMUST00000035840.5	"zinc finger, DHHC domain containing 5 "	mmu-miR-96-5p	-0.13
Snai2	ENSMUST00000023356.6	"snail homolog 2 (Drosophila) "	mmu-miR-96-5p	-0.13
Phf21b	ENSMUST00000016768.6	"PHD finger protein 21B "	mmu-miR-96-5p	-0.13
Ncoa4	ENSMUST00000163336.2	"nuclear receptor coactivator 4 "	mmu-miR-96-5p	-0.13
Celsr2	ENSMUST00000090558.4	"cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo homolog, Drosophila) "	mmu-miR-96-5p	-0.13
Nup155	ENSMUST00000163765.1	"nucleoporin 155 "	mmu-miR-96-5p	-0.13
Yes1	ENSMUST00000072311.7	"Yamaguchi sarcoma viral (v-yes) oncogene homolog 1 "	mmu-miR-96-5p	-0.13
Rell1	ENSMUST00000154169.1	"RELT-like 1 "	mmu-miR-96-5p	-0.13
Rsc1a1	ENSMUST00000105782.1	"regulatory solute carrier protein, family 1, member 1 "	mmu-miR-96-5p	-0.13
Celsr3	ENSMUST00000024238.5	"cadherin, EGF LAG seven-pass G-type receptor 3 (flamingo homolog, Drosophila) "	mmu-miR-96-5p	-0.13
Cbln4	ENSMUST00000087950.3	"cerebellin 4 precursor protein "	mmu-miR-96-5p	-0.13
Gm6878	ENSMUST00000100448.2	"predicted gene 6878 "	mmu-miR-96-5p	-0.13
Arhgap24	ENSMUST00000073302.6	"Rho GTPase activating protein 24 "	mmu-miR-96-5p	-0.13
Pcsk5	ENSMUST00000050715.8	"proprotein convertase subtilisin/kexin type 5 "	mmu-miR-96-5p	-0.13
Rab2a	ENSMUST00000060232.7	"RAB2A, member RAS oncogene family "	mmu-miR-96-5p	-0.13
Nampt	ENSMUST00000020886.7	"nicotinamide phosphoribosyltransferase "	mmu-miR-96-5p	-0.13
Csnk1d	ENSMUST00000018274.4	"casein kinase 1, delta "	mmu-miR-96-5p	-0.13
Cbx2	ENSMUST00000026662.7	"chromobox 2 "	mmu-miR-96-5p	-0.13
Vps26a	ENSMUST00000105447.4	"vacuolar protein sorting 26 homolog A (yeast) "	mmu-miR-96-5p	-0.13
Pcdh17	ENSMUST00000071370.5	"protocadherin 17 "	mmu-miR-96-5p	-0.13
Trp53inp1	ENSMUST00000029865.3	"transformation related protein 53 inducible nuclear protein 1 "	mmu-miR-96-5p	-0.13
Pard3b	ENSMUST00000075374.4	"par-3 family cell polarity regulator beta "	mmu-miR-96-5p	-0.13
Elavl4	ENSMUST00000106598.2	"ELAV (embryonic lethal, abnormal vision, Drosophila)-like 4 (Hu antigen D) "	mmu-miR-96-5p	-0.13
Eif3j2	ENSMUST00000057110.10	"eukaryotic translation initiation factor 3, subunit J2 "	mmu-miR-96-5p	-0.13
Rab34	ENSMUST00000002128.8	"RAB34, member RAS oncogene family "	mmu-miR-96-5p	-0.13
Nuak1	ENSMUST00000020220.9	"NUAK family, SNF1-like kinase, 1 "	mmu-miR-96-5p	-0.12
Slc35c1	ENSMUST00000067631.6	"solute carrier family 35, member C1 "	mmu-miR-96-5p	-0.12
Nr4a3	ENSMUST00000030025.4	"nuclear receptor subfamily 4, group A, member 3 "	mmu-miR-96-5p	-0.12
Magi1	ENSMUST00000089317.6	"membrane associated guanylate kinase, WW and PDZ domain containing 1 "	mmu-miR-96-5p	-0.12
Bnc2	ENSMUST00000176612.2	"basonuclin 2 "	mmu-miR-96-5p	-0.12
Daam1	ENSMUST00000085299.2	"dishevelled associated activator of morphogenesis 1 "	mmu-miR-96-5p	-0.12
Prkar1a	ENSMUST00000106677.2	"protein kinase, cAMP dependent regulatory, type I, alpha "	mmu-miR-96-5p	-0.12
Adamts18	ENSMUST00000093113.4	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 18 "	mmu-miR-96-5p	-0.12
Cep85l	ENSMUST00000095691.5	"centrosomal protein 85-like "	mmu-miR-96-5p	-0.12
Acvr1	ENSMUST00000112599.2	"activin A receptor, type 1 "	mmu-miR-96-5p	-0.12
Rcor1	ENSMUST00000084968.8	"REST corepressor 1 "	mmu-miR-96-5p	-0.12
Cacna2d1	ENSMUST00000078272.7	"calcium channel, voltage-dependent, alpha2/delta subunit 1 "	mmu-miR-96-5p	-0.12
Ppp4r2	ENSMUST00000063854.4	"protein phosphatase 4, regulatory subunit 2 "	mmu-miR-96-5p	-0.12
Eif3j1	ENSMUST00000028668.7	"eukaryotic translation initiation factor 3, subunit J1 "	mmu-miR-96-5p	-0.12
Aatk	ENSMUST00000064307.4	"apoptosis-associated tyrosine kinase "	mmu-miR-96-5p	-0.12
Sesn3	ENSMUST00000034507.7	"sestrin 3 "	mmu-miR-96-5p	-0.12
Numb	ENSMUST00000117217.2	"numb gene homolog (Drosophila) "	mmu-miR-96-5p	-0.12
Gpr39	ENSMUST00000027581.6	"G protein-coupled receptor 39 "	mmu-miR-96-5p	-0.12
Mycbp2	ENSMUST00000159855.2	"MYC binding protein 2 "	mmu-miR-96-5p	-0.12
Tmem86a	ENSMUST00000010451.5	"transmembrane protein 86A "	mmu-miR-96-5p	-0.12
Dync1li2	ENSMUST00000041769.6	"dynein, cytoplasmic 1 light intermediate chain 2 "	mmu-miR-96-5p	-0.12
2610018G03Rik	ENSMUST00000033444.5	"RIKEN cDNA 2610018G03 gene "	mmu-miR-96-5p	-0.12
Dock4	ENSMUST00000037488.6	"dedicator of cytokinesis 4 "	mmu-miR-96-5p	-0.12
Ddah1	ENSMUST00000029845.9	"dimethylarginine dimethylaminohydrolase 1 "	mmu-miR-96-5p	-0.12
Fbxo33	ENSMUST00000043204.7	"F-box protein 33 "	mmu-miR-96-5p	-0.12
Fem1c	ENSMUST00000036226.5	"fem-1 homolog c (C.elegans) "	mmu-miR-96-5p	-0.11
N4bp1	ENSMUST00000034074.7	"NEDD4 binding protein 1 "	mmu-miR-96-5p	-0.11
Wdr26	ENSMUST00000162819.2	"WD repeat domain 26 "	mmu-miR-96-5p	-0.11
Ccnd2	ENSMUST00000000188.8	"cyclin D2 "	mmu-miR-96-5p	-0.11
Fndc3b	ENSMUST00000046157.4	"fibronectin type III domain containing 3B "	mmu-miR-96-5p	-0.11
Reep1	ENSMUST00000121469.1	"receptor accessory protein 1 "	mmu-miR-96-5p	-0.11
Ndrg1	ENSMUST00000005256.7	"N-myc downstream regulated gene 1 "	mmu-miR-96-5p	-0.11
Smad1	ENSMUST00000066091.8	"SMAD family member 1 "	mmu-miR-96-5p	-0.11
Igf1r	ENSMUST00000005671.8	"insulin-like growth factor I receptor "	mmu-miR-96-5p	-0.11
Lmnb2	ENSMUST00000057623.8	"lamin B2 "	mmu-miR-96-5p	-0.11
Ubxn10	ENSMUST00000105811.3	"UBX domain protein 10 "	mmu-miR-96-5p	-0.11
Scaf11	ENSMUST00000047835.6	"SR-related CTD-associated factor 11 "	mmu-miR-96-5p	-0.11
L1cam	ENSMUST00000114430.2	"L1 cell adhesion molecule "	mmu-miR-96-5p	-0.11
Tbc1d22a	ENSMUST00000063414.8	"TBC1 domain family, member 22a "	mmu-miR-96-5p	-0.11
Baz1b	ENSMUST00000002825.5	"bromodomain adjacent to zinc finger domain, 1B "	mmu-miR-96-5p	-0.11
Pafah1b1	ENSMUST00000021091.9	"platelet-activating factor acetylhydrolase, isoform 1b, subunit 1 "	mmu-miR-96-5p	-0.11
Bnip3	ENSMUST00000106112.1	"BCL2/adenovirus E1B interacting protein 3 "	mmu-miR-96-5p	-0.11
Dixdc1	ENSMUST00000034566.9	"DIX domain containing 1 "	mmu-miR-96-5p	-0.11
Arid4a	ENSMUST00000046305.6	"AT rich interactive domain 4A (RBP1-like) "	mmu-miR-96-5p	-0.11
Wdr47	ENSMUST00000051145.9	"WD repeat domain 47 "	mmu-miR-96-5p	-0.11
Tenm4	ENSMUST00000107162.2	"teneurin transmembrane protein 4 "	mmu-miR-96-5p	-0.11
Plekha8	ENSMUST00000119706.2	"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8 "	mmu-miR-96-5p	-0.11
Snx16	ENSMUST00000099223.5	"sorting nexin 16 "	mmu-miR-96-5p	-0.11
Stk35	ENSMUST00000165413.3	"serine/threonine kinase 35 "	mmu-miR-96-5p	-0.11
Zcchc14	ENSMUST00000046386.4	"zinc finger, CCHC domain containing 14 "	mmu-miR-96-5p	-0.11
Zfp532	ENSMUST00000049016.6	"zinc finger protein 532 "	mmu-miR-96-5p	-0.11
Prps2	ENSMUST00000026839.4	"phosphoribosyl pyrophosphate synthetase 2 "	mmu-miR-96-5p	-0.11
