Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Lyrm7	ENSMUST00000144164.2	"LYR motif containing 7 "	mmu-miR-300-3p	-0.03
Sacs	ENSMUST00000119943.2	"sacsin "	mmu-miR-300-3p	-0.03
Mtr	ENSMUST00000099856.4	"5-methyltetrahydrofolate-homocysteine methyltransferase "	mmu-miR-300-3p	-0.03
Hs3st3b1	ENSMUST00000094103.3	"heparan sulfate (glucosamine) 3-O-sulfotransferase 3B1 "	mmu-miR-300-3p	-0.03
Nfatc3	ENSMUST00000109308.1	"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3 "	mmu-miR-300-3p	-0.03
Mast4	ENSMUST00000167058.2	"microtubule associated serine/threonine kinase family member 4 "	mmu-miR-300-3p	-0.03
Zfp462	ENSMUST00000098070.4	"zinc finger protein 462 "	mmu-miR-300-3p	-0.03
Pot1a	ENSMUST00000115330.2	"protection of telomeres 1A "	mmu-miR-300-3p	-0.03
Pde1c	ENSMUST00000166890.2	"phosphodiesterase 1C "	mmu-miR-300-3p	-0.03
Rcor3	ENSMUST00000110849.4	"REST corepressor 3 "	mmu-miR-300-3p	-0.03
Zfp641	ENSMUST00000023722.6	"zinc finger protein 641 "	mmu-miR-300-3p	-0.03
Onecut2	ENSMUST00000175965.3	"one cut domain, family member 2 "	mmu-miR-300-3p	-0.03
Fam65b	ENSMUST00000110383.2	"family with sequence similarity 65, member B "	mmu-miR-300-3p	-0.03
Dpy19l1	ENSMUST00000115277.3	"dpy-19-like 1 (C. elegans) "	mmu-miR-300-3p	-0.03
Mctp2	ENSMUST00000079323.6	"multiple C2 domains, transmembrane 2 "	mmu-miR-300-3p	-0.03
Pdgfra	ENSMUST00000000476.9	"platelet derived growth factor receptor, alpha polypeptide "	mmu-miR-300-3p	-0.03
Fosl2	ENSMUST00000031017.9	"fos-like antigen 2 "	mmu-miR-300-3p	-0.03
Mgat4a	ENSMUST00000151952.2	"mannoside acetylglucosaminyltransferase 4, isoenzyme A "	mmu-miR-300-3p	-0.03
Abcg8	ENSMUST00000045714.9	"ATP-binding cassette, sub-family G (WHITE), member 8 "	mmu-miR-300-3p	-0.03
Camta1	ENSMUST00000097774.3	"calmodulin binding transcription activator 1 "	mmu-miR-300-3p	-0.03
Nipa1	ENSMUST00000052204.5	"non imprinted in Prader-Willi/Angelman syndrome 1 homolog (human) "	mmu-miR-300-3p	-0.03
Tor1b	ENSMUST00000028199.6	"torsin family 1, member B "	mmu-miR-300-3p	-0.03
Ipcef1	ENSMUST00000105617.2	"interaction protein for cytohesin exchange factors 1 "	mmu-miR-300-3p	-0.03
Grm5	ENSMUST00000167164.2	"glutamate receptor, metabotropic 5 "	mmu-miR-300-3p	-0.03
Tsnax	ENSMUST00000075896.6	"translin-associated factor X "	mmu-miR-300-3p	-0.03
Mgat5	ENSMUST00000038361.5	"mannoside acetylglucosaminyltransferase 5 "	mmu-miR-300-3p	-0.03
Zbtb40	ENSMUST00000049583.7	"zinc finger and BTB domain containing 40 "	mmu-miR-300-3p	-0.03
Col8a2	ENSMUST00000070132.6	"collagen, type VIII, alpha 2 "	mmu-miR-300-3p	-0.03
Naip6	ENSMUST00000118574.2	"NLR family, apoptosis inhibitory protein 6 "	mmu-miR-300-3p	-0.03
Kif18a	ENSMUST00000028527.7	"kinesin family member 18A "	mmu-miR-300-3p	-0.03
Limk1	ENSMUST00000015137.4	"LIM-domain containing, protein kinase "	mmu-miR-300-3p	-0.03
Lrrc15	ENSMUST00000064606.7	"leucine rich repeat containing 15 "	mmu-miR-300-3p	-0.03
Htr4	ENSMUST00000027560.6	"5 hydroxytryptamine (serotonin) receptor 4 "	mmu-miR-300-3p	-0.03
Tnfsf8	ENSMUST00000030047.2	"tumor necrosis factor (ligand) superfamily, member 8 "	mmu-miR-300-3p	-0.03
Ppm1l	ENSMUST00000029355.7	"protein phosphatase 1 (formerly 2C)-like "	mmu-miR-300-3p	-0.03
Cd276	ENSMUST00000039788.5	"CD276 antigen "	mmu-miR-300-3p	-0.03
Sfmbt2	ENSMUST00000041105.6	"Scm-like with four mbt domains 2 "	mmu-miR-300-3p	-0.03
Adamts16	ENSMUST00000080145.7	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 16 "	mmu-miR-300-3p	-0.03
Ykt6	ENSMUST00000002818.8	"YKT6 homolog (S. Cerevisiae) "	mmu-miR-300-3p	-0.03
Hjurp	ENSMUST00000054674.9	"Holliday junction recognition protein "	mmu-miR-300-3p	-0.03
Sdk2	ENSMUST00000041627.8	"sidekick homolog 2 (chicken) "	mmu-miR-300-3p	-0.03
Mxd1	ENSMUST00000001184.7	"MAX dimerization protein 1 "	mmu-miR-300-3p	-0.03
Pld5	ENSMUST00000065967.8	"phospholipase D family, member 5 "	mmu-miR-300-3p	-0.03
Tbl1xr1	ENSMUST00000063988.8	"transducin (beta)-like 1X-linked receptor 1 "	mmu-miR-300-3p	-0.03
Fzd3	ENSMUST00000131309.1	"frizzled homolog 3 (Drosophila) "	mmu-miR-300-3p	-0.03
Clec16a	ENSMUST00000115823.1	"C-type lectin domain family 16, member A "	mmu-miR-300-3p	-0.03
Lztfl1	ENSMUST00000026274.8	"leucine zipper transcription factor-like 1 "	mmu-miR-300-3p	-0.03
Ube2a	ENSMUST00000016452.7	"ubiquitin-conjugating enzyme E2A "	mmu-miR-300-3p	-0.03
Ip6k1	ENSMUST00000035214.5	"inositol hexaphosphate kinase 1 "	mmu-miR-300-3p	-0.03
Whsc1l1	ENSMUST00000142395.2	"Wolf-Hirschhorn syndrome candidate 1-like 1 (human) "	mmu-miR-300-3p	-0.03
Rab11fip4	ENSMUST00000017783.7	"RAB11 family interacting protein 4 (class II) "	mmu-miR-300-3p	-0.03
Cyp7a1	ENSMUST00000029905.1	"cytochrome P450, family 7, subfamily a, polypeptide 1 "	mmu-miR-300-3p	-0.03
Kcnq5	ENSMUST00000029667.7	"potassium voltage-gated channel, subfamily Q, member 5 "	mmu-miR-300-3p	-0.03
Ash1l	ENSMUST00000186583.1	"ash1 (absent, small, or homeotic)-like (Drosophila) "	mmu-miR-300-3p	-0.03
Tbc1d5	ENSMUST00000024717.8	"TBC1 domain family, member 5 "	mmu-miR-300-3p	-0.03
Tfcp2l1	ENSMUST00000027629.9	"transcription factor CP2-like 1 "	mmu-miR-300-3p	-0.03
Gria1	ENSMUST00000036315.10	"glutamate receptor, ionotropic, AMPA1 (alpha 1) "	mmu-miR-300-3p	-0.03
Ptpn14	ENSMUST00000027898.5	"protein tyrosine phosphatase, non-receptor type 14 "	mmu-miR-300-3p	-0.03
Fubp1	ENSMUST00000166984.2	"far upstream element (FUSE) binding protein 1 "	mmu-miR-300-3p	-0.03
Ofd1	ENSMUST00000049501.8	"oral-facial-digital syndrome 1 gene homolog (human) "	mmu-miR-300-3p	-0.03
Det1	ENSMUST00000032839.7	"de-etiolated homolog 1 (Arabidopsis) "	mmu-miR-300-3p	-0.03
Nrg3	ENSMUST00000166968.3	"neuregulin 3 "	mmu-miR-300-3p	-0.03
Zkscan4	ENSMUST00000062609.5	"zinc finger with KRAB and SCAN domains 4 "	mmu-miR-300-3p	-0.03
1700019D03Rik	ENSMUST00000050567.5	"RIKEN cDNA 1700019D03 gene "	mmu-miR-300-3p	-0.03
Ammecr1l	ENSMUST00000115808.2	"AMME chromosomal region gene 1-like "	mmu-miR-300-3p	-0.03
Rab11a	ENSMUST00000169058.2	"RAB11A, member RAS oncogene family "	mmu-miR-300-3p	-0.03
Mrvi1	ENSMUST00000005751.7	"MRV integration site 1 "	mmu-miR-300-3p	-0.03
Klrb1f	ENSMUST00000032257.7	"killer cell lectin-like receptor subfamily B member 1F "	mmu-miR-300-3p	-0.03
Phc3	ENSMUST00000064718.6	"polyhomeotic-like 3 (Drosophila) "	mmu-miR-300-3p	-0.03
Prtg	ENSMUST00000055535.8	"protogenin homolog (Gallus gallus) "	mmu-miR-300-3p	-0.03
Grid2	ENSMUST00000095852.3	"glutamate receptor, ionotropic, delta 2 "	mmu-miR-300-3p	-0.03
Shisa9	ENSMUST00000023138.7	"shisa homolog 9 (Xenopus laevis) "	mmu-miR-300-3p	-0.03
Fam3c	ENSMUST00000165576.2	"family with sequence similarity 3, member C "	mmu-miR-300-3p	-0.03
Usp37	ENSMUST00000044260.5	"ubiquitin specific peptidase 37 "	mmu-miR-300-3p	-0.03
Ogdh	ENSMUST00000003461.9	"oxoglutarate (alpha-ketoglutarate) dehydrogenase (lipoamide) "	mmu-miR-300-3p	-0.03
Nrg4	ENSMUST00000164721.2	"neuregulin 4 "	mmu-miR-300-3p	-0.03
Bhlha9	ENSMUST00000056184.1	"basic helix-loop-helix family, member a9 "	mmu-miR-300-3p	-0.03
Cipc	ENSMUST00000187814.1	"CLOCK interacting protein, circadian "	mmu-miR-300-3p	-0.03
Camsap2	ENSMUST00000048309.6	"calmodulin regulated spectrin-associated protein family, member 2 "	mmu-miR-300-3p	-0.03
A1cf	ENSMUST00000075838.5	"APOBEC1 complementation factor "	mmu-miR-300-3p	-0.03
Htr6	ENSMUST00000105802.2	"5-hydroxytryptamine (serotonin) receptor 6 "	mmu-miR-300-3p	-0.03
Tacc2	ENSMUST00000059145.8	"transforming, acidic coiled-coil containing protein 2 "	mmu-miR-300-3p	-0.03
Dmd	ENSMUST00000114000.2	"dystrophin, muscular dystrophy "	mmu-miR-300-3p	-0.03
Manba	ENSMUST00000029814.9	"mannosidase, beta A, lysosomal "	mmu-miR-300-3p	-0.03
Prickle2	ENSMUST00000032093.6	"prickle homolog 2 (Drosophila) "	mmu-miR-300-3p	-0.03
Siglece	ENSMUST00000032667.8	"sialic acid binding Ig-like lectin E "	mmu-miR-300-3p	-0.03
Dnaja1	ENSMUST00000164233.2	"DnaJ (Hsp40) homolog, subfamily A, member 1 "	mmu-miR-300-3p	-0.03
Trpm4	ENSMUST00000042194.8	"transient receptor potential cation channel, subfamily M, member 4 "	mmu-miR-300-3p	-0.03
Sft2d3	ENSMUST00000054984.6	"SFT2 domain containing 3 "	mmu-miR-300-3p	-0.03
Zfand4	ENSMUST00000036503.8	"zinc finger, AN1-type domain 4 "	mmu-miR-300-3p	-0.03
Mavs	ENSMUST00000041362.6	"mitochondrial antiviral signaling protein "	mmu-miR-300-3p	-0.03
Tma16	ENSMUST00000026681.5	"translation machinery associated 16 homolog (S. cerevisiae) "	mmu-miR-300-3p	-0.03
Osbpl2	ENSMUST00000040668.8	"oxysterol binding protein-like 2 "	mmu-miR-300-3p	-0.03
Rcor1	ENSMUST00000084968.8	"REST corepressor 1 "	mmu-miR-300-3p	-0.03
Col19a1	ENSMUST00000115244.3	"collagen, type XIX, alpha 1 "	mmu-miR-300-3p	-0.03
Srgap1	ENSMUST00000020322.6	"SLIT-ROBO Rho GTPase activating protein 1 "	mmu-miR-300-3p	-0.03
Mansc1	ENSMUST00000047443.3	"MANSC domain containing 1 "	mmu-miR-300-3p	-0.03
Otud3	ENSMUST00000097830.3	"OTU domain containing 3 "	mmu-miR-300-3p	-0.03
Dmrta1	ENSMUST00000052478.2	"doublesex and mab-3 related transcription factor like family A1 "	mmu-miR-300-3p	-0.03
Ston2	ENSMUST00000052969.8	"stonin 2 "	mmu-miR-300-3p	-0.03
Sfpq	ENSMUST00000030623.7	"splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated) "	mmu-miR-300-3p	-0.03
Atp11a	ENSMUST00000033818.4	"ATPase, class VI, type 11A "	mmu-miR-300-3p	-0.03
Rasa1	ENSMUST00000109552.2	"RAS p21 protein activator 1 "	mmu-miR-300-3p	-0.03
Smc3	ENSMUST00000025930.9	"structural maintenance of chromosomes 3 "	mmu-miR-300-3p	-0.03
Fras1	ENSMUST00000036019.4	"Fraser syndrome 1 homolog (human) "	mmu-miR-300-3p	-0.03
Snx16	ENSMUST00000099223.5	"sorting nexin 16 "	mmu-miR-300-3p	-0.03
Cyp2b10	ENSMUST00000072438.7	"cytochrome P450, family 2, subfamily b, polypeptide 10 "	mmu-miR-300-3p	-0.03
Rxfp1	ENSMUST00000078527.7	"relaxin/insulin-like family peptide receptor 1 "	mmu-miR-300-3p	-0.03
Lrrc71	ENSMUST00000023846.5	"leucine rich repeat containing 71 "	mmu-miR-300-3p	-0.03
Zfp398	ENSMUST00000114598.1	"zinc finger protein 398 "	mmu-miR-300-3p	-0.03
Tmx4	ENSMUST00000038228.5	"thioredoxin-related transmembrane protein 4 "	mmu-miR-300-3p	-0.03
Zbbx	ENSMUST00000107778.3	"zinc finger, B-box domain containing "	mmu-miR-300-3p	-0.03
Clmn	ENSMUST00000109937.2	"calmin "	mmu-miR-300-3p	-0.03
Thsd1	ENSMUST00000069828.4	"thrombospondin, type I, domain 1 "	mmu-miR-300-3p	-0.03
Tmigd1	ENSMUST00000102495.2	"transmembrane and immunoglobulin domain containing 1 "	mmu-miR-300-3p	-0.03
Ms4a6c	ENSMUST00000165310.2	"membrane-spanning 4-domains, subfamily A, member 6C "	mmu-miR-300-3p	-0.03
Cwc27	ENSMUST00000022228.7	"CWC27 spliceosome-associated protein homolog (S. cerevisiae) "	mmu-miR-300-3p	-0.03
Zbtb26	ENSMUST00000067043.4	"zinc finger and BTB domain containing 26 "	mmu-miR-300-3p	-0.03
Cxcl16	ENSMUST00000019064.3	"chemokine (C-X-C motif) ligand 16 "	mmu-miR-300-3p	-0.03
Adamts6	ENSMUST00000065766.6	"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 6 "	mmu-miR-300-3p	-0.03
H6pd	ENSMUST00000084117.7	"hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) "	mmu-miR-300-3p	-0.03
A830073O21Rik	ENSMUST00000169090.1	"RIKEN cDNA A830073O21 gene "	mmu-miR-300-3p	-0.03
Adar	ENSMUST00000098924.3	"adenosine deaminase, RNA-specific "	mmu-miR-300-3p	-0.03
Sf3b4	ENSMUST00000076372.4	"splicing factor 3b, subunit 4 "	mmu-miR-300-3p	-0.03
Lims1	ENSMUST00000020077.5	"LIM and senescent cell antigen-like domains 1 "	mmu-miR-300-3p	-0.03
Ccdc6	ENSMUST00000147545.2	"coiled-coil domain containing 6 "	mmu-miR-300-3p	-0.03
Dzank1	ENSMUST00000081982.6	"double zinc ribbon and ankyrin repeat domains 1 "	mmu-miR-300-3p	-0.03
Pomk	ENSMUST00000061850.3	"protein-O-mannose kinase "	mmu-miR-300-3p	-0.03
Dpp8	ENSMUST00000034960.7	"dipeptidylpeptidase 8 "	mmu-miR-300-3p	-0.03
Epha4	ENSMUST00000027451.7	"Eph receptor A4 "	mmu-miR-300-3p	-0.03
Smim14	ENSMUST00000139122.2	"small integral membrane protein 14 "	mmu-miR-300-3p	-0.03
Gas2l3	ENSMUST00000099374.3	"growth arrest-specific 2 like 3 "	mmu-miR-300-3p	-0.03
Cnnm3	ENSMUST00000097776.3	"cyclin M3 "	mmu-miR-300-3p	-0.03
Dnajb4	ENSMUST00000050073.7	"DnaJ (Hsp40) homolog, subfamily B, member 4 "	mmu-miR-300-3p	-0.03
Stk39	ENSMUST00000102715.3	"serine/threonine kinase 39 "	mmu-miR-300-3p	-0.03
Zfp935	ENSMUST00000076195.5	"zinc finger protein 935 "	mmu-miR-300-3p	-0.03
Fbxl17	ENSMUST00000024761.7	"F-box and leucine-rich repeat protein 17 "	mmu-miR-300-3p	-0.03
Rnft2	ENSMUST00000117177.2	"ring finger protein, transmembrane 2 "	mmu-miR-300-3p	-0.03
Spty2d1	ENSMUST00000061639.7	"SPT2, Suppressor of Ty, domain containing 1 (S. cerevisiae) "	mmu-miR-300-3p	-0.03
Xpr1	ENSMUST00000027741.6	"xenotropic and polytropic retrovirus receptor 1 "	mmu-miR-300-3p	-0.03
Zfp871	ENSMUST00000159086.3	"zinc finger protein 871 "	mmu-miR-300-3p	-0.03
Gm608	ENSMUST00000119746.2	"predicted gene 608 "	mmu-miR-300-3p	-0.03
Pde3a	ENSMUST00000043259.8	"phosphodiesterase 3A, cGMP inhibited "	mmu-miR-300-3p	-0.03
Zfp82	ENSMUST00000080834.9	"zinc finger protein 82 "	mmu-miR-300-3p	-0.03
Lsmem1	ENSMUST00000095760.2	"leucine-rich single-pass membrane protein 1 "	mmu-miR-300-3p	-0.03
Lpcat2	ENSMUST00000046290.1	"lysophosphatidylcholine acyltransferase 2 "	mmu-miR-300-3p	-0.03
Ptk6	ENSMUST00000016511.5	"PTK6 protein tyrosine kinase 6 "	mmu-miR-300-3p	-0.03
Fbxo28	ENSMUST00000051431.4	"F-box protein 28 "	mmu-miR-300-3p	-0.03
Cdc14b	ENSMUST00000109770.1	"CDC14 cell division cycle 14B "	mmu-miR-300-3p	-0.03
Mpp2	ENSMUST00000017458.5	"membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2) "	mmu-miR-300-3p	-0.03
Syn2	ENSMUST00000009538.6	"synapsin II "	mmu-miR-300-3p	-0.02
Ap3s2	ENSMUST00000075657.6	"adaptor-related protein complex 3, sigma 2 subunit "	mmu-miR-300-3p	-0.02
Mrgprb1	ENSMUST00000094384.3	"MAS-related GPR, member B1 "	mmu-miR-300-3p	-0.02
Papd7	ENSMUST00000044081.7	"PAP associated domain containing 7 "	mmu-miR-300-3p	-0.02
Ptchd4	ENSMUST00000048691.4	"patched domain containing 4 "	mmu-miR-300-3p	-0.02
Ntrk3	ENSMUST00000039431.8	"neurotrophic tyrosine kinase, receptor, type 3 "	mmu-miR-300-3p	-0.02
Chd7	ENSMUST00000051558.4	"chromodomain helicase DNA binding protein 7 "	mmu-miR-300-3p	-0.02
Thg1l	ENSMUST00000011398.7	"tRNA-histidine guanylyltransferase 1-like (S. cerevisiae) "	mmu-miR-300-3p	-0.02
Rps3a1	ENSMUST00000029722.6	"ribosomal protein S3A1 "	mmu-miR-300-3p	-0.02
Shisa6	ENSMUST00000066679.6	"shisa homolog 6 (Xenopus laevis) "	mmu-miR-300-3p	-0.02
Col25a1	ENSMUST00000080335.5	"collagen, type XXV, alpha 1 "	mmu-miR-300-3p	-0.02
Pou5f1	ENSMUST00000025271.11	"POU domain, class 5, transcription factor 1 "	mmu-miR-300-3p	-0.02
Usp31	ENSMUST00000046929.6	"ubiquitin specific peptidase 31 "	mmu-miR-300-3p	-0.02
Zfp354b	ENSMUST00000109124.4	"zinc finger protein 354B "	mmu-miR-300-3p	-0.02
2810459M11Rik	ENSMUST00000165824.2	"RIKEN cDNA 2810459M11 gene "	mmu-miR-300-3p	-0.02
Zbtb46	ENSMUST00000029106.7	"zinc finger and BTB domain containing 46 "	mmu-miR-300-3p	-0.02
Vps37c	ENSMUST00000087951.5	"vacuolar protein sorting 37C (yeast) "	mmu-miR-300-3p	-0.02
Lnp	ENSMUST00000111993.3	"limb and neural patterns "	mmu-miR-300-3p	-0.02
Prdm1	ENSMUST00000039174.5	"PR domain containing 1, with ZNF domain "	mmu-miR-300-3p	-0.02
2610002M06Rik	ENSMUST00000120722.1	"RIKEN cDNA 2610002M06 gene "	mmu-miR-300-3p	-0.02
Clock	ENSMUST00000075159.1	"circadian locomotor output cycles kaput "	mmu-miR-300-3p	-0.02
Pdk3	ENSMUST00000045748.6	"pyruvate dehydrogenase kinase, isoenzyme 3 "	mmu-miR-300-3p	-0.02
Rfx7	ENSMUST00000093820.4	"regulatory factor X, 7 "	mmu-miR-300-3p	-0.02
Arl4c	ENSMUST00000159814.1	"ADP-ribosylation factor-like 4C "	mmu-miR-300-3p	-0.02
Peli2	ENSMUST00000073150.4	"pellino 2 "	mmu-miR-300-3p	-0.02
Usp43	ENSMUST00000021288.4	"ubiquitin specific peptidase 43 "	mmu-miR-300-3p	-0.02
Pld6	ENSMUST00000125307.1	"phospholipase D family, member 6 "	mmu-miR-300-3p	-0.02
Rgs3	ENSMUST00000065870.8	"regulator of G-protein signaling 3 "	mmu-miR-300-3p	-0.02
Ptprq	ENSMUST00000050702.7	"protein tyrosine phosphatase, receptor type, Q "	mmu-miR-300-3p	-0.02
Bcr	ENSMUST00000164107.1	"breakpoint cluster region "	mmu-miR-300-3p	-0.02
Smim19	ENSMUST00000033935.9	"small integral membrane protein 19 "	mmu-miR-300-3p	-0.02
Cpne3	ENSMUST00000029885.4	"copine III "	mmu-miR-300-3p	-0.02
Tecrl	ENSMUST00000053543.5	"trans-2,3-enoyl-CoA reductase-like "	mmu-miR-300-3p	-0.02
Vcan	ENSMUST00000109546.3	"versican "	mmu-miR-300-3p	-0.02
Cd2ap	ENSMUST00000024709.7	"CD2-associated protein "	mmu-miR-300-3p	-0.02
Nudt12	ENSMUST00000025065.6	"nudix (nucleoside diphosphate linked moiety X)-type motif 12 "	mmu-miR-300-3p	-0.02
Csrnp3	ENSMUST00000122912.2	"cysteine-serine-rich nuclear protein 3 "	mmu-miR-300-3p	-0.02
Olfr606	ENSMUST00000098200.1	"olfactory receptor 606 "	mmu-miR-300-3p	-0.02
Sema7a	ENSMUST00000043059.7	"sema domain, immunoglobulin domain (Ig), and GPI membrane anchor, (semaphorin) 7A "	mmu-miR-300-3p	-0.02
Yaf2	ENSMUST00000080299.6	"YY1 associated factor 2 "	mmu-miR-300-3p	-0.02
Srl	ENSMUST00000090500.4	"sarcalumenin "	mmu-miR-300-3p	-0.02
Akap6	ENSMUST00000095737.3	"A kinase (PRKA) anchor protein 6 "	mmu-miR-300-3p	-0.02
Erp44	ENSMUST00000030028.4	"endoplasmic reticulum protein 44 "	mmu-miR-300-3p	-0.02
Taok1	ENSMUST00000017435.5	"TAO kinase 1 "	mmu-miR-300-3p	-0.02
1700012B09Rik	ENSMUST00000060330.4	"RIKEN cDNA 1700012B09 gene "	mmu-miR-300-3p	-0.02
Mtmr7	ENSMUST00000048898.11	"myotubularin related protein 7 "	mmu-miR-300-3p	-0.02
Fam78b	ENSMUST00000165874.2	"family with sequence similarity 78, member B "	mmu-miR-300-3p	-0.02
Intu	ENSMUST00000091186.3	"inturned planar cell polarity effector homolog (Drosophila) "	mmu-miR-300-3p	-0.02
Mgat2	ENSMUST00000060579.9	"mannoside acetylglucosaminyltransferase 2 "	mmu-miR-300-3p	-0.02
Hhip	ENSMUST00000079038.2	"Hedgehog-interacting protein "	mmu-miR-300-3p	-0.02
Rpgrip1l	ENSMUST00000047783.8	"Rpgrip1-like "	mmu-miR-300-3p	-0.02
Tmem186	ENSMUST00000052505.8	"transmembrane protein 186 "	mmu-miR-300-3p	-0.02
Fcrl1	ENSMUST00000163661.2	"Fc receptor-like 1 "	mmu-miR-300-3p	-0.02
Psd3	ENSMUST00000038959.10	"pleckstrin and Sec7 domain containing 3 "	mmu-miR-300-3p	-0.02
Capn8	ENSMUST00000048941.8	"calpain 8 "	mmu-miR-300-3p	-0.02
Tmem178	ENSMUST00000025092.4	"transmembrane protein 178 "	mmu-miR-300-3p	-0.02
Pgm5	ENSMUST00000047666.4	"phosphoglucomutase 5 "	mmu-miR-300-3p	-0.02
Lypd1	ENSMUST00000159417.1	"Ly6/Plaur domain containing 1 "	mmu-miR-300-3p	-0.02
Sh2d5	ENSMUST00000105824.2	"SH2 domain containing 5 "	mmu-miR-300-3p	-0.02
Efr3b	ENSMUST00000111178.1	"EFR3 homolog B (S. cerevisiae) "	mmu-miR-300-3p	-0.02
Nek10	ENSMUST00000112630.3	"NIMA (never in mitosis gene a)- related kinase 10 "	mmu-miR-300-3p	-0.02
Grem1	ENSMUST00000099575.3	"gremlin 1 "	mmu-miR-300-3p	-0.02
Rfesd	ENSMUST00000167271.2	"Rieske (Fe-S) domain containing "	mmu-miR-300-3p	-0.02
Rnf165	ENSMUST00000026494.8	"ring finger protein 165 "	mmu-miR-300-3p	-0.02
Sh3pxd2b	ENSMUST00000038753.5	"SH3 and PX domains 2B "	mmu-miR-300-3p	-0.02
Pfkfb2	ENSMUST00000066863.7	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2 "	mmu-miR-300-3p	-0.02
Mak	ENSMUST00000165087.2	"male germ cell-associated kinase "	mmu-miR-300-3p	-0.02
Rmnd5a	ENSMUST00000002292.9	"required for meiotic nuclear division 5 homolog A (S. cerevisiae) "	mmu-miR-300-3p	-0.02
Zfp26	ENSMUST00000159569.2	"zinc finger protein 26 "	mmu-miR-300-3p	-0.02
Arfgef2	ENSMUST00000099078.4	"ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited) "	mmu-miR-300-3p	-0.02
Fam172a	ENSMUST00000163257.2	"family with sequence similarity 172, member A "	mmu-miR-300-3p	-0.02
Aldh1l2	ENSMUST00000020497.8	"aldehyde dehydrogenase 1 family, member L2 "	mmu-miR-300-3p	-0.02
Nhlrc3	ENSMUST00000056749.8	"NHL repeat containing 3 "	mmu-miR-300-3p	-0.02
Gsdma	ENSMUST00000017348.2	"gasdermin A "	mmu-miR-300-3p	-0.02
Setbp1	ENSMUST00000025430.9	"SET binding protein 1 "	mmu-miR-300-3p	-0.02
Sh2d1b2	ENSMUST00000179976.1	"SH2 domain protein 1B2 "	mmu-miR-300-3p	-0.02
Vwc2	ENSMUST00000109681.2	"von Willebrand factor C domain containing 2 "	mmu-miR-300-3p	-0.02
Ttc28	ENSMUST00000156290.3	"tetratricopeptide repeat domain 28 "	mmu-miR-300-3p	-0.02
Dph3	ENSMUST00000067955.6	"diphthamine biosynthesis 3 "	mmu-miR-300-3p	-0.02
Ick	ENSMUST00000044551.7	"intestinal cell kinase "	mmu-miR-300-3p	-0.02
Lyl1	ENSMUST00000037165.4	"lymphoblastomic leukemia 1 "	mmu-miR-300-3p	-0.02
Tox	ENSMUST00000039987.3	"thymocyte selection-associated high mobility group box "	mmu-miR-300-3p	-0.02
Mypn	ENSMUST00000095580.2	"myopalladin "	mmu-miR-300-3p	-0.02
Slc36a4	ENSMUST00000115588.2	"solute carrier family 36 (proton/amino acid symporter), member 4 "	mmu-miR-300-3p	-0.02
Ablim1	ENSMUST00000079360.6	"actin-binding LIM protein 1 "	mmu-miR-300-3p	-0.02
Rpl6	ENSMUST00000031617.9	"ribosomal protein L6 "	mmu-miR-300-3p	-0.02
Rbm4	ENSMUST00000178615.2	"RNA binding motif protein 4 "	mmu-miR-300-3p	-0.02
Zdhhc20	ENSMUST00000089473.3	"zinc finger, DHHC domain containing 20 "	mmu-miR-300-3p	-0.02
Trdn	ENSMUST00000095762.4	"triadin "	mmu-miR-300-3p	-0.02
Enpp1	ENSMUST00000105520.2	"ectonucleotide pyrophosphatase/phosphodiesterase 1 "	mmu-miR-300-3p	-0.02
Dennd5b	ENSMUST00000111557.2	"DENN/MADD domain containing 5B "	mmu-miR-300-3p	-0.02
Dnajb14	ENSMUST00000090178.5	"DnaJ (Hsp40) homolog, subfamily B, member 14 "	mmu-miR-300-3p	-0.02
Acvr1c	ENSMUST00000028178.8	"activin A receptor, type IC "	mmu-miR-300-3p	-0.02
Trim67	ENSMUST00000167588.2	"tripartite motif-containing 67 "	mmu-miR-300-3p	-0.02
Mlxipl	ENSMUST00000005507.4	"MLX interacting protein-like "	mmu-miR-300-3p	-0.02
Man1a2	ENSMUST00000008907.8	"mannosidase, alpha, class 1A, member 2 "	mmu-miR-300-3p	-0.02
Asic1	ENSMUST00000023758.7	"acid-sensing (proton-gated) ion channel 1 "	mmu-miR-300-3p	-0.02
Cdh20	ENSMUST00000062528.8	"cadherin 20 "	mmu-miR-300-3p	-0.02
Gm19684	ENSMUST00000173128.1	"predicted gene, 19684 "	mmu-miR-300-3p	-0.02
Amer1	ENSMUST00000084535.5	"APC membrane recruitment 1 "	mmu-miR-300-3p	-0.02
Adarb1	ENSMUST00000020496.8	"adenosine deaminase, RNA-specific, B1 "	mmu-miR-300-3p	-0.02
Kcnd1	ENSMUST00000009875.4	"potassium voltage-gated channel, Shal-related family, member 1 "	mmu-miR-300-3p	-0.02
