Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Fuca1	ENSMUST00000030434.4	"fucosidase, alpha-L- 1, tissue "	mmu-miR-434-5p	0
Filip1l	ENSMUST00000159816.2	"filamin A interacting protein 1-like "	mmu-miR-434-5p	0
Snx33	ENSMUST00000050916.5	"sorting nexin 33 "	mmu-miR-434-5p	0
Gng3	ENSMUST00000096259.4	"guanine nucleotide binding protein (G protein), gamma 3 "	mmu-miR-434-5p	0
Yipf1	ENSMUST00000075693.6	"Yip1 domain family, member 1 "	mmu-miR-434-5p	0
Slc7a13	ENSMUST00000035890.7	"solute carrier family 7, (cationic amino acid transporter, y+ system) member 13 "	mmu-miR-434-5p	0
Atxn10	ENSMUST00000163242.1	"ataxin 10 "	mmu-miR-434-5p	0
Snap47	ENSMUST00000120940.2	"synaptosomal-associated protein, 47 "	mmu-miR-434-5p	0
Gabrb1	ENSMUST00000031122.7	"gamma-aminobutyric acid (GABA) A receptor, subunit beta 1 "	mmu-miR-434-5p	0
Gsta4	ENSMUST00000034903.5	"glutathione S-transferase, alpha 4 "	mmu-miR-434-5p	0
Itih4	ENSMUST00000006703.7	"inter alpha-trypsin inhibitor, heavy chain 4 "	mmu-miR-434-5p	0
S1pr1	ENSMUST00000055676.2	"sphingosine-1-phosphate receptor 1 "	mmu-miR-434-5p	0
Cachd1	ENSMUST00000030257.9	"cache domain containing 1 "	mmu-miR-434-5p	0
Mipep	ENSMUST00000063562.7	"mitochondrial intermediate peptidase "	mmu-miR-434-5p	0
Sike1	ENSMUST00000029447.6	"suppressor of IKBKE 1 "	mmu-miR-434-5p	0
Neurl1a	ENSMUST00000111808.4	"neuralized homolog 1A (Drosophila) "	mmu-miR-434-5p	0
Hist1h4m	ENSMUST00000104941.3	"histone cluster 1, H4m "	mmu-miR-434-5p	0
Tln1	ENSMUST00000030187.8	"talin 1 "	mmu-miR-434-5p	0
Tagln2	ENSMUST00000111230.2	"transgelin 2 "	mmu-miR-434-5p	0
Nop58	ENSMUST00000191142.1	"NOP58 ribonucleoprotein "	mmu-miR-434-5p	0
Cnpy2	ENSMUST00000026446.2	"canopy 2 homolog (zebrafish) "	mmu-miR-434-5p	0
Fhl3	ENSMUST00000038684.5	"four and a half LIM domains 3 "	mmu-miR-434-5p	0
Slc38a3	ENSMUST00000167868.2	"solute carrier family 38, member 3 "	mmu-miR-434-5p	0
Scrib	ENSMUST00000002603.6	"scribbled homolog (Drosophila) "	mmu-miR-434-5p	0
Mmrn2	ENSMUST00000111908.1	"multimerin 2 "	mmu-miR-434-5p	0
Rpl14	ENSMUST00000165532.1	"ribosomal protein L14 "	mmu-miR-434-5p	0
Nt5m	ENSMUST00000102695.3	"5',3'-nucleotidase, mitochondrial "	mmu-miR-434-5p	0
Ppp1cb	ENSMUST00000015100.9	"protein phosphatase 1, catalytic subunit, beta isoform "	mmu-miR-434-5p	0
Anapc7	ENSMUST00000122010.2	"anaphase promoting complex subunit 7 "	mmu-miR-434-5p	0
Cyp2b10	ENSMUST00000072438.7	"cytochrome P450, family 2, subfamily b, polypeptide 10 "	mmu-miR-434-5p	0
Pcca	ENSMUST00000038374.7	"propionyl-Coenzyme A carboxylase, alpha polypeptide "	mmu-miR-434-5p	0
Prob1	ENSMUST00000190196.1	"proline rich basic protein 1 "	mmu-miR-434-5p	0
Grin2a	ENSMUST00000115835.2	"glutamate receptor, ionotropic, NMDA2A (epsilon 1) "	mmu-miR-434-5p	0
Mt1	ENSMUST00000034215.6	"metallothionein 1 "	mmu-miR-434-5p	0
Shmt2	ENSMUST00000026470.4	"serine hydroxymethyltransferase 2 (mitochondrial) "	mmu-miR-434-5p	0
Fah	ENSMUST00000032865.10	"fumarylacetoacetate hydrolase "	mmu-miR-434-5p	0
Ccnl1	ENSMUST00000029416.8	"cyclin L1 "	mmu-miR-434-5p	0
Atp5o	ENSMUST00000023677.4	"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit "	mmu-miR-434-5p	0
Ints1	ENSMUST00000072607.4	"integrator complex subunit 1 "	mmu-miR-434-5p	0
Nme1	ENSMUST00000135884.2	"NME/NM23 nucleoside diphosphate kinase 1 "	mmu-miR-434-5p	0
Fgg	ENSMUST00000048486.7	"fibrinogen gamma chain "	mmu-miR-434-5p	0
Rbbp4	ENSMUST00000102598.3	"retinoblastoma binding protein 4 "	mmu-miR-434-5p	0
Zfand5	ENSMUST00000025659.5	"zinc finger, AN1-type domain 5 "	mmu-miR-434-5p	0
Slc1a1	ENSMUST00000025875.4	"solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1 "	mmu-miR-434-5p	0
Sp110	ENSMUST00000093508.6	"Sp110 nuclear body protein "	mmu-miR-434-5p	0
Kif13a	ENSMUST00000056978.7	"kinesin family member 13A "	mmu-miR-434-5p	0
5430435G22Rik	ENSMUST00000064679.3	"RIKEN cDNA 5430435G22 gene "	mmu-miR-434-5p	0
Wdr18	ENSMUST00000045247.7	"WD repeat domain 18 "	mmu-miR-434-5p	0
Kcnmb4	ENSMUST00000068233.5	"potassium large conductance calcium-activated channel, subfamily M, beta member 4 "	mmu-miR-434-5p	0
C030039L03Rik	ENSMUST00000120004.2	"RIKEN cDNA C030039L03 gene "	mmu-miR-434-5p	0
Gclm	ENSMUST00000029769.8	"glutamate-cysteine ligase, modifier subunit "	mmu-miR-434-5p	0
Atp5g1	ENSMUST00000090541.6	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit C1 (subunit 9) "	mmu-miR-434-5p	0
Ptgs1	ENSMUST00000062069.5	"prostaglandin-endoperoxide synthase 1 "	mmu-miR-434-5p	0
Fem1c	ENSMUST00000036226.5	"fem-1 homolog c (C.elegans) "	mmu-miR-434-5p	0
Zmynd11	ENSMUST00000110637.2	"zinc finger, MYND domain containing 11 "	mmu-miR-434-5p	0
Pla2g4b	ENSMUST00000126150.1	"phospholipase A2, group IVB (cytosolic) "	mmu-miR-434-5p	0
Ifrd1	ENSMUST00000001672.6	"interferon-related developmental regulator 1 "	mmu-miR-434-5p	0
Pacs1	ENSMUST00000025786.7	"phosphofurin acidic cluster sorting protein 1 "	mmu-miR-434-5p	0
Abt1	ENSMUST00000041782.2	"activator of basal transcription 1 "	mmu-miR-434-5p	0
Radil	ENSMUST00000063635.9	"Ras association and DIL domains "	mmu-miR-434-5p	0
Mrc2	ENSMUST00000100335.4	"mannose receptor, C type 2 "	mmu-miR-434-5p	0
Edf1	ENSMUST00000015236.3	"endothelial differentiation-related factor 1 "	mmu-miR-434-5p	0
1810013L24Rik	ENSMUST00000023150.5	"RIKEN cDNA 1810013L24 gene "	mmu-miR-434-5p	0
Tmem177	ENSMUST00000037906.5	"transmembrane protein 177 "	mmu-miR-434-5p	0
Tlr4	ENSMUST00000048096.6	"toll-like receptor 4 "	mmu-miR-434-5p	0
Ces1b	ENSMUST00000109582.1	"carboxylesterase 1B "	mmu-miR-434-5p	0
Klhl31	ENSMUST00000057781.7	"kelch-like 31 "	mmu-miR-434-5p	0
Actr5	ENSMUST00000045644.8	"ARP5 actin-related protein 5 "	mmu-miR-434-5p	0
Cps1	ENSMUST00000027144.7	"carbamoyl-phosphate synthetase 1 "	mmu-miR-434-5p	0
Nr2c2ap	ENSMUST00000095273.5	"nuclear receptor 2C2-associated protein "	mmu-miR-434-5p	0
Tiprl	ENSMUST00000043235.5	"TIP41, TOR signalling pathway regulator-like (S. cerevisiae) "	mmu-miR-434-5p	0
Hif1an	ENSMUST00000040455.4	"hypoxia-inducible factor 1, alpha subunit inhibitor "	mmu-miR-434-5p	0
Nrg2	ENSMUST00000115713.2	"neuregulin 2 "	mmu-miR-434-5p	0
Golga4	ENSMUST00000084820.4	"golgi autoantigen, golgin subfamily a, 4 "	mmu-miR-434-5p	0
Snrnp48	ENSMUST00000091641.6	"small nuclear ribonucleoprotein 48 (U11/U12) "	mmu-miR-434-5p	0
Txnl4a	ENSMUST00000145963.2	"thioredoxin-like 4A "	mmu-miR-434-5p	0
Slitrk3	ENSMUST00000059407.7	"SLIT and NTRK-like family, member 3 "	mmu-miR-434-5p	0
Bnip3	ENSMUST00000106112.1	"BCL2/adenovirus E1B interacting protein 3 "	mmu-miR-434-5p	0
Adcy8	ENSMUST00000023007.5	"adenylate cyclase 8 "	mmu-miR-434-5p	0
Fmo9	ENSMUST00000027843.5	"flavin containing monooxygenase 9 "	mmu-miR-434-5p	0
