Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Rassf6	ENSMUST00000031317.6	"Ras association (RalGDS/AF-6) domain family member 6 "	mmu-let-7c-1-3p	-0.05
Erc2	ENSMUST00000090302.5	"ELKS/RAB6-interacting/CAST family member 2 "	mmu-let-7c-1-3p	-0.05
Mtr	ENSMUST00000099856.4	"5-methyltetrahydrofolate-homocysteine methyltransferase "	mmu-let-7c-1-3p	-0.05
Fosl2	ENSMUST00000031017.9	"fos-like antigen 2 "	mmu-let-7c-1-3p	-0.05
Slc6a5	ENSMUST00000056442.6	"solute carrier family 6 (neurotransmitter transporter, glycine), member 5 "	mmu-let-7c-1-3p	-0.05
Irs2	ENSMUST00000040514.6	"insulin receptor substrate 2 "	mmu-let-7c-1-3p	-0.05
1700086D15Rik	ENSMUST00000020855.3	"RIKEN cDNA 1700086D15 gene "	mmu-let-7c-1-3p	-0.05
Dpep2	ENSMUST00000117555.2	"dipeptidase 2 "	mmu-let-7c-1-3p	-0.05
Kctd10	ENSMUST00000102581.5	"potassium channel tetramerisation domain containing 10 "	mmu-let-7c-1-3p	-0.05
1700021K19Rik	ENSMUST00000115105.3	"RIKEN cDNA 1700021K19 gene "	mmu-let-7c-1-3p	-0.05
Zfp109	ENSMUST00000037448.6	"zinc finger protein 109 "	mmu-let-7c-1-3p	-0.05
Ccdc50	ENSMUST00000100026.4	"coiled-coil domain containing 50 "	mmu-let-7c-1-3p	-0.05
Tmem167	ENSMUST00000161568.2	"transmembrane protein 167 "	mmu-let-7c-1-3p	-0.05
Plaa	ENSMUST00000107107.3	"phospholipase A2, activating protein "	mmu-let-7c-1-3p	-0.05
Limk2	ENSMUST00000110029.3	"LIM motif-containing protein kinase 2 "	mmu-let-7c-1-3p	-0.05
Gnb1	ENSMUST00000165335.2	"guanine nucleotide binding protein (G protein), beta 1 "	mmu-let-7c-1-3p	-0.05
Lrrtm3	ENSMUST00000105439.1	"leucine rich repeat transmembrane neuronal 3 "	mmu-let-7c-1-3p	-0.05
Arl1	ENSMUST00000116234.3	"ADP-ribosylation factor-like 1 "	mmu-let-7c-1-3p	-0.05
Lztfl1	ENSMUST00000026274.8	"leucine zipper transcription factor-like 1 "	mmu-let-7c-1-3p	-0.05
Thumpd1	ENSMUST00000033236.7	"THUMP domain containing 1 "	mmu-let-7c-1-3p	-0.05
1110025L11Rik	ENSMUST00000089104.2	"RIKEN cDNA 1110025L11 gene "	mmu-let-7c-1-3p	-0.05
Mkl2	ENSMUST00000149359.1	"MKL/myocardin-like 2 "	mmu-let-7c-1-3p	-0.05
Pde10a	ENSMUST00000089085.3	"phosphodiesterase 10A "	mmu-let-7c-1-3p	-0.05
Xpo7	ENSMUST00000167242.2	"exportin 7 "	mmu-let-7c-1-3p	-0.05
Bmp8b	ENSMUST00000002457.1	"bone morphogenetic protein 8b "	mmu-let-7c-1-3p	-0.05
Gosr1	ENSMUST00000010536.8	"golgi SNAP receptor complex member 1 "	mmu-let-7c-1-3p	-0.05
Tnfrsf22	ENSMUST00000075588.7	"tumor necrosis factor receptor superfamily, member 22 "	mmu-let-7c-1-3p	-0.05
B3gnt3	ENSMUST00000034260.7	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3 "	mmu-let-7c-1-3p	-0.05
Slitrk5	ENSMUST00000042767.7	"SLIT and NTRK-like family, member 5 "	mmu-let-7c-1-3p	-0.05
Mapk1ip1l	ENSMUST00000164235.1	"mitogen-activated protein kinase 1 interacting protein 1-like "	mmu-let-7c-1-3p	-0.05
Zfp781	ENSMUST00000076281.5	"zinc finger protein 781 "	mmu-let-7c-1-3p	-0.04
Slc35f5	ENSMUST00000027580.5	"solute carrier family 35, member F5 "	mmu-let-7c-1-3p	-0.04
Dcbld1	ENSMUST00000105476.2	"discoidin, CUB  and LCCL domain containing 1 "	mmu-let-7c-1-3p	-0.04
Gm3055	ENSMUST00000105316.2	"predicted gene 3055 "	mmu-let-7c-1-3p	-0.04
Sprn	ENSMUST00000059241.7	"shadow of prion protein "	mmu-let-7c-1-3p	-0.04
Slc24a2	ENSMUST00000107157.3	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 "	mmu-let-7c-1-3p	-0.04
Zcchc5	ENSMUST00000062010.9	"zinc finger, CCHC domain containing 5 "	mmu-let-7c-1-3p	-0.04
Atp6v1b2	ENSMUST00000006435.7	"ATPase, H+ transporting, lysosomal V1 subunit B2 "	mmu-let-7c-1-3p	-0.04
Fam110c	ENSMUST00000041133.8	"family with sequence similarity 110, member C "	mmu-let-7c-1-3p	-0.04
Amot	ENSMUST00000112835.2	"angiomotin "	mmu-let-7c-1-3p	-0.04
Ptplad2	ENSMUST00000030221.2	"protein tyrosine phosphatase-like A domain containing 2 "	mmu-let-7c-1-3p	-0.04
Gls	ENSMUST00000114510.2	"glutaminase "	mmu-let-7c-1-3p	-0.04
Zcchc18	ENSMUST00000033804.4	"zinc finger, CCHC domain containing 18 "	mmu-let-7c-1-3p	-0.04
Tmem30a	ENSMUST00000034878.6	"transmembrane protein 30A "	mmu-let-7c-1-3p	-0.04
Strbp	ENSMUST00000028279.4	"spermatid perinuclear RNA binding protein "	mmu-let-7c-1-3p	-0.04
Col25a1	ENSMUST00000080335.5	"collagen, type XXV, alpha 1 "	mmu-let-7c-1-3p	-0.04
Rab10	ENSMUST00000021001.8	"RAB10, member RAS oncogene family "	mmu-let-7c-1-3p	-0.04
Stox2	ENSMUST00000110367.3	"storkhead box 2 "	mmu-let-7c-1-3p	-0.04
Tmem150c	ENSMUST00000063192.9	"transmembrane protein 150C "	mmu-let-7c-1-3p	-0.04
Nktr	ENSMUST00000035112.7	"natural killer tumor recognition sequence "	mmu-let-7c-1-3p	-0.04
Smad2	ENSMUST00000168423.2	"SMAD family member 2 "	mmu-let-7c-1-3p	-0.04
Kdsr	ENSMUST00000010049.5	"3-ketodihydrosphingosine reductase "	mmu-let-7c-1-3p	-0.04
4833403I15Rik	ENSMUST00000025358.2	"RIKEN cDNA 4833403I15 gene "	mmu-let-7c-1-3p	-0.04
Trhde	ENSMUST00000061632.7	"TRH-degrading enzyme "	mmu-let-7c-1-3p	-0.04
Jade2	ENSMUST00000109090.2	"jade family PHD finger 2 "	mmu-let-7c-1-3p	-0.04
Exph5	ENSMUST00000051014.1	"exophilin 5 "	mmu-let-7c-1-3p	-0.04
Rps6ka3	ENSMUST00000033671.7	"ribosomal protein S6 kinase polypeptide 3 "	mmu-let-7c-1-3p	-0.04
Tacr2	ENSMUST00000020278.5	"tachykinin receptor 2 "	mmu-let-7c-1-3p	-0.04
Dyrk2	ENSMUST00000004281.8	"dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 2 "	mmu-let-7c-1-3p	-0.04
Slco1a1	ENSMUST00000042119.5	"solute carrier organic anion transporter family, member 1a1 "	mmu-let-7c-1-3p	-0.04
Foxc2	ENSMUST00000054691.7	"forkhead box C2 "	mmu-let-7c-1-3p	-0.04
Nbea	ENSMUST00000029374.6	"neurobeachin "	mmu-let-7c-1-3p	-0.04
Rcan2	ENSMUST00000044895.6	"regulator of calcineurin 2 "	mmu-let-7c-1-3p	-0.04
Atad1	ENSMUST00000070210.4	"ATPase family, AAA domain containing 1 "	mmu-let-7c-1-3p	-0.04
8030462N17Rik	ENSMUST00000074653.4	"RIKEN cDNA 8030462N17 gene "	mmu-let-7c-1-3p	-0.04
Zfp457	ENSMUST00000049705.7	"zinc finger protein 457 "	mmu-let-7c-1-3p	-0.04
Smoc1	ENSMUST00000110347.3	"SPARC related  modular calcium binding 1 "	mmu-let-7c-1-3p	-0.04
Ubald1	ENSMUST00000037843.6	"UBA-like domain containing 1 "	mmu-let-7c-1-3p	-0.04
Akt3	ENSMUST00000111160.3	"thymoma viral proto-oncogene 3 "	mmu-let-7c-1-3p	-0.04
Msl2	ENSMUST00000085177.4	"male-specific lethal 2 homolog (Drosophila) "	mmu-let-7c-1-3p	-0.04
Cngb3	ENSMUST00000102999.1	"cyclic nucleotide gated channel beta 3 "	mmu-let-7c-1-3p	-0.04
Nhsl1	ENSMUST00000037341.8	"NHS-like 1 "	mmu-let-7c-1-3p	-0.04
Dock5	ENSMUST00000039135.4	"dedicator of cytokinesis 5 "	mmu-let-7c-1-3p	-0.04
Scn1a	ENSMUST00000112366.2	"sodium channel, voltage-gated, type I, alpha "	mmu-let-7c-1-3p	-0.04
Ect2	ENSMUST00000108300.2	"ect2 oncogene "	mmu-let-7c-1-3p	-0.04
Cisd2	ENSMUST00000029815.7	"CDGSH iron sulfur domain 2 "	mmu-let-7c-1-3p	-0.04
Neto2	ENSMUST00000109686.3	"neuropilin (NRP) and tolloid (TLL)-like 2 "	mmu-let-7c-1-3p	-0.04
Timp3	ENSMUST00000020234.8	"tissue inhibitor of metalloproteinase 3 "	mmu-let-7c-1-3p	-0.04
Col6a1	ENSMUST00000001147.4	"collagen, type VI, alpha 1 "	mmu-let-7c-1-3p	-0.04
Bcas1	ENSMUST00000109152.3	"breast carcinoma amplified sequence 1 "	mmu-let-7c-1-3p	-0.04
Slc35a1	ENSMUST00000029970.8	"solute carrier family 35 (CMP-sialic acid transporter), member 1 "	mmu-let-7c-1-3p	-0.04
Gabrg3	ENSMUST00000068911.7	"gamma-aminobutyric acid (GABA) A receptor, subunit gamma 3 "	mmu-let-7c-1-3p	-0.04
Tfec	ENSMUST00000031533.7	"transcription factor EC "	mmu-let-7c-1-3p	-0.04
Rassf8	ENSMUST00000111704.2	"Ras association (RalGDS/AF-6) domain family (N-terminal) member 8 "	mmu-let-7c-1-3p	-0.04
Ghr	ENSMUST00000069451.5	"growth hormone receptor "	mmu-let-7c-1-3p	-0.04
AW551984	ENSMUST00000119722.2	"expressed sequence AW551984 "	mmu-let-7c-1-3p	-0.04
Il34	ENSMUST00000150680.1	"interleukin 34 "	mmu-let-7c-1-3p	-0.04
Atf6	ENSMUST00000027974.6	"activating transcription factor 6 "	mmu-let-7c-1-3p	-0.04
Flrt1	ENSMUST00000113383.2	"fibronectin leucine rich transmembrane protein 1 "	mmu-let-7c-1-3p	-0.04
Fam3c	ENSMUST00000165576.2	"family with sequence similarity 3, member C "	mmu-let-7c-1-3p	-0.04
Slc25a32	ENSMUST00000022908.8	"solute carrier family 25, member 32 "	mmu-let-7c-1-3p	-0.04
Casc4	ENSMUST00000078752.4	"cancer susceptibility candidate 4 "	mmu-let-7c-1-3p	-0.04
Anxa13	ENSMUST00000068515.7	"annexin A13 "	mmu-let-7c-1-3p	-0.04
Ptpn4	ENSMUST00000064091.6	"protein tyrosine phosphatase, non-receptor type 4 "	mmu-let-7c-1-3p	-0.04
Twsg1	ENSMUST00000024906.4	"twisted gastrulation homolog 1 (Drosophila) "	mmu-let-7c-1-3p	-0.04
Setd1a	ENSMUST00000047075.8	"SET domain containing 1A "	mmu-let-7c-1-3p	-0.04
Prkx	ENSMUST00000036333.8	"protein kinase, X-linked "	mmu-let-7c-1-3p	-0.04
Mmp12	ENSMUST00000005950.6	"matrix metallopeptidase 12 "	mmu-let-7c-1-3p	-0.04
Meis1	ENSMUST00000144988.2	"Meis homeobox 1 "	mmu-let-7c-1-3p	-0.04
Abca6	ENSMUST00000044003.8	"ATP-binding cassette, sub-family A (ABC1), member 6 "	mmu-let-7c-1-3p	-0.04
Spef1	ENSMUST00000028801.2	"sperm flagellar 1 "	mmu-let-7c-1-3p	-0.04
Creb1	ENSMUST00000087366.5	"cAMP responsive element binding protein 1 "	mmu-let-7c-1-3p	-0.04
Adra1a	ENSMUST00000159365.2	"adrenergic receptor, alpha 1a "	mmu-let-7c-1-3p	-0.04
Mgat4a	ENSMUST00000151952.2	"mannoside acetylglucosaminyltransferase 4, isoenzyme A "	mmu-let-7c-1-3p	-0.04
Pwp1	ENSMUST00000001836.3	"PWP1 homolog (S. cerevisiae) "	mmu-let-7c-1-3p	-0.04
Ippk	ENSMUST00000021817.8	"inositol 1,3,4,5,6-pentakisphosphate 2-kinase "	mmu-let-7c-1-3p	-0.04
Rnf24	ENSMUST00000059372.5	"ring finger protein 24 "	mmu-let-7c-1-3p	-0.04
2610002M06Rik	ENSMUST00000120722.1	"RIKEN cDNA 2610002M06 gene "	mmu-let-7c-1-3p	-0.04
Ror2	ENSMUST00000130235.2	"receptor tyrosine kinase-like orphan receptor 2 "	mmu-let-7c-1-3p	-0.04
Met	ENSMUST00000115443.2	"met proto-oncogene "	mmu-let-7c-1-3p	-0.04
Cacna2d2	ENSMUST00000010210.7	"calcium channel, voltage-dependent, alpha 2/delta subunit 2 "	mmu-let-7c-1-3p	-0.04
Ap5m1	ENSMUST00000037473.4	"adaptor-related protein complex 5, mu 1 subunit "	mmu-let-7c-1-3p	-0.04
Npffr1	ENSMUST00000020287.6	"neuropeptide FF receptor 1 "	mmu-let-7c-1-3p	-0.04
Ifi203	ENSMUST00000123708.2	"interferon activated gene 203 "	mmu-let-7c-1-3p	-0.04
Idh2	ENSMUST00000107384.4	"isocitrate dehydrogenase 2 (NADP+), mitochondrial "	mmu-let-7c-1-3p	-0.04
Slc35f1	ENSMUST00000105473.2	"solute carrier family 35, member F1 "	mmu-let-7c-1-3p	-0.04
Lrrc4	ENSMUST00000062304.6	"leucine rich repeat containing 4 "	mmu-let-7c-1-3p	-0.04
Chrm2	ENSMUST00000172278.2	"cholinergic receptor, muscarinic 2, cardiac "	mmu-let-7c-1-3p	-0.04
Me1	ENSMUST00000034989.9	"malic enzyme 1, NADP(+)-dependent, cytosolic "	mmu-let-7c-1-3p	-0.04
Gpr176	ENSMUST00000039160.2	"G protein-coupled receptor 176 "	mmu-let-7c-1-3p	-0.04
Prrc2c	ENSMUST00000182149.2	"proline-rich coiled-coil 2C "	mmu-let-7c-1-3p	-0.04
Cdk18	ENSMUST00000027697.6	"cyclin-dependent kinase 18 "	mmu-let-7c-1-3p	-0.04
Primpol	ENSMUST00000040468.9	"primase and polymerase (DNA-directed) "	mmu-let-7c-1-3p	-0.04
Arhgef26	ENSMUST00000079300.7	"Rho guanine nucleotide exchange factor (GEF) 26 "	mmu-let-7c-1-3p	-0.04
Depdc5	ENSMUST00000087897.5	"DEP domain containing 5 "	mmu-let-7c-1-3p	-0.04
Mdc1	ENSMUST00000082337.7	"mediator of DNA damage checkpoint 1 "	mmu-let-7c-1-3p	-0.04
Rala	ENSMUST00000009003.7	"v-ral simian leukemia viral oncogene homolog A (ras related) "	mmu-let-7c-1-3p	-0.04
Pcdh7	ENSMUST00000094783.4	"protocadherin 7 "	mmu-let-7c-1-3p	-0.04
Tmem170	ENSMUST00000034431.1	"transmembrane protein 170 "	mmu-let-7c-1-3p	-0.04
Prkaa2	ENSMUST00000030243.7	"protein kinase, AMP-activated, alpha 2 catalytic subunit "	mmu-let-7c-1-3p	-0.04
Usp37	ENSMUST00000044260.5	"ubiquitin specific peptidase 37 "	mmu-let-7c-1-3p	-0.04
Acp2	ENSMUST00000002172.8	"acid phosphatase 2, lysosomal "	mmu-let-7c-1-3p	-0.04
Zfp26	ENSMUST00000159569.2	"zinc finger protein 26 "	mmu-let-7c-1-3p	-0.04
Tnrc6b	ENSMUST00000067689.7	"trinucleotide repeat containing 6b "	mmu-let-7c-1-3p	-0.04
Nrxn3	ENSMUST00000163134.2	"neurexin III "	mmu-let-7c-1-3p	-0.04
Ccdc85c	ENSMUST00000136175.1	"coiled-coil domain containing 85C "	mmu-let-7c-1-3p	-0.04
Edaradd	ENSMUST00000179308.1	"EDAR (ectodysplasin-A receptor)-associated death domain "	mmu-let-7c-1-3p	-0.04
Csmd2	ENSMUST00000184063.1	"CUB and Sushi multiple domains 2 "	mmu-let-7c-1-3p	-0.04
Wdr20	ENSMUST00000095410.2	"WD repeat domain 20 "	mmu-let-7c-1-3p	-0.04
Ermap	ENSMUST00000138395.2	"erythroblast membrane-associated protein "	mmu-let-7c-1-3p	-0.04
Ankrd45	ENSMUST00000111608.2	"ankyrin repeat domain 45 "	mmu-let-7c-1-3p	-0.04
S1pr3	ENSMUST00000087978.3	"sphingosine-1-phosphate receptor 3 "	mmu-let-7c-1-3p	-0.04
Prickle1	ENSMUST00000048982.5	"prickle homolog 1 (Drosophila) "	mmu-let-7c-1-3p	-0.04
Slc39a6	ENSMUST00000070726.4	"solute carrier family 39 (metal ion transporter), member 6 "	mmu-let-7c-1-3p	-0.04
4732440D04Rik	ENSMUST00000097832.1	"RIKEN cDNA 4732440D04 gene "	mmu-let-7c-1-3p	-0.04
Mcpt4	ENSMUST00000043249.8	"mast cell protease 4 "	mmu-let-7c-1-3p	-0.04
Cnot2	ENSMUST00000168036.2	"CCR4-NOT transcription complex, subunit 2 "	mmu-let-7c-1-3p	-0.04
Ankmy2	ENSMUST00000041640.3	"ankyrin repeat and MYND domain containing 2 "	mmu-let-7c-1-3p	-0.04
Zfp558	ENSMUST00000034647.5	"zinc finger protein 558 "	mmu-let-7c-1-3p	-0.04
Zmiz1	ENSMUST00000162645.2	"zinc finger, MIZ-type containing 1 "	mmu-let-7c-1-3p	-0.04
Arl5a	ENSMUST00000036541.7	"ADP-ribosylation factor-like 5A "	mmu-let-7c-1-3p	-0.04
Camk2d	ENSMUST00000106402.2	"calcium/calmodulin-dependent protein kinase II, delta "	mmu-let-7c-1-3p	-0.04
Rcor1	ENSMUST00000084968.8	"REST corepressor 1 "	mmu-let-7c-1-3p	-0.04
Utp6	ENSMUST00000043152.5	"UTP6, small subunit (SSU) processome component, homolog (yeast) "	mmu-let-7c-1-3p	-0.04
Fbln7	ENSMUST00000110324.2	"fibulin 7 "	mmu-let-7c-1-3p	-0.04
Aplf	ENSMUST00000065997.2	"aprataxin and PNKP like factor "	mmu-let-7c-1-3p	-0.04
Pdap1	ENSMUST00000031627.8	"PDGFA associated protein 1 "	mmu-let-7c-1-3p	-0.04
Katnal1	ENSMUST00000047257.9	"katanin p60 subunit A-like 1 "	mmu-let-7c-1-3p	-0.04
Hspbap1	ENSMUST00000023555.4	"Hspb associated protein 1 "	mmu-let-7c-1-3p	-0.04
Rras2	ENSMUST00000069449.5	"related RAS viral (r-ras) oncogene homolog 2 "	mmu-let-7c-1-3p	-0.04
Glis3	ENSMUST00000162022.2	"GLIS family zinc finger 3 "	mmu-let-7c-1-3p	-0.04
Smg1	ENSMUST00000032891.9	"SMG1 homolog, phosphatidylinositol 3-kinase-related kinase (C. elegans) "	mmu-let-7c-1-3p	-0.04
Clstn2	ENSMUST00000035027.7	"calsyntenin 2 "	mmu-let-7c-1-3p	-0.04
Cers3	ENSMUST00000066475.9	"ceramide synthase 3 "	mmu-let-7c-1-3p	-0.04
Ddx26b	ENSMUST00000039374.3	"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 26B "	mmu-let-7c-1-3p	-0.04
Cacul1	ENSMUST00000081790.8	"CDK2 associated, cullin domain 1 "	mmu-let-7c-1-3p	-0.04
Gm15737	ENSMUST00000113434.1	"predicted gene 15737 "	mmu-let-7c-1-3p	-0.04
Apc	ENSMUST00000115781.4	"adenomatosis polyposis coli "	mmu-let-7c-1-3p	-0.04
Ms4a6b	ENSMUST00000163078.2	"membrane-spanning 4-domains, subfamily A, member 6B "	mmu-let-7c-1-3p	-0.04
4930453N24Rik	ENSMUST00000076991.6	"RIKEN cDNA 4930453N24 gene "	mmu-let-7c-1-3p	-0.04
3110052M02Rik	ENSMUST00000039726.7	"RIKEN cDNA 3110052M02 gene "	mmu-let-7c-1-3p	-0.04
Srd5a3	ENSMUST00000031143.7	"steroid 5 alpha-reductase 3 "	mmu-let-7c-1-3p	-0.04
1700013F07Rik	ENSMUST00000029485.5	"RIKEN cDNA 1700013F07 gene "	mmu-let-7c-1-3p	-0.04
Arid5b	ENSMUST00000020106.7	"AT rich interactive domain 5B (MRF1-like) "	mmu-let-7c-1-3p	-0.04
Pde3a	ENSMUST00000043259.8	"phosphodiesterase 3A, cGMP inhibited "	mmu-let-7c-1-3p	-0.04
Pcdh19	ENSMUST00000167944.2	"protocadherin 19 "	mmu-let-7c-1-3p	-0.04
Dcaf7	ENSMUST00000058438.8	"DDB1 and CUL4 associated factor 7 "	mmu-let-7c-1-3p	-0.04
1810026J23Rik	ENSMUST00000062125.10	"RIKEN cDNA 1810026J23 gene "	mmu-let-7c-1-3p	-0.04
Atrn	ENSMUST00000028781.8	"attractin "	mmu-let-7c-1-3p	-0.04
Dpm1	ENSMUST00000154111.2	"dolichol-phosphate (beta-D) mannosyltransferase 1 "	mmu-let-7c-1-3p	-0.04
Vmn1r180	ENSMUST00000173816.3	"vomeronasal 1 receptor 180 "	mmu-let-7c-1-3p	-0.04
Dmxl1	ENSMUST00000041772.5	"Dmx-like 1 "	mmu-let-7c-1-3p	-0.04
Pikfyve	ENSMUST00000081154.8	"phosphoinositide kinase, FYVE finger containing "	mmu-let-7c-1-3p	-0.04
Agps	ENSMUST00000047232.8	"alkylglycerone phosphate synthase "	mmu-let-7c-1-3p	-0.04
Ngly1	ENSMUST00000022310.6	"N-glycanase 1 "	mmu-let-7c-1-3p	-0.04
Mut	ENSMUST00000169611.2	"methylmalonyl-Coenzyme A mutase "	mmu-let-7c-1-3p	-0.04
Exoc5	ENSMUST00000162175.2	"exocyst complex component 5 "	mmu-let-7c-1-3p	-0.04
Ipcef1	ENSMUST00000105617.2	"interaction protein for cytohesin exchange factors 1 "	mmu-let-7c-1-3p	-0.04
Ppp1r1a	ENSMUST00000023133.6	"protein phosphatase 1, regulatory (inhibitor) subunit 1A "	mmu-let-7c-1-3p	-0.04
Grid1	ENSMUST00000043349.5	"glutamate receptor, ionotropic, delta 1 "	mmu-let-7c-1-3p	-0.04
Frmpd4	ENSMUST00000112149.2	"FERM and PDZ domain containing 4 "	mmu-let-7c-1-3p	-0.04
Taf13	ENSMUST00000143054.1	"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-let-7c-1-3p	-0.04
Yipf5	ENSMUST00000025364.4	"Yip1 domain family, member 5 "	mmu-let-7c-1-3p	-0.04
Snrnp48	ENSMUST00000091641.6	"small nuclear ribonucleoprotein 48 (U11/U12) "	mmu-let-7c-1-3p	-0.04
Slk	ENSMUST00000026043.6	"STE20-like kinase "	mmu-let-7c-1-3p	-0.04
Celf2	ENSMUST00000170438.2	"CUGBP, Elav-like family member 2 "	mmu-let-7c-1-3p	-0.04
Hecw2	ENSMUST00000120904.2	"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 "	mmu-let-7c-1-3p	-0.04
Ube2j1	ENSMUST00000124992.2	"ubiquitin-conjugating enzyme E2J 1 "	mmu-let-7c-1-3p	-0.04
Pdgfra	ENSMUST00000000476.9	"platelet derived growth factor receptor, alpha polypeptide "	mmu-let-7c-1-3p	-0.04
Nlrc4	ENSMUST00000052124.7	"NLR family, CARD domain containing 4 "	mmu-let-7c-1-3p	-0.04
Fam122b	ENSMUST00000071023.6	"family with sequence similarity 122, member B "	mmu-let-7c-1-3p	-0.04
Npcd	ENSMUST00000023060.7	"neuronal pentraxin chromo domain "	mmu-let-7c-1-3p	-0.04
Tmem164	ENSMUST00000101198.3	"transmembrane protein 164 "	mmu-let-7c-1-3p	-0.04
Map3k7	ENSMUST00000108183.2	"mitogen-activated protein kinase kinase kinase 7 "	mmu-let-7c-1-3p	-0.04
Smtnl2	ENSMUST00000108500.2	"smoothelin-like 2 "	mmu-let-7c-1-3p	-0.04
Xpot	ENSMUST00000039810.7	"exportin, tRNA (nuclear export receptor for tRNAs) "	mmu-let-7c-1-3p	-0.04
Cul5	ENSMUST00000120122.2	"cullin 5 "	mmu-let-7c-1-3p	-0.04
Scn4a	ENSMUST00000021056.7	"sodium channel, voltage-gated, type IV, alpha "	mmu-let-7c-1-3p	-0.04
Wnk3	ENSMUST00000096285.4	"WNK lysine deficient protein kinase 3 "	mmu-let-7c-1-3p	-0.04
Cd84	ENSMUST00000155802.2	"CD84 antigen "	mmu-let-7c-1-3p	-0.04
Napepld	ENSMUST00000115217.2	"N-acyl phosphatidylethanolamine phospholipase D "	mmu-let-7c-1-3p	-0.04
Gpr26	ENSMUST00000045840.4	"G protein-coupled receptor 26 "	mmu-let-7c-1-3p	-0.04
Zmynd11	ENSMUST00000110637.2	"zinc finger, MYND domain containing 11 "	mmu-let-7c-1-3p	-0.04
Cercam	ENSMUST00000047521.6	"cerebral endothelial cell adhesion molecule "	mmu-let-7c-1-3p	-0.04
Ar	ENSMUST00000052837.7	"androgen receptor "	mmu-let-7c-1-3p	-0.04
Fign	ENSMUST00000131615.3	"fidgetin "	mmu-let-7c-1-3p	-0.04
Apobec3	ENSMUST00000176325.2	"apolipoprotein B mRNA editing enzyme, catalytic polypeptide 3 "	mmu-let-7c-1-3p	-0.04
Taf1d	ENSMUST00000164079.2	"TATA box binding protein (Tbp)-associated factor, RNA polymerase I, D "	mmu-let-7c-1-3p	-0.04
Dcun1d3	ENSMUST00000059851.7	"DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae) "	mmu-let-7c-1-3p	-0.04
Zkscan8	ENSMUST00000045228.6	"zinc finger with KRAB and SCAN domains 8 "	mmu-let-7c-1-3p	-0.04
Mdm4	ENSMUST00000188090.1	"transformed mouse 3T3 cell double minute 4 "	mmu-let-7c-1-3p	-0.04
Abr	ENSMUST00000094012.5	"active BCR-related gene "	mmu-let-7c-1-3p	-0.04
Pyroxd1	ENSMUST00000041852.7	"pyridine nucleotide-disulphide oxidoreductase domain 1 "	mmu-let-7c-1-3p	-0.04
Bicd1	ENSMUST00000086829.5	"bicaudal D homolog 1 (Drosophila) "	mmu-let-7c-1-3p	-0.04
Necab1	ENSMUST00000041606.8	"N-terminal EF-hand calcium binding protein 1 "	mmu-let-7c-1-3p	-0.04
Nfam1	ENSMUST00000109503.4	"Nfat activating molecule with ITAM motif 1 "	mmu-let-7c-1-3p	-0.04
Msantd2	ENSMUST00000048604.6	"Myb/SANT-like DNA-binding domain containing 2 "	mmu-let-7c-1-3p	-0.04
Srgap2	ENSMUST00000097588.3	"SLIT-ROBO Rho GTPase activating protein 2 "	mmu-let-7c-1-3p	-0.04
Tars	ENSMUST00000022849.5	"threonyl-tRNA synthetase "	mmu-let-7c-1-3p	-0.04
Rimbp2	ENSMUST00000111346.1	"RIMS binding protein 2 "	mmu-let-7c-1-3p	-0.04
Rab11fip4	ENSMUST00000017783.7	"RAB11 family interacting protein 4 (class II) "	mmu-let-7c-1-3p	-0.04
Flrt2	ENSMUST00000057324.3	"fibronectin leucine rich transmembrane protein 2 "	mmu-let-7c-1-3p	-0.04
Trim40	ENSMUST00000087158.5	"tripartite motif-containing 40 "	mmu-let-7c-1-3p	-0.04
Il18rap	ENSMUST00000027237.6	"interleukin 18 receptor accessory protein "	mmu-let-7c-1-3p	-0.04
Stard13	ENSMUST00000110483.3	"StAR-related lipid transfer (START) domain containing 13 "	mmu-let-7c-1-3p	-0.04
Myo1h	ENSMUST00000169347.1	"myosin 1H "	mmu-let-7c-1-3p	-0.04
Slc39a9	ENSMUST00000085245.5	"solute carrier family 39 (zinc transporter), member 9 "	mmu-let-7c-1-3p	-0.04
Rps6kb1	ENSMUST00000154617.2	"ribosomal protein S6 kinase, polypeptide 1 "	mmu-let-7c-1-3p	-0.04
Mxd1	ENSMUST00000001184.7	"MAX dimerization protein 1 "	mmu-let-7c-1-3p	-0.04
Polr3f	ENSMUST00000028914.3	"polymerase (RNA) III (DNA directed) polypeptide F "	mmu-let-7c-1-3p	-0.04
Ankef1	ENSMUST00000121717.1	"ankyrin repeat and EF-hand domain containing 1 "	mmu-let-7c-1-3p	-0.04
Hbp1	ENSMUST00000167458.3	"high mobility group box transcription factor 1 "	mmu-let-7c-1-3p	-0.04
Agxt2	ENSMUST00000110542.2	"alanine-glyoxylate aminotransferase 2 "	mmu-let-7c-1-3p	-0.04
