Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Ctnnd2	ENSMUST00000081728.5	"catenin (cadherin associated protein), delta 2 "	mmu-miR-541-5p	-0.05
Adamtsl5	ENSMUST00000095446.4	"ADAMTS-like 5 "	mmu-miR-541-5p	-0.05
Fgf1	ENSMUST00000117566.2	"fibroblast growth factor 1 "	mmu-miR-541-5p	-0.05
Slc22a6	ENSMUST00000010250.2	"solute carrier family 22 (organic anion transporter), member 6 "	mmu-miR-541-5p	-0.05
G2e3	ENSMUST00000054308.7	"G2/M-phase specific E3 ubiquitin ligase "	mmu-miR-541-5p	-0.05
Cyb5r2	ENSMUST00000052438.7	"cytochrome b5 reductase 2 "	mmu-miR-541-5p	-0.05
Sorbs1	ENSMUST00000099467.4	"sorbin and SH3 domain containing 1 "	mmu-miR-541-5p	-0.05
Gmcl1	ENSMUST00000001185.8	"germ cell-less homolog 1 (Drosophila) "	mmu-miR-541-5p	-0.05
Slc2a9	ENSMUST00000067886.6	"solute carrier family 2 (facilitated glucose transporter), member 9 "	mmu-miR-541-5p	-0.05
Cyth2	ENSMUST00000056820.7	"cytohesin 2 "	mmu-miR-541-5p	-0.05
Nrxn1	ENSMUST00000160844.4	"neurexin I "	mmu-miR-541-5p	-0.05
Ereg	ENSMUST00000031324.4	"epiregulin "	mmu-miR-541-5p	-0.05
Htr2c	ENSMUST00000156697.2	"5-hydroxytryptamine (serotonin) receptor 2C "	mmu-miR-541-5p	-0.05
Chtf8	ENSMUST00000177068.2	"CTF8, chromosome transmission fidelity factor 8 "	mmu-miR-541-5p	-0.05
Tmem126b	ENSMUST00000032843.7	"transmembrane protein 126B "	mmu-miR-541-5p	-0.05
Olfr550	ENSMUST00000098225.2	"olfactory receptor 550 "	mmu-miR-541-5p	-0.05
Tacc1	ENSMUST00000084512.5	"transforming, acidic coiled-coil containing protein 1 "	mmu-miR-541-5p	-0.05
Zfp354b	ENSMUST00000109124.4	"zinc finger protein 354B "	mmu-miR-541-5p	-0.05
Tollip	ENSMUST00000001950.6	"toll interacting protein "	mmu-miR-541-5p	-0.05
Treml2	ENSMUST00000170941.1	"triggering receptor expressed on myeloid cells-like 2 "	mmu-miR-541-5p	-0.05
Xpo4	ENSMUST00000174545.2	"exportin 4 "	mmu-miR-541-5p	-0.05
Fbxo40	ENSMUST00000075869.7	"F-box protein 40 "	mmu-miR-541-5p	-0.05
Slc35c2	ENSMUST00000017808.8	"solute carrier family 35, member C2 "	mmu-miR-541-5p	-0.05
Exoc3l2	ENSMUST00000137613.2	"exocyst complex component 3-like 2 "	mmu-miR-541-5p	-0.05
Slitrk2	ENSMUST00000166241.1	"SLIT and NTRK-like family, member 2 "	mmu-miR-541-5p	-0.05
Flt4	ENSMUST00000020617.2	"FMS-like tyrosine kinase 4 "	mmu-miR-541-5p	-0.05
Sh2d1b2	ENSMUST00000179976.1	"SH2 domain protein 1B2 "	mmu-miR-541-5p	-0.05
Card6	ENSMUST00000118365.2	"caspase recruitment domain family, member 6 "	mmu-miR-541-5p	-0.05
Fads1	ENSMUST00000010807.4	"fatty acid desaturase 1 "	mmu-miR-541-5p	-0.04
Vps26b	ENSMUST00000034470.9	"vacuolar protein sorting 26 homolog B (yeast) "	mmu-miR-541-5p	-0.04
Tmem245	ENSMUST00000068792.7	"transmembrane protein 245 "	mmu-miR-541-5p	-0.04
Zfp563	ENSMUST00000131722.2	"zinc finger protein 563 "	mmu-miR-541-5p	-0.04
Col4a3bp	ENSMUST00000077672.5	"collagen, type IV, alpha 3 (Goodpasture antigen) binding protein "	mmu-miR-541-5p	-0.04
Slc8a1	ENSMUST00000163680.3	"solute carrier family 8 (sodium/calcium exchanger), member 1 "	mmu-miR-541-5p	-0.04
Nt5c1a	ENSMUST00000068262.5	"5'-nucleotidase, cytosolic IA "	mmu-miR-541-5p	-0.04
Sgol2	ENSMUST00000027202.8	"shugoshin-like 2 (S. pombe) "	mmu-miR-541-5p	-0.04
Srl	ENSMUST00000090500.4	"sarcalumenin "	mmu-miR-541-5p	-0.04
Kcnc3	ENSMUST00000071062.5	"potassium voltage gated channel, Shaw-related subfamily, member 3 "	mmu-miR-541-5p	-0.04
Eid2b	ENSMUST00000094651.2	"EP300 interacting inhibitor of differentiation 2B "	mmu-miR-541-5p	-0.04
Taf13	ENSMUST00000143054.1	"TAF13 RNA polymerase II, TATA box binding protein (TBP)-associated factor "	mmu-miR-541-5p	-0.04
Csnk1a1	ENSMUST00000165123.2	"casein kinase 1, alpha 1 "	mmu-miR-541-5p	-0.04
Tet2	ENSMUST00000098603.3	"tet methylcytosine dioxygenase 2 "	mmu-miR-541-5p	-0.04
Fam83g	ENSMUST00000093019.5	"family with sequence similarity 83, member G "	mmu-miR-541-5p	-0.04
Cacna1e	ENSMUST00000187541.1	"calcium channel, voltage-dependent, R type, alpha 1E subunit "	mmu-miR-541-5p	-0.04
Rab11fip5	ENSMUST00000060837.7	"RAB11 family interacting protein 5 (class I) "	mmu-miR-541-5p	-0.04
Slc37a2	ENSMUST00000115068.3	"solute carrier family 37 (glycerol-3-phosphate transporter), member 2 "	mmu-miR-541-5p	-0.04
Larp1b	ENSMUST00000048490.6	"La ribonucleoprotein domain family, member 1B "	mmu-miR-541-5p	-0.04
Samd8	ENSMUST00000119430.1	"sterile alpha motif domain containing 8 "	mmu-miR-541-5p	-0.04
Lynx1	ENSMUST00000023259.9	"Ly6/neurotoxin 1 "	mmu-miR-541-5p	-0.04
Thnsl1	ENSMUST00000054591.4	"threonine synthase-like 1 (bacterial) "	mmu-miR-541-5p	-0.04
Arl11	ENSMUST00000055159.7	"ADP-ribosylation factor-like 11 "	mmu-miR-541-5p	-0.04
Fktn	ENSMUST00000128667.2	"fukutin "	mmu-miR-541-5p	-0.04
R3hcc1l	ENSMUST00000026188.4	"R3H domain and coiled-coil containing 1 like "	mmu-miR-541-5p	-0.04
9630033F20Rik	ENSMUST00000039913.8	"RIKEN cDNA 9630033F20 gene "	mmu-miR-541-5p	-0.04
Stbd1	ENSMUST00000050952.3	"starch binding domain 1 "	mmu-miR-541-5p	-0.04
Sdc3	ENSMUST00000070478.3	"syndecan 3 "	mmu-miR-541-5p	-0.04
Whsc1l1	ENSMUST00000142395.2	"Wolf-Hirschhorn syndrome candidate 1-like 1 (human) "	mmu-miR-541-5p	-0.04
Gm10033	ENSMUST00000072427.4	"predicted gene 10033 "	mmu-miR-541-5p	-0.04
Cyp2b23	ENSMUST00000077356.6	"cytochrome P450, family 2, subfamily b, polypeptide 23 "	mmu-miR-541-5p	-0.04
Cnnm1	ENSMUST00000165311.1	"cyclin M1 "	mmu-miR-541-5p	-0.04
Arhgap32	ENSMUST00000174641.2	"Rho GTPase activating protein 32 "	mmu-miR-541-5p	-0.04
Onecut3	ENSMUST00000051773.8	"one cut domain, family member 3 "	mmu-miR-541-5p	-0.04
Mill2	ENSMUST00000072386.5	"MHC I like leukocyte 2 "	mmu-miR-541-5p	-0.04
Ssx2ip	ENSMUST00000106153.3	"synovial sarcoma, X breakpoint 2 interacting protein "	mmu-miR-541-5p	-0.04
Ubn1	ENSMUST00000052449.5	"ubinuclein 1 "	mmu-miR-541-5p	-0.04
Nebl	ENSMUST00000028080.6	"nebulette "	mmu-miR-541-5p	-0.04
Kcng3	ENSMUST00000051482.1	"potassium voltage-gated channel, subfamily G, member 3 "	mmu-miR-541-5p	-0.04
Zfp329	ENSMUST00000108546.1	"zinc finger protein 329 "	mmu-miR-541-5p	-0.04
Pik3r3	ENSMUST00000030464.8	"phosphatidylinositol 3 kinase, regulatory subunit, polypeptide 3 (p55) "	mmu-miR-541-5p	-0.04
Amer1	ENSMUST00000084535.5	"APC membrane recruitment 1 "	mmu-miR-541-5p	-0.04
Zbtb44	ENSMUST00000115222.3	"zinc finger and BTB domain containing 44 "	mmu-miR-541-5p	-0.04
Gsc2	ENSMUST00000012279.4	"goosecoid homebox 2 "	mmu-miR-541-5p	-0.04
Gabbr1	ENSMUST00000025338.10	"gamma-aminobutyric acid (GABA) B receptor, 1 "	mmu-miR-541-5p	-0.04
Rragd	ENSMUST00000098190.4	"Ras-related GTP binding D "	mmu-miR-541-5p	-0.04
Eef2k	ENSMUST00000047875.9	"eukaryotic elongation factor-2 kinase "	mmu-miR-541-5p	-0.04
Adarb2	ENSMUST00000064473.7	"adenosine deaminase, RNA-specific, B2 "	mmu-miR-541-5p	-0.04
Gucy2e	ENSMUST00000021259.3	"guanylate cyclase 2e "	mmu-miR-541-5p	-0.04
Heyl	ENSMUST00000040821.4	"hairy/enhancer-of-split related with YRPW motif-like "	mmu-miR-541-5p	-0.04
Scn9a	ENSMUST00000100064.3	"sodium channel, voltage-gated, type IX, alpha "	mmu-miR-541-5p	-0.04
Sgk3	ENSMUST00000168907.2	"serum/glucocorticoid regulated kinase 3 "	mmu-miR-541-5p	-0.04
Ptpn9	ENSMUST00000034832.6	"protein tyrosine phosphatase, non-receptor type 9 "	mmu-miR-541-5p	-0.04
Tcf20	ENSMUST00000109510.3	"transcription factor 20 "	mmu-miR-541-5p	-0.04
Golt1b	ENSMUST00000032372.6	"golgi transport 1 homolog B (S. cerevisiae) "	mmu-miR-541-5p	-0.04
Rmnd1	ENSMUST00000042251.5	"required for meiotic nuclear division 1 homolog (S. cerevisiae) "	mmu-miR-541-5p	-0.04
Irs1	ENSMUST00000069799.2	"insulin receptor substrate 1 "	mmu-miR-541-5p	-0.04
Milr1	ENSMUST00000147326.3	"mast cell immunoglobulin like receptor 1 "	mmu-miR-541-5p	-0.04
Rab3b	ENSMUST00000106650.3	"RAB3B, member RAS oncogene family "	mmu-miR-541-5p	-0.04
Kank4	ENSMUST00000102790.3	"KN motif and ankyrin repeat domains 4 "	mmu-miR-541-5p	-0.04
Snapc1	ENSMUST00000021532.4	"small nuclear RNA activating complex, polypeptide 1 "	mmu-miR-541-5p	-0.04
Npr3	ENSMUST00000066529.3	"natriuretic peptide receptor 3 "	mmu-miR-541-5p	-0.04
N4bp1	ENSMUST00000034074.7	"NEDD4 binding protein 1 "	mmu-miR-541-5p	-0.04
Lrp10	ENSMUST00000022782.8	"low-density lipoprotein receptor-related protein 10 "	mmu-miR-541-5p	-0.04
Map3k3	ENSMUST00000002044.9	"mitogen-activated protein kinase kinase kinase 3 "	mmu-miR-541-5p	-0.04
Mthfr	ENSMUST00000069604.9	"5,10-methylenetetrahydrofolate reductase "	mmu-miR-541-5p	-0.04
Tead1	ENSMUST00000059768.11	"TEA domain family member 1 "	mmu-miR-541-5p	-0.04
Tmem194	ENSMUST00000048099.4	"transmembrane protein 194 "	mmu-miR-541-5p	-0.04
Vmac	ENSMUST00000164907.1	"vimentin-type intermediate filament associated coiled-coil protein "	mmu-miR-541-5p	-0.04
Zbtb20	ENSMUST00000114694.3	"zinc finger and BTB domain containing 20 "	mmu-miR-541-5p	-0.04
A4gnt	ENSMUST00000042553.7	"alpha-1,4-N-acetylglucosaminyltransferase "	mmu-miR-541-5p	-0.04
Xcr1	ENSMUST00000182350.1	"chemokine (C motif) receptor 1 "	mmu-miR-541-5p	-0.04
Trim67	ENSMUST00000167588.2	"tripartite motif-containing 67 "	mmu-miR-541-5p	-0.04
Ccdc117	ENSMUST00000020776.4	"coiled-coil domain containing 117 "	mmu-miR-541-5p	-0.04
Xpot	ENSMUST00000039810.7	"exportin, tRNA (nuclear export receptor for tRNAs) "	mmu-miR-541-5p	-0.04
Perp	ENSMUST00000019998.7	"PERP, TP53 apoptosis effector "	mmu-miR-541-5p	-0.04
Nr1i3	ENSMUST00000155126.2	"nuclear receptor subfamily 1, group I, member 3 "	mmu-miR-541-5p	-0.04
Slc5a9	ENSMUST00000102721.2	"solute carrier family 5 (sodium/glucose cotransporter), member 9 "	mmu-miR-541-5p	-0.04
Ltbp1	ENSMUST00000001927.6	"latent transforming growth factor beta binding protein 1 "	mmu-miR-541-5p	-0.04
A530016L24Rik	ENSMUST00000057465.6	"RIKEN cDNA A530016L24 gene "	mmu-miR-541-5p	-0.04
Prkca	ENSMUST00000059595.5	"protein kinase C, alpha "	mmu-miR-541-5p	-0.04
Pm20d2	ENSMUST00000098181.3	"peptidase M20 domain containing 2 "	mmu-miR-541-5p	-0.04
Cask	ENSMUST00000115438.4	"calcium/calmodulin-dependent serine protein kinase (MAGUK family) "	mmu-miR-541-5p	-0.04
Fbxl22	ENSMUST00000056890.8	"F-box and leucine-rich repeat protein 22 "	mmu-miR-541-5p	-0.04
Soga1	ENSMUST00000069098.6	"suppressor of glucose, autophagy associated 1 "	mmu-miR-541-5p	-0.04
Eapp	ENSMUST00000161592.2	"E2F-associated phosphoprotein "	mmu-miR-541-5p	-0.04
A430078G23Rik	ENSMUST00000098966.3	"RIKEN cDNA A430078G23 gene "	mmu-miR-541-5p	-0.04
Xylt1	ENSMUST00000032892.5	"xylosyltransferase 1 "	mmu-miR-541-5p	-0.04
Aste1	ENSMUST00000035181.4	"asteroid homolog 1 (Drosophila) "	mmu-miR-541-5p	-0.04
Zbtb7a	ENSMUST00000048128.9	"zinc finger and BTB domain containing 7a "	mmu-miR-541-5p	-0.04
Fam168b	ENSMUST00000167518.2	"family with sequence similarity 168, member B "	mmu-miR-541-5p	-0.04
Arl4c	ENSMUST00000159814.1	"ADP-ribosylation factor-like 4C "	mmu-miR-541-5p	-0.04
Tespa1	ENSMUST00000042586.8	"thymocyte expressed, positive selection associated 1 "	mmu-miR-541-5p	-0.04
Grik3	ENSMUST00000030676.7	"glutamate receptor, ionotropic, kainate 3 "	mmu-miR-541-5p	-0.04
Adrbk1	ENSMUST00000025791.6	"adrenergic receptor kinase, beta 1 "	mmu-miR-541-5p	-0.04
Pfkfb4	ENSMUST00000051873.9	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4 "	mmu-miR-541-5p	-0.04
Zfp874b	ENSMUST00000019572.7	"zinc finger protein 874b "	mmu-miR-541-5p	-0.04
Myo7a	ENSMUST00000107128.2	"myosin VIIA "	mmu-miR-541-5p	-0.04
Jmjd4	ENSMUST00000108777.4	"jumonji domain containing 4 "	mmu-miR-541-5p	-0.04
Ophn1	ENSMUST00000033560.3	"oligophrenin 1 "	mmu-miR-541-5p	-0.04
Sec63	ENSMUST00000019937.4	"SEC63-like (S. cerevisiae) "	mmu-miR-541-5p	-0.04
Trappc13	ENSMUST00000144060.2	"trafficking protein particle complex 13 "	mmu-miR-541-5p	-0.04
Taok3	ENSMUST00000092889.6	"TAO kinase 3 "	mmu-miR-541-5p	-0.04
Amot	ENSMUST00000112835.2	"angiomotin "	mmu-miR-541-5p	-0.04
Elavl1	ENSMUST00000098950.4	"ELAV (embryonic lethal, abnormal vision)-like 1 (Hu antigen R) "	mmu-miR-541-5p	-0.04
Mtmr9	ENSMUST00000058679.5	"myotubularin related protein 9 "	mmu-miR-541-5p	-0.04
Zfyve27	ENSMUST00000169536.2	"zinc finger, FYVE domain containing 27 "	mmu-miR-541-5p	-0.04
Sema4b	ENSMUST00000032754.7	"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B "	mmu-miR-541-5p	-0.04
Napb	ENSMUST00000028926.7	"N-ethylmaleimide sensitive fusion protein attachment protein beta "	mmu-miR-541-5p	-0.03
Mrgprh	ENSMUST00000075296.2	"MAS-related GPR, member H "	mmu-miR-541-5p	-0.03
Tma16	ENSMUST00000026681.5	"translation machinery associated 16 homolog (S. cerevisiae) "	mmu-miR-541-5p	-0.03
Mllt3	ENSMUST00000078090.6	"myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 3 "	mmu-miR-541-5p	-0.03
Polr1b	ENSMUST00000103205.5	"polymerase (RNA) I polypeptide B "	mmu-miR-541-5p	-0.03
Pde7a	ENSMUST00000099195.4	"phosphodiesterase 7A "	mmu-miR-541-5p	-0.03
Slitrk5	ENSMUST00000042767.7	"SLIT and NTRK-like family, member 5 "	mmu-miR-541-5p	-0.03
Mtmr10	ENSMUST00000032736.5	"myotubularin related protein 10 "	mmu-miR-541-5p	-0.03
Slc6a5	ENSMUST00000056442.6	"solute carrier family 6 (neurotransmitter transporter, glycine), member 5 "	mmu-miR-541-5p	-0.03
Rnf38	ENSMUST00000098098.3	"ring finger protein 38 "	mmu-miR-541-5p	-0.03
Gm10221	ENSMUST00000088299.4	"predicted gene 10221 "	mmu-miR-541-5p	-0.03
Smarcc1	ENSMUST00000035057.8	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 "	mmu-miR-541-5p	-0.03
Adarb1	ENSMUST00000020496.8	"adenosine deaminase, RNA-specific, B1 "	mmu-miR-541-5p	-0.03
Tmf1	ENSMUST00000095664.3	"TATA element modulatory factor 1 "	mmu-miR-541-5p	-0.03
Pdzd2	ENSMUST00000075317.6	"PDZ domain containing 2 "	mmu-miR-541-5p	-0.03
Nit1	ENSMUST00000111289.2	"nitrilase 1 "	mmu-miR-541-5p	-0.03
Rundc1	ENSMUST00000040561.5	"RUN domain containing 1 "	mmu-miR-541-5p	-0.03
Zfhx4	ENSMUST00000176383.2	"zinc finger homeodomain 4 "	mmu-miR-541-5p	-0.03
Actbl2	ENSMUST00000054716.3	"actin, beta-like 2 "	mmu-miR-541-5p	-0.03
Lpp	ENSMUST00000038053.7	"LIM domain containing preferred translocation partner in lipoma "	mmu-miR-541-5p	-0.03
Ksr2	ENSMUST00000180430.1	"kinase suppressor of ras 2 "	mmu-miR-541-5p	-0.03
Tmod2	ENSMUST00000064433.4	"tropomodulin 2 "	mmu-miR-541-5p	-0.03
Gan	ENSMUST00000064488.5	"giant axonal neuropathy "	mmu-miR-541-5p	-0.03
Stk35	ENSMUST00000165413.3	"serine/threonine kinase 35 "	mmu-miR-541-5p	-0.03
Casp16	ENSMUST00000088673.4	"caspase 16, apoptosis-related cysteine peptidase "	mmu-miR-541-5p	-0.03
Rgs20	ENSMUST00000002533.9	"regulator of G-protein signaling 20 "	mmu-miR-541-5p	-0.03
Srcin1	ENSMUST00000107596.3	"SRC kinase signaling inhibitor 1 "	mmu-miR-541-5p	-0.03
Ints12	ENSMUST00000029650.8	"integrator complex subunit 12 "	mmu-miR-541-5p	-0.03
Klf8	ENSMUST00000112574.3	"Kruppel-like factor 8 "	mmu-miR-541-5p	-0.03
Myl6	ENSMUST00000164181.1	"myosin, light polypeptide 6, alkali, smooth muscle and non-muscle "	mmu-miR-541-5p	-0.03
Fbxl18	ENSMUST00000110766.2	"F-box and leucine-rich repeat protein 18 "	mmu-miR-541-5p	-0.03
Tex26	ENSMUST00000031667.4	"testis expressed 26 "	mmu-miR-541-5p	-0.03
Sos1	ENSMUST00000068714.5	"son of sevenless homolog 1 (Drosophila) "	mmu-miR-541-5p	-0.03
Nwd1	ENSMUST00000161254.2	"NACHT and WD repeat domain containing 1 "	mmu-miR-541-5p	-0.03
Nacc1	ENSMUST00000001975.4	"nucleus accumbens associated 1, BEN and BTB (POZ) domain containing "	mmu-miR-541-5p	-0.03
Mmaa	ENSMUST00000048718.2	"methylmalonic aciduria (cobalamin deficiency) type A "	mmu-miR-541-5p	-0.03
Ros1	ENSMUST00000020045.4	"Ros1 proto-oncogene "	mmu-miR-541-5p	-0.03
Tsc1	ENSMUST00000028155.6	"tuberous sclerosis 1 "	mmu-miR-541-5p	-0.03
Kcna2	ENSMUST00000038695.1	"potassium voltage-gated channel, shaker-related subfamily, member 2 "	mmu-miR-541-5p	-0.03
0610037L13Rik	ENSMUST00000106727.4	"RIKEN cDNA 0610037L13 gene "	mmu-miR-541-5p	-0.03
Bach2	ENSMUST00000171600.1	"BTB and CNC homology 2 "	mmu-miR-541-5p	-0.03
Nipal2	ENSMUST00000040791.7	"NIPA-like domain containing 2 "	mmu-miR-541-5p	-0.03
Slc16a12	ENSMUST00000009522.3	"solute carrier family 16 (monocarboxylic acid transporters), member 12 "	mmu-miR-541-5p	-0.03
Gm6086	ENSMUST00000097632.4	"predicted gene 6086 "	mmu-miR-541-5p	-0.03
Cep170b	ENSMUST00000101018.4	"centrosomal protein 170B "	mmu-miR-541-5p	-0.03
4933415A04Rik	ENSMUST00000056256.2	"RIKEN cDNA 4933415A04 gene "	mmu-miR-541-5p	-0.03
Emc8	ENSMUST00000181950.1	"ER membrane protein complex subunit 8 "	mmu-miR-541-5p	-0.03
3110057O12Rik	ENSMUST00000159774.2	"RIKEN cDNA 3110057O12 gene "	mmu-miR-541-5p	-0.03
Cxcl15	ENSMUST00000031322.6	"chemokine (C-X-C motif) ligand 15 "	mmu-miR-541-5p	-0.03
N6amt1	ENSMUST00000118115.1	"N-6 adenine-specific DNA methyltransferase 1 (putative) "	mmu-miR-541-5p	-0.03
Cyp2j9	ENSMUST00000055693.8	"cytochrome P450, family 2, subfamily j, polypeptide 9 "	mmu-miR-541-5p	-0.03
Lgr6	ENSMUST00000044828.8	"leucine-rich repeat-containing G protein-coupled receptor 6 "	mmu-miR-541-5p	-0.03
BC049352	ENSMUST00000164650.2	"cDNA sequence BC049352 "	mmu-miR-541-5p	-0.03
Acsl6	ENSMUST00000093106.6	"acyl-CoA synthetase long-chain family member 6 "	mmu-miR-541-5p	-0.03
Abl2	ENSMUST00000166172.3	"v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene) "	mmu-miR-541-5p	-0.03
Pacs2	ENSMUST00000084891.4	"phosphofurin acidic cluster sorting protein 2 "	mmu-miR-541-5p	-0.03
Ankrd52	ENSMUST00000014642.4	"ankyrin repeat domain 52 "	mmu-miR-541-5p	-0.03
Zmat3	ENSMUST00000029199.5	"zinc finger matrin type 3 "	mmu-miR-541-5p	-0.03
Plekho2	ENSMUST00000068944.7	"pleckstrin homology domain containing, family O member 2 "	mmu-miR-541-5p	-0.03
Zfp148	ENSMUST00000165418.2	"zinc finger protein 148 "	mmu-miR-541-5p	-0.03
Kbtbd3	ENSMUST00000049648.7	"kelch repeat and BTB (POZ) domain containing 3 "	mmu-miR-541-5p	-0.03
Dydc2	ENSMUST00000022316.4	"DPY30 domain containing 2 "	mmu-miR-541-5p	-0.03
Zbbx	ENSMUST00000107778.3	"zinc finger, B-box domain containing "	mmu-miR-541-5p	-0.03
BC035044	ENSMUST00000160290.2	"cDNA sequence BC035044 "	mmu-miR-541-5p	-0.03
Zfp37	ENSMUST00000068822.3	"zinc finger protein 37 "	mmu-miR-541-5p	-0.03
Ank2	ENSMUST00000182704.2	"ankyrin 2, brain "	mmu-miR-541-5p	-0.03
Nploc4	ENSMUST00000044271.9	"nuclear protein localization 4 homolog (S. cerevisiae) "	mmu-miR-541-5p	-0.03
Memo1	ENSMUST00000078459.6	"mediator of cell motility 1 "	mmu-miR-541-5p	-0.03
Fbxl6	ENSMUST00000023219.7	"F-box and leucine-rich repeat protein 6 "	mmu-miR-541-5p	-0.03
Kpna6	ENSMUST00000102590.5	"karyopherin (importin) alpha 6 "	mmu-miR-541-5p	-0.03
Mrps26	ENSMUST00000145614.1	"mitochondrial ribosomal protein S26 "	mmu-miR-541-5p	-0.03
Bbx	ENSMUST00000138166.2	"bobby sox homolog (Drosophila) "	mmu-miR-541-5p	-0.03
Arhgef37	ENSMUST00000171629.1	"Rho guanine nucleotide exchange factor (GEF) 37 "	mmu-miR-541-5p	-0.03
Mkln1	ENSMUST00000026699.9	"muskelin 1, intracellular mediator containing kelch motifs "	mmu-miR-541-5p	-0.03
Csrnp3	ENSMUST00000122912.2	"cysteine-serine-rich nuclear protein 3 "	mmu-miR-541-5p	-0.03
Gm6970	ENSMUST00000169692.1	"predicted gene 6970 "	mmu-miR-541-5p	-0.03
Myom2	ENSMUST00000033842.3	"myomesin 2 "	mmu-miR-541-5p	-0.03
Sez6l	ENSMUST00000079491.8	"seizure related 6 homolog like "	mmu-miR-541-5p	-0.03
Prune2	ENSMUST00000087689.4	"prune homolog 2 (Drosophila) "	mmu-miR-541-5p	-0.03
Oscp1	ENSMUST00000035497.4	"organic solute carrier partner 1 "	mmu-miR-541-5p	-0.03
Dagla	ENSMUST00000039327.5	"diacylglycerol lipase, alpha "	mmu-miR-541-5p	-0.03
Gdf7	ENSMUST00000037313.4	"growth differentiation factor 7 "	mmu-miR-541-5p	-0.03
Tbc1d14	ENSMUST00000146430.2	"TBC1 domain family, member 14 "	mmu-miR-541-5p	-0.03
Rc3h2	ENSMUST00000100143.4	"ring finger and CCCH-type zinc finger domains 2 "	mmu-miR-541-5p	-0.03
Sbno1	ENSMUST00000065263.6	"sno, strawberry notch homolog 1 (Drosophila) "	mmu-miR-541-5p	-0.03
Mthfsl	ENSMUST00000113110.4	"5, 10-methenyltetrahydrofolate synthetase-like "	mmu-miR-541-5p	-0.03
Magix	ENSMUST00000115695.3	"MAGI family member, X-linked "	mmu-miR-541-5p	-0.03
Sugt1	ENSMUST00000054908.8	"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae) "	mmu-miR-541-5p	-0.03
Npcd	ENSMUST00000023060.7	"neuronal pentraxin chromo domain "	mmu-miR-541-5p	-0.03
Baat	ENSMUST00000043056.3	"bile acid-Coenzyme A: amino acid N-acyltransferase "	mmu-miR-541-5p	-0.03
Tpgs2	ENSMUST00000115817.2	"tubulin polyglutamylase complex subunit 2 "	mmu-miR-541-5p	-0.03
Mettl13	ENSMUST00000028017.10	"methyltransferase like 13 "	mmu-miR-541-5p	-0.03
Lpar1	ENSMUST00000055018.5	"lysophosphatidic acid receptor 1 "	mmu-miR-541-5p	-0.03
St3gal1	ENSMUST00000092640.5	"ST3 beta-galactoside alpha-2,3-sialyltransferase 1 "	mmu-miR-541-5p	-0.03
Gm13152	ENSMUST00000105721.3	"predicted gene 13152 "	mmu-miR-541-5p	-0.03
Rnf217	ENSMUST00000081989.7	"ring finger protein 217 "	mmu-miR-541-5p	-0.03
Sugp2	ENSMUST00000164403.2	"SURP and G patch domain containing 2 "	mmu-miR-541-5p	-0.03
Ildr2	ENSMUST00000111416.1	"immunoglobulin-like domain containing receptor 2 "	mmu-miR-541-5p	-0.03
Cd226	ENSMUST00000037142.6	"CD226 antigen "	mmu-miR-541-5p	-0.03
FMN1	ENSMUST00000081349.7	"formin 1 (Fmn1), transcript variant 4, mRNA "	mmu-miR-541-5p	-0.03
D930015E06Rik	ENSMUST00000052342.7	"RIKEN cDNA D930015E06 gene "	mmu-miR-541-5p	-0.03
Kif27	ENSMUST00000043605.5	"kinesin family member 27 "	mmu-miR-541-5p	-0.03
Sult1d1	ENSMUST00000113314.2	"sulfotransferase family 1D, member 1 "	mmu-miR-541-5p	-0.03
Ccdc25	ENSMUST00000022614.5	"coiled-coil domain containing 25 "	mmu-miR-541-5p	-0.03
Zadh2	ENSMUST00000060223.2	"zinc binding alcohol dehydrogenase, domain containing 2 "	mmu-miR-541-5p	-0.03
Fastkd1	ENSMUST00000073152.7	"FAST kinase domains 1 "	mmu-miR-541-5p	-0.03
Slc30a7	ENSMUST00000067485.3	"solute carrier family 30 (zinc transporter), member 7 "	mmu-miR-541-5p	-0.03
Chd6	ENSMUST00000039782.8	"chromodomain helicase DNA binding protein 6 "	mmu-miR-541-5p	-0.03
Stxbp5l	ENSMUST00000114787.2	"syntaxin binding protein 5-like "	mmu-miR-541-5p	-0.03
Car8	ENSMUST00000066674.7	"carbonic anhydrase 8 "	mmu-miR-541-5p	-0.03
Thsd4	ENSMUST00000098660.4	"thrombospondin, type I, domain containing 4 "	mmu-miR-541-5p	-0.03
D130040H23Rik	ENSMUST00000078257.6	"RIKEN cDNA D130040H23 gene "	mmu-miR-541-5p	-0.03
Fubp1	ENSMUST00000166984.2	"far upstream element (FUSE) binding protein 1 "	mmu-miR-541-5p	-0.03
Arhgef18	ENSMUST00000004684.7	"rho/rac guanine nucleotide exchange factor (GEF) 18 "	mmu-miR-541-5p	-0.03
