Target gene	Representative transcript	Gene name	Representative miRNA	Cumulative weighted context++ score
Eya4	ENSMUST00000092665.5	"eyes absent 4 homolog (Drosophila) "	mmu-miR-466i-3p	-0.07
Brms1l	ENSMUST00000059250.6	"breast cancer metastasis-suppressor 1-like "	mmu-miR-466i-3p	-0.07
Dhx38	ENSMUST00000042601.7	"DEAH (Asp-Glu-Ala-His) box polypeptide 38 "	mmu-miR-466i-3p	-0.07
Trim34b	ENSMUST00000106847.2	"tripartite motif-containing 34B "	mmu-miR-466i-3p	-0.07
Rabl3	ENSMUST00000023524.7	"RAB, member RAS oncogene family-like 3 "	mmu-miR-466i-3p	-0.07
Nprl3	ENSMUST00000020530.6	"nitrogen permease regulator-like 3 "	mmu-miR-466i-3p	-0.07
Bclaf1	ENSMUST00000092678.4	"BCL2-associated transcription factor 1 "	mmu-miR-466i-3p	-0.07
Tmem63c	ENSMUST00000131878.1	"transmembrane protein 63c "	mmu-miR-466i-3p	-0.07
Gm26596	ENSMUST00000180464.1	"predicted gene, 26596 "	mmu-miR-466i-3p	-0.07
Tox3	ENSMUST00000109621.4	"TOX high mobility group box family member 3 "	mmu-miR-466i-3p	-0.07
Prickle1	ENSMUST00000048982.5	"prickle homolog 1 (Drosophila) "	mmu-miR-466i-3p	-0.07
Ipp	ENSMUST00000030461.4	"IAP promoted placental gene "	mmu-miR-466i-3p	-0.07
Lgi1	ENSMUST00000087252.6	"leucine-rich repeat LGI family, member 1 "	mmu-miR-466i-3p	-0.07
Irg1	ENSMUST00000022722.6	"immunoresponsive gene 1 "	mmu-miR-466i-3p	-0.07
Kcp	ENSMUST00000078112.7	"kielin/chordin-like protein "	mmu-miR-466i-3p	-0.07
Cep70	ENSMUST00000093795.4	"centrosomal protein 70 "	mmu-miR-466i-3p	-0.07
Ccdc71l	ENSMUST00000172332.3	"coiled-coil domain containing 71 like "	mmu-miR-466i-3p	-0.07
Hinfp	ENSMUST00000034629.4	"histone H4 transcription factor "	mmu-miR-466i-3p	-0.07
Wasf2	ENSMUST00000084241.6	"WAS protein family, member 2 "	mmu-miR-466i-3p	-0.07
Palm2Akap2	ENSMUST00000150412.1	"Palm2-Akap2 readthrough transcript "	mmu-miR-466i-3p	-0.07
Sbk3	ENSMUST00000144863.2	"SH3 domain binding kinase family, member 3 "	mmu-miR-466i-3p	-0.07
Lox	ENSMUST00000171470.2	"lysyl oxidase "	mmu-miR-466i-3p	-0.07
Frrs1	ENSMUST00000040260.6	"ferric-chelate reductase 1 "	mmu-miR-466i-3p	-0.07
Arsi	ENSMUST00000040359.5	"arylsulfatase i "	mmu-miR-466i-3p	-0.07
Adh6-ps1	ENSMUST00000171054.1	"alcohol dehydrogenase 6 (class V), pseudogene 1 "	mmu-miR-466i-3p	-0.07
Prlr	ENSMUST00000124470.2	"prolactin receptor "	mmu-miR-466i-3p	-0.07
Zfp933	ENSMUST00000105718.2	"zinc finger protein 933 "	mmu-miR-466i-3p	-0.07
Txnip	ENSMUST00000074519.7	"thioredoxin interacting protein "	mmu-miR-466i-3p	-0.07
Mbnl3	ENSMUST00000114875.2	"muscleblind-like 3 (Drosophila) "	mmu-miR-466i-3p	-0.07
9330151L19Rik	ENSMUST00000181850.1	"RIKEN cDNA 9330151L19 gene "	mmu-miR-466i-3p	-0.07
Ppargc1b	ENSMUST00000075299.7	"peroxisome proliferative activated receptor, gamma, coactivator 1 beta "	mmu-miR-466i-3p	-0.07
Zfp128	ENSMUST00000144578.1	"zinc finger protein 128 "	mmu-miR-466i-3p	-0.07
Arhgef10	ENSMUST00000084207.6	"Rho guanine nucleotide exchange factor (GEF) 10 "	mmu-miR-466i-3p	-0.07
Wt1	ENSMUST00000111099.1	"Wilms tumor 1 homolog "	mmu-miR-466i-3p	-0.07
Fry	ENSMUST00000087204.5	"furry homolog (Drosophila) "	mmu-miR-466i-3p	-0.07
BC005561	ENSMUST00000096452.4	"cDNA sequence BC005561 "	mmu-miR-466i-3p	-0.07
Kcnh7	ENSMUST00000075052.4	"potassium voltage-gated channel, subfamily H (eag-related), member 7 "	mmu-miR-466i-3p	-0.07
Hmgcs1	ENSMUST00000179869.1	"3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 "	mmu-miR-466i-3p	-0.07
Pom121	ENSMUST00000111171.3	"nuclear pore membrane protein 121 "	mmu-miR-466i-3p	-0.07
Ctf1	ENSMUST00000047393.5	"cardiotrophin 1 "	mmu-miR-466i-3p	-0.07
Adra2a	ENSMUST00000036700.5	"adrenergic receptor, alpha 2a "	mmu-miR-466i-3p	-0.07
Mum1l1	ENSMUST00000113045.3	"melanoma associated antigen (mutated) 1-like 1 "	mmu-miR-466i-3p	-0.07
Strn3	ENSMUST00000013130.9	"striatin, calmodulin binding protein 3 "	mmu-miR-466i-3p	-0.07
St3gal6	ENSMUST00000137035.2	"ST3 beta-galactoside alpha-2,3-sialyltransferase 6 "	mmu-miR-466i-3p	-0.07
Fam195a	ENSMUST00000026828.5	"family with sequence similarity 195, member A "	mmu-miR-466i-3p	-0.07
Arid4a	ENSMUST00000046305.6	"AT rich interactive domain 4A (RBP1-like) "	mmu-miR-466i-3p	-0.07
Orc3	ENSMUST00000048706.4	"origin recognition complex, subunit 3 "	mmu-miR-466i-3p	-0.07
Appl1	ENSMUST00000036570.4	"adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 1 "	mmu-miR-466i-3p	-0.07
Lyrm9	ENSMUST00000147875.3	"LYR motif containing 9 "	mmu-miR-466i-3p	-0.07
Camsap1	ENSMUST00000114167.3	"calmodulin regulated spectrin-associated protein 1 "	mmu-miR-466i-3p	-0.07
Ccdc93	ENSMUST00000036025.10	"coiled-coil domain containing 93 "	mmu-miR-466i-3p	-0.07
Il22ra1	ENSMUST00000102546.3	"interleukin 22 receptor, alpha 1 "	mmu-miR-466i-3p	-0.07
Apol10b	ENSMUST00000089465.4	"apolipoprotein L 10B "	mmu-miR-466i-3p	-0.07
Fam78b	ENSMUST00000165874.2	"family with sequence similarity 78, member B "	mmu-miR-466i-3p	-0.07
Pgbd1	ENSMUST00000122872.2	"piggyBac transposable element derived 1 "	mmu-miR-466i-3p	-0.07
Bche	ENSMUST00000029367.5	"butyrylcholinesterase "	mmu-miR-466i-3p	-0.07
Syt11	ENSMUST00000107503.2	"synaptotagmin XI "	mmu-miR-466i-3p	-0.07
Egfr	ENSMUST00000020329.7	"epidermal growth factor receptor "	mmu-miR-466i-3p	-0.07
Prepl	ENSMUST00000171795.2	"prolyl endopeptidase-like "	mmu-miR-466i-3p	-0.07
R3hcc1l	ENSMUST00000026188.4	"R3H domain and coiled-coil containing 1 like "	mmu-miR-466i-3p	-0.07
Alg11	ENSMUST00000072572.7	"asparagine-linked glycosylation 11 (alpha-1,2-mannosyltransferase) "	mmu-miR-466i-3p	-0.07
Pnisr	ENSMUST00000098238.3	"PNN interacting serine/arginine-rich "	mmu-miR-466i-3p	-0.07
Relb	ENSMUST00000094762.4	"avian reticuloendotheliosis viral (v-rel) oncogene related B "	mmu-miR-466i-3p	-0.07
Ddx51	ENSMUST00000031478.5	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 51 "	mmu-miR-466i-3p	-0.07
Fbxl5	ENSMUST00000047857.10	"F-box and leucine-rich repeat protein 5 "	mmu-miR-466i-3p	-0.07
Dync2h1	ENSMUST00000140466.2	"dynein cytoplasmic 2 heavy chain 1 "	mmu-miR-466i-3p	-0.07
Gnpda2	ENSMUST00000031117.7	"glucosamine-6-phosphate deaminase 2 "	mmu-miR-466i-3p	-0.07
Nim1k	ENSMUST00000178142.1	"NIM1 serine/threonine protein kinase "	mmu-miR-466i-3p	-0.07
Tmx2	ENSMUST00000111664.2	"thioredoxin-related transmembrane protein 2 "	mmu-miR-466i-3p	-0.07
Meaf6	ENSMUST00000154689.2	"MYST/Esa1-associated factor 6 "	mmu-miR-466i-3p	-0.07
Nktr	ENSMUST00000035112.7	"natural killer tumor recognition sequence "	mmu-miR-466i-3p	-0.07
Cmah	ENSMUST00000167746.2	"cytidine monophospho-N-acetylneuraminic acid hydroxylase "	mmu-miR-466i-3p	-0.07
Nln	ENSMUST00000109315.3	"neurolysin (metallopeptidase M3 family) "	mmu-miR-466i-3p	-0.07
Fam53b	ENSMUST00000097998.3	"family with sequence similarity 53, member B "	mmu-miR-466i-3p	-0.07
Cdadc1	ENSMUST00000056997.8	"cytidine and dCMP deaminase domain containing 1 "	mmu-miR-466i-3p	-0.07
Ddi2	ENSMUST00000102484.4	"DNA-damage inducible protein 2 "	mmu-miR-466i-3p	-0.07
Cybrd1	ENSMUST00000028403.2	"cytochrome b reductase 1 "	mmu-miR-466i-3p	-0.07
Tal1	ENSMUST00000030489.3	"T cell acute lymphocytic leukemia 1 "	mmu-miR-466i-3p	-0.07
Cox6b2	ENSMUST00000184143.2	"cytochrome c oxidase subunit VIb polypeptide 2 "	mmu-miR-466i-3p	-0.07
Eif4b	ENSMUST00000169681.1	"eukaryotic translation initiation factor 4B "	mmu-miR-466i-3p	-0.07
Lancl2	ENSMUST00000050077.9	"LanC (bacterial lantibiotic synthetase component C)-like 2 "	mmu-miR-466i-3p	-0.07
Cenpn	ENSMUST00000034205.4	"centromere protein N "	mmu-miR-466i-3p	-0.07
4930427A07Rik	ENSMUST00000049271.8	"RIKEN cDNA 4930427A07 gene "	mmu-miR-466i-3p	-0.07
Csmd1	ENSMUST00000082104.6	"CUB and Sushi multiple domains 1 "	mmu-miR-466i-3p	-0.07
Pcdhb13	ENSMUST00000056915.1	"protocadherin beta 13 "	mmu-miR-466i-3p	-0.07
B3gnt1	ENSMUST00000053705.6	"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 1 "	mmu-miR-466i-3p	-0.07
Fermt1	ENSMUST00000038280.4	"fermitin family homolog 1 (Drosophila) "	mmu-miR-466i-3p	-0.07
Elac1	ENSMUST00000041138.2	"elaC homolog 1 (E. coli) "	mmu-miR-466i-3p	-0.07
Atp7a	ENSMUST00000055941.6	"ATPase, Cu++ transporting, alpha polypeptide "	mmu-miR-466i-3p	-0.07
Tor1aip1	ENSMUST00000097527.4	"torsin A interacting protein 1 "	mmu-miR-466i-3p	-0.07
Ppapdc2	ENSMUST00000045674.3	"phosphatidic acid phosphatase type 2 domain containing 2 "	mmu-miR-466i-3p	-0.07
Atp6v1a	ENSMUST00000114666.3	"ATPase, H+ transporting, lysosomal V1 subunit A "	mmu-miR-466i-3p	-0.07
Gab2	ENSMUST00000004622.5	"growth factor receptor bound protein 2-associated protein 2 "	mmu-miR-466i-3p	-0.07
Crkl	ENSMUST00000006293.3	"v-crk sarcoma virus CT10 oncogene homolog (avian)-like "	mmu-miR-466i-3p	-0.07
Lrrcc1	ENSMUST00000169079.2	"leucine rich repeat and coiled-coil domain containing 1 "	mmu-miR-466i-3p	-0.07
Zkscan8	ENSMUST00000045228.6	"zinc finger with KRAB and SCAN domains 8 "	mmu-miR-466i-3p	-0.07
Gm10762	ENSMUST00000099385.2	"predicted gene 10762 "	mmu-miR-466i-3p	-0.07
Rad51c	ENSMUST00000067692.7	"RAD51 homolog C "	mmu-miR-466i-3p	-0.07
Qk	ENSMUST00000097414.4	"quaking "	mmu-miR-466i-3p	-0.07
Dock1	ENSMUST00000084488.4	"dedicator of cytokinesis 1 "	mmu-miR-466i-3p	-0.07
Rab33b	ENSMUST00000054387.6	"RAB33B, member RAS oncogene family "	mmu-miR-466i-3p	-0.07
Hist1h2ac	ENSMUST00000171127.2	"histone cluster 1, H2ac "	mmu-miR-466i-3p	-0.07
AA987161	ENSMUST00000012873.9	"expressed sequence AA987161 "	mmu-miR-466i-3p	-0.07
Fnbp1	ENSMUST00000100208.3	"formin binding protein 1 "	mmu-miR-466i-3p	-0.07
Htr1d	ENSMUST00000088677.4	"5-hydroxytryptamine (serotonin) receptor 1D "	mmu-miR-466i-3p	-0.07
Nudt11	ENSMUST00000103007.3	"nudix (nucleoside diphosphate linked moiety X)-type motif 11 "	mmu-miR-466i-3p	-0.07
Pax3	ENSMUST00000087086.6	"paired box 3 "	mmu-miR-466i-3p	-0.07
Tmem33	ENSMUST00000037918.6	"transmembrane protein 33 "	mmu-miR-466i-3p	-0.07
Clec4a3	ENSMUST00000117173.2	"C-type lectin domain family 4, member a3 "	mmu-miR-466i-3p	-0.07
Brip1	ENSMUST00000044423.3	"BRCA1 interacting protein C-terminal helicase 1 "	mmu-miR-466i-3p	-0.07
2410131K14Rik	ENSMUST00000049138.7	"RIKEN cDNA 2410131K14 gene "	mmu-miR-466i-3p	-0.07
Fbxl3	ENSMUST00000022720.9	"F-box and leucine-rich repeat protein 3 "	mmu-miR-466i-3p	-0.07
Vwa2	ENSMUST00000026068.7	"von Willebrand factor A domain containing 2 "	mmu-miR-466i-3p	-0.07
Il13ra1	ENSMUST00000033418.7	"interleukin 13 receptor, alpha 1 "	mmu-miR-466i-3p	-0.07
Lime1	ENSMUST00000108804.2	"Lck interacting transmembrane adaptor 1 "	mmu-miR-466i-3p	-0.07
Hist1h2bg	ENSMUST00000079251.6	"histone cluster 1, H2bg "	mmu-miR-466i-3p	-0.07
Negr1	ENSMUST00000074015.5	"neuronal growth regulator 1 "	mmu-miR-466i-3p	-0.07
Fgfr1op2	ENSMUST00000067404.7	"FGFR1 oncogene partner 2 "	mmu-miR-466i-3p	-0.07
Eogt	ENSMUST00000113387.2	"EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase "	mmu-miR-466i-3p	-0.07
Gm15800	ENSMUST00000119892.3	"predicted gene 15800 "	mmu-miR-466i-3p	-0.07
Tspan13	ENSMUST00000020896.9	"tetraspanin 13 "	mmu-miR-466i-3p	-0.07
Ikbkg	ENSMUST00000114133.3	"inhibitor of kappaB kinase gamma "	mmu-miR-466i-3p	-0.07
Pggt1b	ENSMUST00000025354.3	"protein geranylgeranyltransferase type I, beta subunit "	mmu-miR-466i-3p	-0.07
Klhdc1	ENSMUST00000063445.7	"kelch domain containing 1 "	mmu-miR-466i-3p	-0.07
Rbm18	ENSMUST00000122456.2	"RNA binding motif protein 18 "	mmu-miR-466i-3p	-0.07
Cep120	ENSMUST00000049811.6	"centrosomal protein 120 "	mmu-miR-466i-3p	-0.07
Nedd4	ENSMUST00000034740.9	"neural precursor cell expressed, developmentally down-regulated 4 "	mmu-miR-466i-3p	-0.07
Lingo2	ENSMUST00000164772.2	"leucine rich repeat and Ig domain containing 2 "	mmu-miR-466i-3p	-0.07
2210404O09Rik	ENSMUST00000190066.1	"RIKEN cDNA 2210404O09 gene "	mmu-miR-466i-3p	-0.07
Isca1	ENSMUST00000057115.6	"iron-sulfur cluster assembly 1 homolog (S. cerevisiae) "	mmu-miR-466i-3p	-0.07
Ercc3	ENSMUST00000025241.6	"excision repair cross-complementing rodent repair deficiency, complementation group 3 "	mmu-miR-466i-3p	-0.07
Hs1bp3	ENSMUST00000020927.8	"HCLS1 binding protein 3 "	mmu-miR-466i-3p	-0.07
Col20a1	ENSMUST00000108856.2	"collagen, type XX, alpha 1 "	mmu-miR-466i-3p	-0.07
Ap5z1	ENSMUST00000038699.8	"adaptor-related protein complex 5, zeta 1 subunit "	mmu-miR-466i-3p	-0.07
Rab31	ENSMUST00000070673.7	"RAB31, member RAS oncogene family "	mmu-miR-466i-3p	-0.07
Rhbdl3	ENSMUST00000017836.7	"rhomboid, veinlet-like 3 (Drosophila) "	mmu-miR-466i-3p	-0.07
Cd164	ENSMUST00000019962.9	"CD164 antigen "	mmu-miR-466i-3p	-0.07
Zfp493	ENSMUST00000164936.3	"zinc finger protein 493 "	mmu-miR-466i-3p	-0.07
Hoxd13	ENSMUST00000001872.4	"homeobox D13 "	mmu-miR-466i-3p	-0.07
Mtx2	ENSMUST00000028511.7	"metaxin 2 "	mmu-miR-466i-3p	-0.07
Arhgef4	ENSMUST00000047664.10	"Rho guanine nucleotide exchange factor (GEF) 4 "	mmu-miR-466i-3p	-0.07
Rbx1	ENSMUST00000023036.5	"ring-box 1 "	mmu-miR-466i-3p	-0.07
Slc15a4	ENSMUST00000031367.9	"solute carrier family 15, member 4 "	mmu-miR-466i-3p	-0.07
Tcam1	ENSMUST00000044462.3	"testicular cell adhesion molecule 1 "	mmu-miR-466i-3p	-0.07
Themis	ENSMUST00000056097.5	"thymocyte selection associated "	mmu-miR-466i-3p	-0.07
Klhl24	ENSMUST00000023509.3	"kelch-like 24 "	mmu-miR-466i-3p	-0.07
Efna1	ENSMUST00000029566.3	"ephrin A1 "	mmu-miR-466i-3p	-0.07
Chml	ENSMUST00000104984.1	"choroideremia-like "	mmu-miR-466i-3p	-0.07
Etnk1	ENSMUST00000032413.4	"ethanolamine kinase 1 "	mmu-miR-466i-3p	-0.07
Ahctf1	ENSMUST00000027768.8	"AT hook containing transcription factor 1 "	mmu-miR-466i-3p	-0.07
Pkd2	ENSMUST00000086831.3	"polycystic kidney disease 2 "	mmu-miR-466i-3p	-0.07
Mier3	ENSMUST00000109272.3	"mesoderm induction early response 1, family member 3 "	mmu-miR-466i-3p	-0.07
Gpalpp1	ENSMUST00000022585.3	"GPALPP motifs containing 1 "	mmu-miR-466i-3p	-0.07
Lsm14b	ENSMUST00000058764.5	"LSM14 homolog B (SCD6, S. cerevisiae) "	mmu-miR-466i-3p	-0.07
Ulk2	ENSMUST00000004920.3	"unc-51 like kinase 2 "	mmu-miR-466i-3p	-0.07
Pttg1ip	ENSMUST00000009435.6	"pituitary tumor-transforming 1 interacting protein "	mmu-miR-466i-3p	-0.07
Bicd1	ENSMUST00000086829.5	"bicaudal D homolog 1 (Drosophila) "	mmu-miR-466i-3p	-0.07
Stat5b	ENSMUST00000107358.3	"signal transducer and activator of transcription 5B "	mmu-miR-466i-3p	-0.07
Frem3	ENSMUST00000039695.6	"Fras1 related extracellular matrix protein 3 "	mmu-miR-466i-3p	-0.07
Enoph1	ENSMUST00000169390.2	"enolase-phosphatase 1 "	mmu-miR-466i-3p	-0.07
Crisp3	ENSMUST00000026499.5	"cysteine-rich secretory protein 3 "	mmu-miR-466i-3p	-0.07
Nhlrc3	ENSMUST00000056749.8	"NHL repeat containing 3 "	mmu-miR-466i-3p	-0.07
Rnf222	ENSMUST00000065213.4	"ring finger protein 222 "	mmu-miR-466i-3p	-0.07
Ltbp1	ENSMUST00000001927.6	"latent transforming growth factor beta binding protein 1 "	mmu-miR-466i-3p	-0.06
Hp1bp3	ENSMUST00000105827.2	"heterochromatin protein 1, binding protein 3 "	mmu-miR-466i-3p	-0.06
Tnfaip1	ENSMUST00000017759.3	"tumor necrosis factor, alpha-induced protein 1 (endothelial) "	mmu-miR-466i-3p	-0.06
Acox1	ENSMUST00000066587.6	"acyl-Coenzyme A oxidase 1, palmitoyl "	mmu-miR-466i-3p	-0.06
Ncoa2	ENSMUST00000081713.5	"nuclear receptor coactivator 2 "	mmu-miR-466i-3p	-0.06
Mgat3	ENSMUST00000044970.6	"mannoside acetylglucosaminyltransferase 3 "	mmu-miR-466i-3p	-0.06
Api5	ENSMUST00000028617.6	"apoptosis inhibitor 5 "	mmu-miR-466i-3p	-0.06
Abhd5	ENSMUST00000156520.2	"abhydrolase domain containing 5 "	mmu-miR-466i-3p	-0.06
Purb	ENSMUST00000179343.2	"purine rich element binding protein B "	mmu-miR-466i-3p	-0.06
Ipo5	ENSMUST00000032898.7	"importin 5 "	mmu-miR-466i-3p	-0.06
Dnajb2	ENSMUST00000188931.1	"DnaJ (Hsp40) homolog, subfamily B, member 2 "	mmu-miR-466i-3p	-0.06
Hspd1	ENSMUST00000027123.9	"heat shock protein 1 (chaperonin) "	mmu-miR-466i-3p	-0.06
Snx33	ENSMUST00000050916.5	"sorting nexin 33 "	mmu-miR-466i-3p	-0.06
Sh3gl2	ENSMUST00000030212.9	"SH3-domain GRB2-like 2 "	mmu-miR-466i-3p	-0.06
Plcxd3	ENSMUST00000061925.4	"phosphatidylinositol-specific phospholipase C, X domain containing 3 "	mmu-miR-466i-3p	-0.06
Cd300a	ENSMUST00000106582.3	"CD300A antigen "	mmu-miR-466i-3p	-0.06
Map3k1	ENSMUST00000109267.3	"mitogen-activated protein kinase kinase kinase 1 "	mmu-miR-466i-3p	-0.06
Olfr613	ENSMUST00000106888.1	"olfactory receptor 613 "	mmu-miR-466i-3p	-0.06
Nfatc3	ENSMUST00000109308.1	"nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3 "	mmu-miR-466i-3p	-0.06
Nsf	ENSMUST00000103075.5	"N-ethylmaleimide sensitive fusion protein "	mmu-miR-466i-3p	-0.06
Rlim	ENSMUST00000121153.2	"ring finger protein, LIM domain interacting "	mmu-miR-466i-3p	-0.06
Fmr1	ENSMUST00000088546.6	"fragile X mental retardation syndrome 1 "	mmu-miR-466i-3p	-0.06
Rdh1	ENSMUST00000073639.5	"retinol dehydrogenase 1 (all trans) "	mmu-miR-466i-3p	-0.06
Bmp7	ENSMUST00000009143.7	"bone morphogenetic protein 7 "	mmu-miR-466i-3p	-0.06
Vezf1	ENSMUST00000018521.5	"vascular endothelial zinc finger 1 "	mmu-miR-466i-3p	-0.06
Man2a1	ENSMUST00000086723.4	"mannosidase 2, alpha 1 "	mmu-miR-466i-3p	-0.06
Mrpl10	ENSMUST00000001485.4	"mitochondrial ribosomal protein L10 "	mmu-miR-466i-3p	-0.06
Pacsin1	ENSMUST00000045896.4	"protein kinase C and casein kinase substrate in neurons 1 "	mmu-miR-466i-3p	-0.06
Pogk	ENSMUST00000131487.2	"pogo transposable element with KRAB domain "	mmu-miR-466i-3p	-0.06
Atp2b1	ENSMUST00000020107.7	"ATPase, Ca++ transporting, plasma membrane 1 "	mmu-miR-466i-3p	-0.06
Xkr9	ENSMUST00000088542.3	"X Kell blood group precursor related family member 9 homolog "	mmu-miR-466i-3p	-0.06
Cradd	ENSMUST00000053594.5	"CASP2 and RIPK1 domain containing adaptor with death domain "	mmu-miR-466i-3p	-0.06
Knop1	ENSMUST00000106550.4	"lysine rich nucleolar protein 1 "	mmu-miR-466i-3p	-0.06
Vti1a	ENSMUST00000095950.2	"vesicle transport through interaction with t-SNAREs 1A "	mmu-miR-466i-3p	-0.06
Brf1	ENSMUST00000011302.7	"BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae) "	mmu-miR-466i-3p	-0.06
Nol4l	ENSMUST00000035346.8	"nucleolar protein 4-like "	mmu-miR-466i-3p	-0.06
Mcm4	ENSMUST00000023353.3	"minichromosome maintenance deficient 4 homolog (S. cerevisiae) "	mmu-miR-466i-3p	-0.06
Abi1	ENSMUST00000140164.2	"abl-interactor 1 "	mmu-miR-466i-3p	-0.06
1700024P16Rik	ENSMUST00000106803.3	"RIKEN cDNA 1700024P16 gene "	mmu-miR-466i-3p	-0.06
Grip1	ENSMUST00000041962.9	"glutamate receptor interacting protein 1 "	mmu-miR-466i-3p	-0.06
Atp6v1g2	ENSMUST00000068261.8	"ATPase, H+ transporting, lysosomal V1 subunit G2 "	mmu-miR-466i-3p	-0.06
Klf13	ENSMUST00000063694.8	"Kruppel-like factor 13 "	mmu-miR-466i-3p	-0.06
Dbt	ENSMUST00000000349.6	"dihydrolipoamide branched chain transacylase E2 "	mmu-miR-466i-3p	-0.06
Cast	ENSMUST00000065629.4	"calpastatin "	mmu-miR-466i-3p	-0.06
Usp3	ENSMUST00000127569.2	"ubiquitin specific peptidase 3 "	mmu-miR-466i-3p	-0.06
Pnrc1	ENSMUST00000049357.9	"proline-rich nuclear receptor coactivator 1 "	mmu-miR-466i-3p	-0.06
Nfam1	ENSMUST00000109503.4	"Nfat activating molecule with ITAM motif 1 "	mmu-miR-466i-3p	-0.06
Itga4	ENSMUST00000099972.4	"integrin alpha 4 "	mmu-miR-466i-3p	-0.06
Hif1a	ENSMUST00000110461.2	"hypoxia inducible factor 1, alpha subunit "	mmu-miR-466i-3p	-0.06
Rab21	ENSMUST00000020343.7	"RAB21, member RAS oncogene family "	mmu-miR-466i-3p	-0.06
Larp1	ENSMUST00000178636.1	"La ribonucleoprotein domain family, member 1 "	mmu-miR-466i-3p	-0.06
Ap1g1	ENSMUST00000093157.7	"adaptor protein complex AP-1, gamma 1 subunit "	mmu-miR-466i-3p	-0.06
Ccnk	ENSMUST00000101055.4	"cyclin K "	mmu-miR-466i-3p	-0.06
Fzd1	ENSMUST00000054294.5	"frizzled homolog 1 (Drosophila) "	mmu-miR-466i-3p	-0.06
Dffa	ENSMUST00000030816.3	"DNA fragmentation factor, alpha subunit "	mmu-miR-466i-3p	-0.06
Trim32	ENSMUST00000050850.8	"tripartite motif-containing 32 "	mmu-miR-466i-3p	-0.06
Csnk1a1	ENSMUST00000165123.2	"casein kinase 1, alpha 1 "	mmu-miR-466i-3p	-0.06
Zfp597	ENSMUST00000090522.4	"zinc finger protein 597 "	mmu-miR-466i-3p	-0.06
Atp6v0a2	ENSMUST00000037865.8	"ATPase, H+ transporting, lysosomal V0 subunit A2 "	mmu-miR-466i-3p	-0.06
Snapc1	ENSMUST00000021532.4	"small nuclear RNA activating complex, polypeptide 1 "	mmu-miR-466i-3p	-0.06
Dpep2	ENSMUST00000117555.2	"dipeptidase 2 "	mmu-miR-466i-3p	-0.06
Tsc1	ENSMUST00000028155.6	"tuberous sclerosis 1 "	mmu-miR-466i-3p	-0.06
Uros	ENSMUST00000106146.2	"uroporphyrinogen III synthase "	mmu-miR-466i-3p	-0.06
Lrp12	ENSMUST00000022916.6	"low density lipoprotein-related protein 12 "	mmu-miR-466i-3p	-0.06
Prps1	ENSMUST00000033809.3	"phosphoribosyl pyrophosphate synthetase 1 "	mmu-miR-466i-3p	-0.06
Slc16a1	ENSMUST00000046212.1	"solute carrier family 16 (monocarboxylic acid transporters), member 1 "	mmu-miR-466i-3p	-0.06
Xrn2	ENSMUST00000028921.5	"5'-3' exoribonuclease 2 "	mmu-miR-466i-3p	-0.06
Slc39a3	ENSMUST00000117276.3	"solute carrier family 39 (zinc transporter), member 3 "	mmu-miR-466i-3p	-0.06
Prc1	ENSMUST00000173824.2	"protein regulator of cytokinesis 1 "	mmu-miR-466i-3p	-0.06
Dnah3	ENSMUST00000046993.3	"dynein, axonemal, heavy chain 3 "	mmu-miR-466i-3p	-0.06
Rnd3	ENSMUST00000154545.1	"Rho family GTPase 3 "	mmu-miR-466i-3p	-0.06
Actr3	ENSMUST00000027579.11	"ARP3 actin-related protein 3 "	mmu-miR-466i-3p	-0.06
Gbp6	ENSMUST00000050011.8	"guanylate binding protein 6 "	mmu-miR-466i-3p	-0.06
Tmem30a	ENSMUST00000034878.6	"transmembrane protein 30A "	mmu-miR-466i-3p	-0.06
Gm28049	ENSMUST00000179116.2	"predicted gene, 28049 "	mmu-miR-466i-3p	-0.06
D830030K20Rik	ENSMUST00000178670.1	"RIKEN cDNA D830030K20 gene "	mmu-miR-466i-3p	-0.06
Cdh11	ENSMUST00000075190.3	"cadherin 11 "	mmu-miR-466i-3p	-0.06
U2surp	ENSMUST00000079659.6	"U2 snRNP-associated SURP domain containing "	mmu-miR-466i-3p	-0.06
Trim66	ENSMUST00000106739.2	"tripartite motif-containing 66 "	mmu-miR-466i-3p	-0.06
Tril	ENSMUST00000127748.3	"TLR4 interactor with leucine-rich repeats "	mmu-miR-466i-3p	-0.06
Utp14b	ENSMUST00000053760.6	"UTP14, U3 small nucleolar ribonucleoprotein, homolog B (yeast) "	mmu-miR-466i-3p	-0.06
Mak	ENSMUST00000165087.2	"male germ cell-associated kinase "	mmu-miR-466i-3p	-0.06
Fam160a2	ENSMUST00000179474.2	"family with sequence similarity 160, member A2 "	mmu-miR-466i-3p	-0.06
Gng12	ENSMUST00000043148.7	"guanine nucleotide binding protein (G protein), gamma 12 "	mmu-miR-466i-3p	-0.06
