TargetScore,miRNA,GeneSymbol,GeneDescription
63,mmu-miR-182-5p,Sgk3,serum/glucocorticoid regulated kinase 3
63,mmu-miR-182-5p,Thbs1,thrombospondin 1
63,mmu-miR-182-5p,Zfp961,zinc finger protein 961
63,mmu-miR-182-5p,Cdc42bpa,CDC42 binding protein kinase alpha
63,mmu-miR-182-5p,Med12l,mediator complex subunit 12-like
62,mmu-miR-182-5p,Nup98,nucleoporin 98
62,mmu-miR-182-5p,Vat1l,vesicle amine transport protein 1 like
62,mmu-miR-182-5p,Gpr155,G protein-coupled receptor 155
62,mmu-miR-182-5p,D1Ertd622e,"DNA segment, Chr 1, ERATO Doi 622, expressed"
62,mmu-miR-182-5p,Cfhr1,complement factor H-related 1
62,mmu-miR-182-5p,Phf21b,PHD finger protein 21B
62,mmu-miR-182-5p,Celf6,"CUGBP, Elav-like family member 6"
62,mmu-miR-182-5p,Nynrin,NYN domain and retroviral integrase containing
62,mmu-miR-182-5p,Tpk1,thiamine pyrophosphokinase
62,mmu-miR-182-5p,Rab3c,"RAB3C, member RAS oncogene family"
62,mmu-miR-182-5p,Ptp4a1,protein tyrosine phosphatase 4a1
62,mmu-miR-182-5p,Tbl1x,transducin (beta)-like 1 X-linked
62,mmu-miR-182-5p,Ralgds,ral guanine nucleotide dissociation stimulator
62,mmu-miR-182-5p,Pipox,pipecolic acid oxidase
62,mmu-miR-182-5p,Dgcr2,DiGeorge syndrome critical region gene 2
62,mmu-miR-182-5p,Celf1,"CUGBP, Elav-like family member 1"
62,mmu-miR-182-5p,Mef2d,myocyte enhancer factor 2D
62,mmu-miR-182-5p,Ephb1,Eph receptor B1
62,mmu-miR-182-5p,Arsj,arylsulfatase J
62,mmu-miR-182-5p,Vps37a,vacuolar protein sorting 37A
62,mmu-miR-182-5p,Pcdh7,protocadherin 7
62,mmu-miR-182-5p,Mbnl3,muscleblind like splicing factor 3
62,mmu-miR-182-5p,Fam78a,"family with sequence similarity 78, member A"
62,mmu-miR-182-5p,Vangl2,VANGL planar cell polarity 2
62,mmu-miR-182-5p,Galc,galactosylceramidase
62,mmu-miR-182-5p,Kat7,K(lysine) acetyltransferase 7
61,mmu-miR-182-5p,Sypl,synaptophysin-like protein
61,mmu-miR-182-5p,Ces2g,carboxylesterase 2G
61,mmu-miR-182-5p,Ifit1,interferon-induced protein with tetratricopeptide repeats 1
61,mmu-miR-182-5p,Asxl3,"additional sex combs like 3, transcriptional regulator"
61,mmu-miR-182-5p,Lrch2,leucine-rich repeats and calponin homology (CH) domain containing 2
61,mmu-miR-182-5p,Scn2a,"sodium channel, voltage-gated, type II, alpha"
61,mmu-miR-182-5p,F13a1,"coagulation factor XIII, A1 subunit"
61,mmu-miR-182-5p,Slc28a2,"solute carrier family 28 (sodium-coupled nucleoside transporter), member 2"
61,mmu-miR-182-5p,Ldlr,low density lipoprotein receptor
61,mmu-miR-182-5p,Zfp668,zinc finger protein 668
61,mmu-miR-182-5p,Scml4,Scm polycomb group protein like 4
61,mmu-miR-182-5p,Fyttd1,forty-two-three domain containing 1
61,mmu-miR-182-5p,Crtc1,CREB regulated transcription coactivator 1
61,mmu-miR-182-5p,Spink13,"serine peptidase inhibitor, Kazal type 13"
61,mmu-miR-182-5p,Gm14085,predicted gene 14085
61,mmu-miR-182-5p,Rab19,"RAB19, member RAS oncogene family"
61,mmu-miR-182-5p,Casp3,caspase 3
61,mmu-miR-182-5p,Rbx1,ring-box 1
61,mmu-miR-182-5p,Epm2aip1,EPM2A (laforin) interacting protein 1
61,mmu-miR-182-5p,Lrrc28,leucine rich repeat containing 28
61,mmu-miR-182-5p,Slc25a1,"solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1"
61,mmu-miR-182-5p,Asic2,acid-sensing (proton-gated) ion channel 2
61,mmu-miR-182-5p,B4galnt1,"beta-1,4-N-acetyl-galactosaminyl transferase 1"
61,mmu-miR-182-5p,Rpusd4,RNA pseudouridylate synthase domain containing 4
61,mmu-miR-182-5p,Rell1,RELT-like 1
61,mmu-miR-182-5p,Mageb16,"melanoma antigen family B, 16"
60,mmu-miR-182-5p,Ppp1r9b,"protein phosphatase 1, regulatory subunit 9B"
60,mmu-miR-182-5p,Bcl2l11,BCL2-like 11 (apoptosis facilitator)
60,mmu-miR-182-5p,Rtn4,reticulon 4
60,mmu-miR-182-5p,Samd4,sterile alpha motif domain containing 4
60,mmu-miR-182-5p,D630045J12Rik,RIKEN cDNA D630045J12 gene
60,mmu-miR-182-5p,Rundc3b,RUN domain containing 3B
60,mmu-miR-182-5p,Sox5,SRY (sex determining region Y)-box 5
60,mmu-miR-182-5p,Sec14l2,SEC14-like lipid binding 2
60,mmu-miR-182-5p,Taf12,TATA-box binding protein associated factor 12
60,mmu-miR-182-5p,Napepld,N-acyl phosphatidylethanolamine phospholipase D
60,mmu-miR-182-5p,Pnkd,paroxysmal nonkinesiogenic dyskinesia
60,mmu-miR-182-5p,Phf6,PHD finger protein 6
60,mmu-miR-182-5p,Fbxo41,F-box protein 41
60,mmu-miR-182-5p,Pgap2,post-GPI attachment to proteins 2
60,mmu-miR-182-5p,Rhbdd2,rhomboid domain containing 2
60,mmu-miR-182-5p,Cpeb1,cytoplasmic polyadenylation element binding protein 1
59,mmu-miR-182-5p,Mapre1,"microtubule-associated protein, RP/EB family, member 1"
59,mmu-miR-182-5p,Slf2,SMC5-SMC6 complex localization factor 2
59,mmu-miR-182-5p,Kcnk10,"potassium channel, subfamily K, member 10"
59,mmu-miR-182-5p,Tnip1,TNFAIP3 interacting protein 1
59,mmu-miR-182-5p,Slc22a5,"solute carrier family 22 (organic cation transporter), member 5"
59,mmu-miR-182-5p,Qser1,glutamine and serine rich 1
59,mmu-miR-182-5p,Topors,"topoisomerase I binding, arginine/serine-rich"
59,mmu-miR-182-5p,Mul1,mitochondrial ubiquitin ligase activator of NFKB 1
59,mmu-miR-182-5p,Tnfsf10,"tumor necrosis factor (ligand) superfamily, member 10"
59,mmu-miR-182-5p,Abca2,"ATP-binding cassette, sub-family A (ABC1), member 2"
59,mmu-miR-182-5p,Hrnr,hornerin
59,mmu-miR-182-5p,Ube2r2,ubiquitin-conjugating enzyme E2R 2
59,mmu-miR-182-5p,Qk,quaking
59,mmu-miR-182-5p,Khdc4,"KH domain containing 4, pre-mRNA splicing factor"
59,mmu-miR-182-5p,Trpm3,"transient receptor potential cation channel, subfamily M, member 3"
59,mmu-miR-182-5p,Marcks,myristoylated alanine rich protein kinase C substrate
59,mmu-miR-182-5p,Cdc42bpg,CDC42 binding protein kinase gamma (DMPK-like)
59,mmu-miR-182-5p,Sike1,suppressor of IKBKE 1
59,mmu-miR-182-5p,Cnn3,"calponin 3, acidic"
59,mmu-miR-182-5p,Pcdh17,protocadherin 17
59,mmu-miR-182-5p,Ifit3b,interferon-induced protein with tetratricopeptide repeats 3B
59,mmu-miR-182-5p,Gpc3,glypican 3
58,mmu-miR-182-5p,Tube1,epsilon-tubulin 1
58,mmu-miR-182-5p,Cyld,CYLD lysine 63 deubiquitinase
58,mmu-miR-182-5p,Slc16a2,"solute carrier family 16 (monocarboxylic acid transporters), member 2"
58,mmu-miR-182-5p,Frem1,Fras1 related extracellular matrix protein 1
58,mmu-miR-182-5p,Bcl2,B cell leukemia/lymphoma 2
58,mmu-miR-182-5p,St8sia3,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3"
58,mmu-miR-182-5p,Sfxn5,sideroflexin 5
58,mmu-miR-182-5p,Wasf2,"WAS protein family, member 2"
58,mmu-miR-182-5p,Arhgap17,Rho GTPase activating protein 17
58,mmu-miR-182-5p,Fam53c,"family with sequence similarity 53, member C"
58,mmu-miR-182-5p,Gadd45gip1,"growth arrest and DNA-damage-inducible, gamma interacting protein 1"
58,mmu-miR-182-5p,Fam210a,"family with sequence similarity 210, member A"
58,mmu-miR-182-5p,Htr4,5 hydroxytryptamine (serotonin) receptor 4
58,mmu-miR-182-5p,Fbxo33,F-box protein 33
58,mmu-miR-182-5p,Mme,membrane metallo endopeptidase
58,mmu-miR-182-5p,Deptor,DEP domain containing MTOR-interacting protein
58,mmu-miR-182-5p,Nr3c1,"nuclear receptor subfamily 3, group C, member 1"
58,mmu-miR-182-5p,Pik3ca,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
58,mmu-miR-182-5p,Mark3,MAP/microtubule affinity regulating kinase 3
58,mmu-miR-182-5p,Sertad4,SERTA domain containing 4
58,mmu-miR-182-5p,Tc2n,"tandem C2 domains, nuclear"
58,mmu-miR-182-5p,Scn1a,"sodium channel, voltage-gated, type I, alpha"
58,mmu-miR-182-5p,Igsf10,"immunoglobulin superfamily, member 10"
57,mmu-miR-182-5p,Sc5d,sterol-C5-desaturase
57,mmu-miR-182-5p,Eps15,epidermal growth factor receptor pathway substrate 15
57,mmu-miR-182-5p,Gdnf,glial cell line derived neurotrophic factor
57,mmu-miR-182-5p,Wipf1,"WAS/WASL interacting protein family, member 1"
57,mmu-miR-182-5p,Celf2,"CUGBP, Elav-like family member 2"
57,mmu-miR-182-5p,Zbtb7a,zinc finger and BTB domain containing 7a
57,mmu-miR-182-5p,Adam19,a disintegrin and metallopeptidase domain 19 (meltrin beta)
57,mmu-miR-182-5p,Gm12888,predicted gene 12888
57,mmu-miR-182-5p,Ifit3,interferon-induced protein with tetratricopeptide repeats 3
57,mmu-miR-182-5p,Cog5,component of oligomeric golgi complex 5
57,mmu-miR-182-5p,Pik3r1,phosphoinositide-3-kinase regulatory subunit 1
57,mmu-miR-182-5p,Cog3,component of oligomeric golgi complex 3
57,mmu-miR-182-5p,Socs4,suppressor of cytokine signaling 4
57,mmu-miR-182-5p,Ube2k,ubiquitin-conjugating enzyme E2K
57,mmu-miR-182-5p,Nrf1,nuclear respiratory factor 1
57,mmu-miR-182-5p,Ankrd34b,ankyrin repeat domain 34B
57,mmu-miR-182-5p,Tet1,tet methylcytosine dioxygenase 1
57,mmu-miR-182-5p,Scin,scinderin
57,mmu-miR-182-5p,Gm12886,predicted gene 12886
57,mmu-miR-182-5p,Gucy1a2,"guanylate cyclase 1, soluble, alpha 2"
57,mmu-miR-182-5p,Esm1,endothelial cell-specific molecule 1
56,mmu-miR-182-5p,Sars,seryl-aminoacyl-tRNA synthetase
56,mmu-miR-182-5p,Bco1,beta-carotene oxygenase 1
56,mmu-miR-182-5p,Hacd4,3-hydroxyacyl-CoA dehydratase 4
56,mmu-miR-182-5p,Rnasel,"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)"
56,mmu-miR-182-5p,Slc7a8,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 8"
56,mmu-miR-182-5p,Kpnb1,karyopherin (importin) beta 1
56,mmu-miR-182-5p,Kcna2,"potassium voltage-gated channel, shaker-related subfamily, member 2"
56,mmu-miR-182-5p,Scn9a,"sodium channel, voltage-gated, type IX, alpha"
56,mmu-miR-182-5p,Mtmr10,myotubularin related protein 10
56,mmu-miR-182-5p,Lamc1,"laminin, gamma 1"
56,mmu-miR-182-5p,Nktr,natural killer tumor recognition sequence
56,mmu-miR-182-5p,Csnk1e,"casein kinase 1, epsilon"
56,mmu-miR-182-5p,Txnl1,thioredoxin-like 1
55,mmu-miR-182-5p,Map3k2,mitogen-activated protein kinase kinase kinase 2
55,mmu-miR-182-5p,Asap1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
55,mmu-miR-182-5p,Gna14,"guanine nucleotide binding protein, alpha 14"
55,mmu-miR-182-5p,Mynn,myoneurin
55,mmu-miR-182-5p,Hand1,heart and neural crest derivatives expressed 1
55,mmu-miR-182-5p,Tmem164,transmembrane protein 164
55,mmu-miR-182-5p,St8sia1,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1"
55,mmu-miR-182-5p,Eea1,early endosome antigen 1
55,mmu-miR-182-5p,Nucks1,nuclear casein kinase and cyclin-dependent kinase substrate 1
55,mmu-miR-182-5p,Spast,spastin
55,mmu-miR-182-5p,Fam136a,"family with sequence similarity 136, member A"
55,mmu-miR-182-5p,Rps6ka6,ribosomal protein S6 kinase polypeptide 6
55,mmu-miR-182-5p,Cpne3,copine III
55,mmu-miR-182-5p,Pmaip1,phorbol-12-myristate-13-acetate-induced protein 1
55,mmu-miR-182-5p,Slc25a10,"solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10"
55,mmu-miR-182-5p,Col6a5,"collagen, type VI, alpha 5"
55,mmu-miR-182-5p,Orc5,"origin recognition complex, subunit 5"
55,mmu-miR-182-5p,Fem1b,feminization 1 homolog b (C. elegans)
55,mmu-miR-182-5p,Ifih1,interferon induced with helicase C domain 1
55,mmu-miR-182-5p,Map1lc3b,microtubule-associated protein 1 light chain 3 beta
55,mmu-miR-182-5p,Cd99l2,CD99 antigen-like 2
54,mmu-miR-182-5p,Fam222b,"family with sequence similarity 222, member B"
54,mmu-miR-182-5p,Rnf144a,ring finger protein 144A
54,mmu-miR-182-5p,Ppbp,pro-platelet basic protein
54,mmu-miR-182-5p,Foxk2,forkhead box K2
54,mmu-miR-182-5p,Tmod2,tropomodulin 2
54,mmu-miR-182-5p,Dnajb5,DnaJ heat shock protein family (Hsp40) member B5
54,mmu-miR-182-5p,Tmx3,thioredoxin-related transmembrane protein 3
54,mmu-miR-182-5p,Dlg2,discs large MAGUK scaffold protein 2
54,mmu-miR-182-5p,Cdk6,cyclin-dependent kinase 6
54,mmu-miR-182-5p,Greb1,gene regulated by estrogen in breast cancer protein
54,mmu-miR-182-5p,Mrpl1,mitochondrial ribosomal protein L1
54,mmu-miR-182-5p,Morf4l1b,mortality factor 4 like 1B
54,mmu-miR-182-5p,Cdc37,cell division cycle 37
54,mmu-miR-182-5p,Ppp2r3a,"protein phosphatase 2, regulatory subunit B'', alpha"
54,mmu-miR-182-5p,Mycbp2,"MYC binding protein 2, E3 ubiquitin protein ligase"
54,mmu-miR-182-5p,Rab17,"RAB17, member RAS oncogene family"
54,mmu-miR-182-5p,Rnf14,ring finger protein 14
53,mmu-miR-182-5p,Sort1,sortilin 1
53,mmu-miR-182-5p,Umod,uromodulin
53,mmu-miR-182-5p,Gtpbp3,GTP binding protein 3
53,mmu-miR-182-5p,9230110F15Rik,RIKEN cDNA 9230110F15 gene
53,mmu-miR-182-5p,Col12a1,"collagen, type XII, alpha 1"
53,mmu-miR-182-5p,Zfp458,zinc finger protein 458
53,mmu-miR-182-5p,Clec9a,"C-type lectin domain family 9, member a"
53,mmu-miR-182-5p,Stx17,syntaxin 17
53,mmu-miR-182-5p,Acot11,acyl-CoA thioesterase 11
53,mmu-miR-182-5p,Stum,mechanosensory transduction mediator
53,mmu-miR-182-5p,Rgs5,regulator of G-protein signaling 5
53,mmu-miR-182-5p,Esyt1,extended synaptotagmin-like protein 1
53,mmu-miR-182-5p,Tiam1,T cell lymphoma invasion and metastasis 1
53,mmu-miR-182-5p,Irf2bpl,interferon regulatory factor 2 binding protein-like
53,mmu-miR-182-5p,Ctnna3,"catenin (cadherin associated protein), alpha 3"
53,mmu-miR-182-5p,Elovl2,"elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 2"
53,mmu-miR-182-5p,Kcnc3,"potassium voltage gated channel, Shaw-related subfamily, member 3"
53,mmu-miR-182-5p,Prpf4b,pre-mRNA processing factor 4B
52,mmu-miR-182-5p,Ubfd1,ubiquitin family domain containing 1
52,mmu-miR-182-5p,Sys1,SYS1 Golgi-localized integral membrane protein homolog (S. cerevisiae)
52,mmu-miR-182-5p,Capsl,calcyphosine-like
52,mmu-miR-182-5p,Scly,selenocysteine lyase
52,mmu-miR-182-5p,Tmod1,tropomodulin 1
52,mmu-miR-182-5p,Isca1,iron-sulfur cluster assembly 1
52,mmu-miR-182-5p,Rasef,RAS and EF hand domain containing
52,mmu-miR-182-5p,P2ry6,"pyrimidinergic receptor P2Y, G-protein coupled, 6"
52,mmu-miR-182-5p,Vps13a,vacuolar protein sorting 13A
52,mmu-miR-182-5p,Slc25a44,"solute carrier family 25, member 44"
52,mmu-miR-182-5p,Igf2bp1,insulin-like growth factor 2 mRNA binding protein 1
52,mmu-miR-182-5p,Olfr976,olfactory receptor 976
52,mmu-miR-182-5p,Cd38,CD38 antigen
52,mmu-miR-182-5p,Usp31,ubiquitin specific peptidase 31
52,mmu-miR-182-5p,Zfp827,zinc finger protein 827
52,mmu-miR-182-5p,Epdr1,ependymin related protein 1 (zebrafish)
52,mmu-miR-182-5p,Cobll1,Cobl-like 1
52,mmu-miR-182-5p,Pank1,pantothenate kinase 1
52,mmu-miR-182-5p,Pdzrn4,PDZ domain containing RING finger 4
52,mmu-miR-182-5p,Phf11d,PHD finger protein 11D
52,mmu-miR-182-5p,Zdhhc5,"zinc finger, DHHC domain containing 5"
52,mmu-miR-182-5p,Gdf6,growth differentiation factor 6
52,mmu-miR-182-5p,Phf11b,PHD finger protein 11B
52,mmu-miR-182-5p,Brwd1,bromodomain and WD repeat domain containing 1
52,mmu-miR-182-5p,Evi2b,ecotropic viral integration site 2b
52,mmu-miR-182-5p,Scnn1g,"sodium channel, nonvoltage-gated 1 gamma"
52,mmu-miR-182-5p,Evi2,ecotropic viral integration site 2
52,mmu-miR-182-5p,Klhl18,kelch-like 18
51,mmu-miR-182-5p,Cdc23,CDC23 cell division cycle 23
51,mmu-miR-182-5p,Nphs2,"nephrosis 2, podocin"
51,mmu-miR-182-5p,Pcsk5,proprotein convertase subtilisin/kexin type 5
51,mmu-miR-182-5p,Slc8a3,"solute carrier family 8 (sodium/calcium exchanger), member 3"
51,mmu-miR-182-5p,Mcph1,"microcephaly, primary autosomal recessive 1"
51,mmu-miR-182-5p,C9orf72,"C9orf72, member of C9orf72-SMCR8 complex"
51,mmu-miR-182-5p,Foxc2,forkhead box C2
51,mmu-miR-182-5p,Btla,B and T lymphocyte associated
51,mmu-miR-182-5p,Mob3a,MOB kinase activator 3A
51,mmu-miR-182-5p,Luc7l2,LUC7-like 2 (S. cerevisiae)
51,mmu-miR-182-5p,Wdr44,WD repeat domain 44
51,mmu-miR-182-5p,Trp73,transformation related protein 73
51,mmu-miR-182-5p,Atad2b,"ATPase family, AAA domain containing 2B"
51,mmu-miR-182-5p,Arf2,ADP-ribosylation factor 2
51,mmu-miR-182-5p,Sh3bgrl3,SH3 domain binding glutamic acid-rich protein-like 3
51,mmu-miR-182-5p,4930453H23Rik,RIKEN cDNA 4930453H23 gene
51,mmu-miR-182-5p,Rd3,retinal degeneration 3
50,mmu-miR-182-5p,Ptchd4,patched domain containing 4
50,mmu-miR-182-5p,Scoc,short coiled-coil protein
50,mmu-miR-182-5p,Morc4,microrchidia 4
50,mmu-miR-182-5p,Sbspon,"somatomedin B and thrombospondin, type 1 domain containing"
50,mmu-miR-182-5p,Sos1,SOS Ras/Rac guanine nucleotide exchange factor 1
50,mmu-miR-182-5p,Zfp937,zinc finger protein 937
50,mmu-miR-182-5p,Ccn4,cellular communication network factor 4
50,mmu-miR-182-5p,Rock1,Rho-associated coiled-coil containing protein kinase 1
50,mmu-miR-182-5p,Dyrk1a,dual-specificity tyrosine-(Y)-phosphorylation regulated kinase 1a
50,mmu-miR-182-5p,Arid4a,AT rich interactive domain 4A (RBP1-like)
50,mmu-miR-182-5p,Ppfibp1,"PTPRF interacting protein, binding protein 1 (liprin beta 1)"
50,mmu-miR-182-5p,Armcx1,"armadillo repeat containing, X-linked 1"
50,mmu-miR-182-5p,Cacna1c,"calcium channel, voltage-dependent, L type, alpha 1C subunit"
50,mmu-miR-182-5p,Cbln4,cerebellin 4 precursor protein
50,mmu-miR-182-5p,Fhl1,four and a half LIM domains 1
50,mmu-miR-182-5p,Rgs8,regulator of G-protein signaling 8
50,mmu-miR-182-5p,Wnt5a,"wingless-type MMTV integration site family, member 5A"
50,mmu-miR-182-5p,Nox4,NADPH oxidase 4
50,mmu-miR-182-5p,Frmd4a,FERM domain containing 4A
50,mmu-miR-182-5p,Tmem47,transmembrane protein 47
50,mmu-miR-182-5p,Krtap13-1,keratin associated protein 13-1
50,mmu-miR-182-5p,Antxr2,anthrax toxin receptor 2
50,mmu-miR-182-5p,Hsf5,heat shock transcription factor family member 5
50,mmu-miR-182-5p,Kcna3,"potassium voltage-gated channel, shaker-related subfamily, member 3"
50,mmu-miR-182-5p,Pi15,peptidase inhibitor 15
50,mmu-miR-182-5p,Usp48,ubiquitin specific peptidase 48
50,mmu-miR-182-5p,Prkar1a,"protein kinase, cAMP dependent regulatory, type I, alpha"
