TargetScore,miRNA,GeneSymbol,GeneDescription
60,mmu-miR-144-3p,Fgf1,fibroblast growth factor 1
60,mmu-miR-144-3p,Fam222a,"family with sequence similarity 222, member A"
60,mmu-miR-144-3p,Hibch,3-hydroxyisobutyryl-Coenzyme A hydrolase
59,mmu-miR-144-3p,Map3k13,mitogen-activated protein kinase kinase kinase 13
59,mmu-miR-144-3p,Vldlr,very low density lipoprotein receptor
59,mmu-miR-144-3p,Camsap2,"calmodulin regulated spectrin-associated protein family, member 2"
59,mmu-miR-144-3p,Gch1,GTP cyclohydrolase 1
59,mmu-miR-144-3p,Tmem50a,transmembrane protein 50A
59,mmu-miR-144-3p,Dsn1,"DSN1 homolog, MIS12 kinetochore complex component"
59,mmu-miR-144-3p,Gm14124,predicted gene 14124
59,mmu-miR-144-3p,Primpol,primase and polymerase (DNA-directed)
59,mmu-miR-144-3p,Maml2,mastermind like transcriptional coactivator 2
59,mmu-miR-144-3p,Cttnbp2nl,CTTNBP2 N-terminal like
59,mmu-miR-144-3p,Wnk2,WNK lysine deficient protein kinase 2
59,mmu-miR-144-3p,Cnot6,"CCR4-NOT transcription complex, subunit 6"
59,mmu-miR-144-3p,Rpgrip1l,Rpgrip1-like
58,mmu-miR-144-3p,Ube2h,ubiquitin-conjugating enzyme E2H
58,mmu-miR-144-3p,Rap2b,"RAP2B, member of RAS oncogene family"
58,mmu-miR-144-3p,Kdf1,keratinocyte differentiation factor 1
58,mmu-miR-144-3p,Atg101,autophagy related 101
58,mmu-miR-144-3p,Ankrd17,ankyrin repeat domain 17
58,mmu-miR-144-3p,Prkce,"protein kinase C, epsilon"
58,mmu-miR-144-3p,Kctd12,potassium channel tetramerisation domain containing 12
58,mmu-miR-144-3p,Sult4a1,"sulfotransferase family 4A, member 1"
58,mmu-miR-144-3p,Efs,embryonal Fyn-associated substrate
58,mmu-miR-144-3p,Gna13,"guanine nucleotide binding protein, alpha 13"
58,mmu-miR-144-3p,Stam,signal transducing adaptor molecule (SH3 domain and ITAM motif) 1
58,mmu-miR-144-3p,Atoh1,atonal bHLH transcription factor 1
58,mmu-miR-144-3p,Dmd,"dystrophin, muscular dystrophy"
58,mmu-miR-144-3p,Armcx3,"armadillo repeat containing, X-linked 3"
58,mmu-miR-144-3p,Dcp2,decapping mRNA 2
58,mmu-miR-144-3p,Prkaa1,"protein kinase, AMP-activated, alpha 1 catalytic subunit"
58,mmu-miR-144-3p,Sh3pxd2a,SH3 and PX domains 2A
58,mmu-miR-144-3p,Zfp87,zinc finger protein 87
58,mmu-miR-144-3p,Chek1,checkpoint kinase 1
57,mmu-miR-144-3p,Ttpa,tocopherol (alpha) transfer protein
57,mmu-miR-144-3p,Cep97,centrosomal protein 97
57,mmu-miR-144-3p,Slc6a11,"solute carrier family 6 (neurotransmitter transporter, GABA), member 11"
57,mmu-miR-144-3p,Nog,noggin
57,mmu-miR-144-3p,Cntnap2,contactin associated protein-like 2
57,mmu-miR-144-3p,Adam19,a disintegrin and metallopeptidase domain 19 (meltrin beta)
57,mmu-miR-144-3p,Chst11,carbohydrate sulfotransferase 11
57,mmu-miR-144-3p,Zic4,zinc finger protein of the cerebellum 4
57,mmu-miR-144-3p,Rhag,Rhesus blood group-associated A glycoprotein
57,mmu-miR-144-3p,Hspa9,heat shock protein 9
57,mmu-miR-144-3p,Cxcl10,chemokine (C-X-C motif) ligand 10
57,mmu-miR-144-3p,Il20ra,"interleukin 20 receptor, alpha"
57,mmu-miR-144-3p,Clec2g,"C-type lectin domain family 2, member g"
57,mmu-miR-144-3p,Lmtk2,lemur tyrosine kinase 2
57,mmu-miR-144-3p,Slc18a2,"solute carrier family 18 (vesicular monoamine), member 2"
57,mmu-miR-144-3p,Med21,mediator complex subunit 21
57,mmu-miR-144-3p,Npnt,nephronectin
56,mmu-miR-144-3p,Nkain2,Na+/K+ transporting ATPase interacting 2
56,mmu-miR-144-3p,Adamts20,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 20"
56,mmu-miR-144-3p,Erbb4,erb-b2 receptor tyrosine kinase 4
56,mmu-miR-144-3p,Ppil4,peptidylprolyl isomerase (cyclophilin)-like 4
56,mmu-miR-144-3p,Tab3,TGF-beta activated kinase 1/MAP3K7 binding protein 3
56,mmu-miR-144-3p,Glod4,glyoxalase domain containing 4
56,mmu-miR-144-3p,Nckap5,NCK-associated protein 5
56,mmu-miR-144-3p,Mto1,mitochondrial tRNA translation optimization 1
56,mmu-miR-144-3p,Trim13,tripartite motif-containing 13
56,mmu-miR-144-3p,Cacna1d,"calcium channel, voltage-dependent, L type, alpha 1D subunit"
56,mmu-miR-144-3p,Atg4a,"autophagy related 4A, cysteine peptidase"
56,mmu-miR-144-3p,Clec2i,"C-type lectin domain family 2, member i"
56,mmu-miR-144-3p,Pi15,peptidase inhibitor 15
56,mmu-miR-144-3p,2700049A03Rik,RIKEN cDNA 2700049A03 gene
56,mmu-miR-144-3p,Golga4,"golgi autoantigen, golgin subfamily a, 4"
56,mmu-miR-144-3p,Gabpa,"GA repeat binding protein, alpha"
55,mmu-miR-144-3p,Ugcg,UDP-glucose ceramide glucosyltransferase
55,mmu-miR-144-3p,Mitf,melanogenesis associated transcription factor
55,mmu-miR-144-3p,Unc13c,unc-13 homolog C
55,mmu-miR-144-3p,Kcnn1,"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 1"
55,mmu-miR-144-3p,Aldh5a1,"aldhehyde dehydrogenase family 5, subfamily A1"
55,mmu-miR-144-3p,Zfp868,zinc finger protein 868
55,mmu-miR-144-3p,Flrt2,fibronectin leucine rich transmembrane protein 2
55,mmu-miR-144-3p,Srsf11,serine/arginine-rich splicing factor 11
55,mmu-miR-144-3p,AI597479,expressed sequence AI597479
55,mmu-miR-144-3p,Ppig,peptidyl-prolyl isomerase G (cyclophilin G)
55,mmu-miR-144-3p,Gpkow,G patch domain and KOW motifs
55,mmu-miR-144-3p,Cts8,cathepsin 8
55,mmu-miR-144-3p,Lin28a,lin-28 homolog A (C. elegans)
55,mmu-miR-144-3p,Cdc42ep3,CDC42 effector protein (Rho GTPase binding) 3
55,mmu-miR-144-3p,Ube2d2b,ubiquitin-conjugating enzyme E2D 2B
55,mmu-miR-144-3p,Ash1l,ASH1 like histone lysine methyltransferase
55,mmu-miR-144-3p,Vwa5a,von Willebrand factor A domain containing 5A
55,mmu-miR-144-3p,Rock2,Rho-associated coiled-coil containing protein kinase 2
55,mmu-miR-144-3p,Cltrn,"collectrin, amino acid transport regulator"
55,mmu-miR-144-3p,Mtmr1,myotubularin related protein 1
55,mmu-miR-144-3p,Itfg1,integrin alpha FG-GAP repeat containing 1
55,mmu-miR-144-3p,Zcchc14,"zinc finger, CCHC domain containing 14"
54,mmu-miR-144-3p,Neurl4,neuralized E3 ubiquitin protein ligase 4
54,mmu-miR-144-3p,Acvr1c,"activin A receptor, type IC"
54,mmu-miR-144-3p,Zswim5,zinc finger SWIM-type containing 5
54,mmu-miR-144-3p,Rag1,recombination activating gene 1
54,mmu-miR-144-3p,Chst12,carbohydrate sulfotransferase 12
54,mmu-miR-144-3p,Tlk2,tousled-like kinase 2 (Arabidopsis)
54,mmu-miR-144-3p,Camk4,calcium/calmodulin-dependent protein kinase IV
54,mmu-miR-144-3p,Ermp1,endoplasmic reticulum metallopeptidase 1
54,mmu-miR-144-3p,Man1c1,"mannosidase, alpha, class 1C, member 1"
54,mmu-miR-144-3p,Fgd6,"FYVE, RhoGEF and PH domain containing 6"
54,mmu-miR-144-3p,Tsc22d3,"TSC22 domain family, member 3"
54,mmu-miR-144-3p,Slc7a14,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 14"
54,mmu-miR-144-3p,Rnf217,ring finger protein 217
54,mmu-miR-144-3p,Pcdhb18,protocadherin beta 18
54,mmu-miR-144-3p,Raph1,Ras association (RalGDS/AF-6) and pleckstrin homology domains 1
54,mmu-miR-144-3p,Chic1,cysteine-rich hydrophobic domain 1
54,mmu-miR-144-3p,Mdm4,transformed mouse 3T3 cell double minute 4
53,mmu-miR-144-3p,Pigh,"phosphatidylinositol glycan anchor biosynthesis, class H"
53,mmu-miR-144-3p,Zfp367,zinc finger protein 367
53,mmu-miR-144-3p,Slc25a24,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24"
53,mmu-miR-144-3p,Baz2b,"bromodomain adjacent to zinc finger domain, 2B"
53,mmu-miR-144-3p,Sh2d3c,SH2 domain containing 3C
53,mmu-miR-144-3p,Arrdc3,arrestin domain containing 3
53,mmu-miR-144-3p,Kcnq3,"potassium voltage-gated channel, subfamily Q, member 3"
53,mmu-miR-144-3p,Usp40,ubiquitin specific peptidase 40
53,mmu-miR-144-3p,Pth,parathyroid hormone
53,mmu-miR-144-3p,Chm,choroidermia (RAB escort protein 1)
53,mmu-miR-144-3p,Kcnab1,"potassium voltage-gated channel, shaker-related subfamily, beta member 1"
53,mmu-miR-144-3p,Cmtm4,CKLF-like MARVEL transmembrane domain containing 4
53,mmu-miR-144-3p,Ago3,argonaute RISC catalytic subunit 3
53,mmu-miR-144-3p,E330021D16Rik,RIKEN cDNA E330021D16 gene
53,mmu-miR-144-3p,9330182L06Rik,RIKEN cDNA 9330182L06 gene
53,mmu-miR-144-3p,Mef2d,myocyte enhancer factor 2D
53,mmu-miR-144-3p,Aktip,thymoma viral proto-oncogene 1 interacting protein
53,mmu-miR-144-3p,Sema5a,"sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A"
52,mmu-miR-144-3p,Ep400,E1A binding protein p400
52,mmu-miR-144-3p,Lrch2,leucine-rich repeats and calponin homology (CH) domain containing 2
52,mmu-miR-144-3p,Rnf139,ring finger protein 139
52,mmu-miR-144-3p,Agrn,agrin
52,mmu-miR-144-3p,Slc16a4,"solute carrier family 16 (monocarboxylic acid transporters), member 4"
52,mmu-miR-144-3p,Glrb,"glycine receptor, beta subunit"
52,mmu-miR-144-3p,Ddias,DNA damage-induced apoptosis suppressor
52,mmu-miR-144-3p,Cyth3,cytohesin 3
52,mmu-miR-144-3p,Ptpn13,"protein tyrosine phosphatase, non-receptor type 13"
52,mmu-miR-144-3p,Peg10,paternally expressed 10
52,mmu-miR-144-3p,Ss18l2,"SS18, nBAF chromatin remodeling complex subunit like 2"
52,mmu-miR-144-3p,Col24a1,"collagen, type XXIV, alpha 1"
52,mmu-miR-144-3p,Snn,stannin
52,mmu-miR-144-3p,Stag1,stromal antigen 1
52,mmu-miR-144-3p,Gm10471,predicted gene 10471
52,mmu-miR-144-3p,Casc4,cancer susceptibility candidate 4
52,mmu-miR-144-3p,Adam23,a disintegrin and metallopeptidase domain 23
51,mmu-miR-144-3p,Gpr183,G protein-coupled receptor 183
51,mmu-miR-144-3p,Piezo1,piezo-type mechanosensitive ion channel component 1
51,mmu-miR-144-3p,Sephs1,selenophosphate synthetase 1
51,mmu-miR-144-3p,Ptpn21,"protein tyrosine phosphatase, non-receptor type 21"
51,mmu-miR-144-3p,Nsd1,nuclear receptor-binding SET-domain protein 1
51,mmu-miR-144-3p,Gabrb2,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 2"
51,mmu-miR-144-3p,Wdr7,WD repeat domain 7
51,mmu-miR-144-3p,Gpr50,G-protein-coupled receptor 50
51,mmu-miR-144-3p,Mark1,MAP/microtubule affinity regulating kinase 1
51,mmu-miR-144-3p,Magel2,"melanoma antigen, family L, 2"
51,mmu-miR-144-3p,Tigd4,tigger transposable element derived 4
51,mmu-miR-144-3p,Dpy19l1,dpy-19-like 1 (C. elegans)
51,mmu-miR-144-3p,Dkk3,dickkopf WNT signaling pathway inhibitor 3
51,mmu-miR-144-3p,Sik1,salt inducible kinase 1
51,mmu-miR-144-3p,Cdh5,cadherin 5
51,mmu-miR-144-3p,Il21,interleukin 21
51,mmu-miR-144-3p,Wt1,Wilms tumor 1 homolog
51,mmu-miR-144-3p,Lhx2,LIM homeobox protein 2
51,mmu-miR-144-3p,Pigk,"phosphatidylinositol glycan anchor biosynthesis, class K"
51,mmu-miR-144-3p,Hnrnph2,heterogeneous nuclear ribonucleoprotein H2
51,mmu-miR-144-3p,Nr6a1,"nuclear receptor subfamily 6, group A, member 1"
51,mmu-miR-144-3p,Ube2w,ubiquitin-conjugating enzyme E2W (putative)
51,mmu-miR-144-3p,Gpr101,G protein-coupled receptor 101
50,mmu-miR-144-3p,Pcdh19,protocadherin 19
50,mmu-miR-144-3p,Mgrn1,"mahogunin, ring finger 1"
50,mmu-miR-144-3p,Clcn6,"chloride channel, voltage-sensitive 6"
50,mmu-miR-144-3p,Nova1,neuro-oncological ventral antigen 1
50,mmu-miR-144-3p,Kank2,KN motif and ankyrin repeat domains 2
50,mmu-miR-144-3p,Arg2,arginase type II
50,mmu-miR-144-3p,Slc17a8,"solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 8"
50,mmu-miR-144-3p,Rora,RAR-related orphan receptor alpha
50,mmu-miR-144-3p,Ctdspl2,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2"
50,mmu-miR-144-3p,Rprd1b,regulation of nuclear pre-mRNA domain containing 1B
50,mmu-miR-144-3p,Cul3,cullin 3
50,mmu-miR-144-3p,Adamts19,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 19"
50,mmu-miR-144-3p,Six4,sine oculis-related homeobox 4
50,mmu-miR-144-3p,Ralgps1,Ral GEF with PH domain and SH3 binding motif 1
50,mmu-miR-144-3p,Rab3gap2,RAB3 GTPase activating protein subunit 2
50,mmu-miR-144-3p,Sgcg,"sarcoglycan, gamma (dystrophin-associated glycoprotein)"
50,mmu-miR-144-3p,Rgs20,regulator of G-protein signaling 20
50,mmu-miR-144-3p,Fam198b,"family with sequence similarity 198, member B"
50,mmu-miR-144-3p,Fbxw7,F-box and WD-40 domain protein 7
50,mmu-miR-144-3p,Unc45a,unc-45 myosin chaperone A
50,mmu-miR-144-3p,AU015228,expressed sequence AU015228
50,mmu-miR-144-3p,Slc51a,"solute carrier family 51, alpha subunit"
