TargetScore,miRNA,GeneSymbol,GeneDescription
57,mmu-miR-96-5p,1810024B03Rik,RIKEN cDNA 1810024B03 gene
57,mmu-miR-96-5p,Cog3,component of oligomeric golgi complex 3
57,mmu-miR-96-5p,Galnt16,polypeptide N-acetylgalactosaminyltransferase 16
57,mmu-miR-96-5p,Ube2k,ubiquitin-conjugating enzyme E2K
57,mmu-miR-96-5p,Mfap3,microfibrillar-associated protein 3
57,mmu-miR-96-5p,Aldh1a2,"aldehyde dehydrogenase family 1, subfamily A2"
57,mmu-miR-96-5p,Scin,scinderin
57,mmu-miR-96-5p,Ube2l3,ubiquitin-conjugating enzyme E2L 3
57,mmu-miR-96-5p,Tbx15,T-box 15
57,mmu-miR-96-5p,Vtcn1,V-set domain containing T cell activation inhibitor 1
57,mmu-miR-96-5p,Loxl3,lysyl oxidase-like 3
56,mmu-miR-96-5p,Bco1,beta-carotene oxygenase 1
56,mmu-miR-96-5p,Opn3,opsin 3
56,mmu-miR-96-5p,Ifit1,interferon-induced protein with tetratricopeptide repeats 1
56,mmu-miR-96-5p,Rnasel,"ribonuclease L (2', 5'-oligoisoadenylate synthetase-dependent)"
56,mmu-miR-96-5p,Pdk2,"pyruvate dehydrogenase kinase, isoenzyme 2"
56,mmu-miR-96-5p,Usp29,ubiquitin specific peptidase 29
56,mmu-miR-96-5p,Wwc2,"WW, C2 and coiled-coil domain containing 2"
56,mmu-miR-96-5p,Nipbl,NIPBL cohesin loading factor
56,mmu-miR-96-5p,Armcx6,"armadillo repeat containing, X-linked 6"
56,mmu-miR-96-5p,Scn9a,"sodium channel, voltage-gated, type IX, alpha"
56,mmu-miR-96-5p,Tnip3,TNFAIP3 interacting protein 3
56,mmu-miR-96-5p,Cd2ap,CD2-associated protein
56,mmu-miR-96-5p,Nktr,natural killer tumor recognition sequence
56,mmu-miR-96-5p,Psmb11,"proteasome (prosome, macropain) subunit, beta type, 11"
56,mmu-miR-96-5p,Dtx4,"deltex 4, E3 ubiquitin ligase"
56,mmu-miR-96-5p,Nr1d2,"nuclear receptor subfamily 1, group D, member 2"
56,mmu-miR-96-5p,Klhl2,"kelch-like 2, Mayven"
55,mmu-miR-96-5p,Rcor1,REST corepressor 1
55,mmu-miR-96-5p,Scn2a,"sodium channel, voltage-gated, type II, alpha"
55,mmu-miR-96-5p,Tmem164,transmembrane protein 164
55,mmu-miR-96-5p,Eea1,early endosome antigen 1
55,mmu-miR-96-5p,Zfp111,zinc finger protein 111
55,mmu-miR-96-5p,Piga,"phosphatidylinositol glycan anchor biosynthesis, class A"
55,mmu-miR-96-5p,Stox2,storkhead box 2
55,mmu-miR-96-5p,Gphn,gephyrin
55,mmu-miR-96-5p,Rimbp2,RIMS binding protein 2
55,mmu-miR-96-5p,Thoc1,THO complex 1
55,mmu-miR-96-5p,Ccdc85b,coiled-coil domain containing 85B
54,mmu-miR-96-5p,Fam222b,"family with sequence similarity 222, member B"
54,mmu-miR-96-5p,Cpsf6,cleavage and polyadenylation specific factor 6
54,mmu-miR-96-5p,Zdhhc18,"zinc finger, DHHC domain containing 18"
54,mmu-miR-96-5p,Tpm1,"tropomyosin 1, alpha"
54,mmu-miR-96-5p,Cand2,cullin-associated and neddylation-dissociated 2 (putative)
54,mmu-miR-96-5p,Dpp8,dipeptidylpeptidase 8
54,mmu-miR-96-5p,Myo19,myosin XIX
54,mmu-miR-96-5p,Clvs2,clavesin 2
54,mmu-miR-96-5p,Mcf2,mcf.2 transforming sequence
54,mmu-miR-96-5p,Bcl11a,B cell CLL/lymphoma 11A (zinc finger protein)
54,mmu-miR-96-5p,Ptprg,"protein tyrosine phosphatase, receptor type, G"
54,mmu-miR-96-5p,Hlf,hepatic leukemia factor
54,mmu-miR-96-5p,Tmem50b,transmembrane protein 50B
54,mmu-miR-96-5p,Cdc37,cell division cycle 37
54,mmu-miR-96-5p,Zkscan1,zinc finger with KRAB and SCAN domains 1
54,mmu-miR-96-5p,Faf2,Fas associated factor family member 2
54,mmu-miR-96-5p,Hecw2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2"
54,mmu-miR-96-5p,Fam167a,"family with sequence similarity 167, member A"
54,mmu-miR-96-5p,Mycbp2,"MYC binding protein 2, E3 ubiquitin protein ligase"
54,mmu-miR-96-5p,Mtmr12,myotubularin related protein 12
54,mmu-miR-96-5p,Gli2,GLI-Kruppel family member GLI2
54,mmu-miR-96-5p,Echdc1,enoyl Coenzyme A hydratase domain containing 1
54,mmu-miR-96-5p,Fam81a,"family with sequence similarity 81, member A"
54,mmu-miR-96-5p,Rnf14,ring finger protein 14
53,mmu-miR-96-5p,Satb2,special AT-rich sequence binding protein 2
53,mmu-miR-96-5p,Frmpd4,FERM and PDZ domain containing 4
53,mmu-miR-96-5p,Sec62,SEC62 homolog (S. cerevisiae)
53,mmu-miR-96-5p,Rab10,"RAB10, member RAS oncogene family"
53,mmu-miR-96-5p,Gxylt1,glucoside xylosyltransferase 1
53,mmu-miR-96-5p,Tmem115,transmembrane protein 115
53,mmu-miR-96-5p,Ctnnd1,"catenin (cadherin associated protein), delta 1"
53,mmu-miR-96-5p,Lsm14a,LSM14A mRNA processing body assembly factor
53,mmu-miR-96-5p,Zfp39,zinc finger protein 39
53,mmu-miR-96-5p,Shc1,src homology 2 domain-containing transforming protein C1
53,mmu-miR-96-5p,Slc25a25,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25"
53,mmu-miR-96-5p,Tsnax,translin-associated factor X
53,mmu-miR-96-5p,C3ar1,complement component 3a receptor 1
53,mmu-miR-96-5p,Hus1,HUS1 checkpoint clamp component
53,mmu-miR-96-5p,Plxdc2,plexin domain containing 2
53,mmu-miR-96-5p,Pygo2,pygopus 2
53,mmu-miR-96-5p,Esyt1,extended synaptotagmin-like protein 1
53,mmu-miR-96-5p,Mtm1,X-linked myotubular myopathy gene 1
53,mmu-miR-96-5p,Ctnna3,"catenin (cadherin associated protein), alpha 3"
53,mmu-miR-96-5p,Ildr2,immunoglobulin-like domain containing receptor 2
52,mmu-miR-96-5p,Impact,"impact, RWD domain protein"
52,mmu-miR-96-5p,Tmod1,tropomodulin 1
52,mmu-miR-96-5p,Phf7,PHD finger protein 7
52,mmu-miR-96-5p,H6pd,hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase)
52,mmu-miR-96-5p,Denr,density-regulated protein
52,mmu-miR-96-5p,Mtmr3,myotubularin related protein 3
52,mmu-miR-96-5p,Snx4,sorting nexin 4
52,mmu-miR-96-5p,Fbf1,Fas (TNFRSF6) binding factor 1
52,mmu-miR-96-5p,Rufy2,RUN and FYVE domain-containing 2
52,mmu-miR-96-5p,Acvr2a,activin receptor IIA
52,mmu-miR-96-5p,Cobll1,Cobl-like 1
52,mmu-miR-96-5p,Ephb2,Eph receptor B2
52,mmu-miR-96-5p,Celf1,"CUGBP, Elav-like family member 1"
52,mmu-miR-96-5p,Pdzrn4,PDZ domain containing RING finger 4
52,mmu-miR-96-5p,Zdhhc5,"zinc finger, DHHC domain containing 5"
52,mmu-miR-96-5p,Fdx1,ferredoxin 1
52,mmu-miR-96-5p,Scnn1g,"sodium channel, nonvoltage-gated 1 gamma"
52,mmu-miR-96-5p,Fadd,Fas (TNFRSF6)-associated via death domain
51,mmu-miR-96-5p,Tfpi,tissue factor pathway inhibitor
51,mmu-miR-96-5p,Pcsk5,proprotein convertase subtilisin/kexin type 5
51,mmu-miR-96-5p,Pcca,"propionyl-Coenzyme A carboxylase, alpha polypeptide"
51,mmu-miR-96-5p,Ugt8a,UDP galactosyltransferase 8A
51,mmu-miR-96-5p,Adra2c,"adrenergic receptor, alpha 2c"
51,mmu-miR-96-5p,Dcbld1,"discoidin, CUB and LCCL domain containing 1"
51,mmu-miR-96-5p,Foxc2,forkhead box C2
51,mmu-miR-96-5p,Cox15,cytochrome c oxidase assembly protein 15
51,mmu-miR-96-5p,Secisbp2l,SECIS binding protein 2-like
51,mmu-miR-96-5p,Heatr5a,HEAT repeat containing 5A
51,mmu-miR-96-5p,Cpeb4,cytoplasmic polyadenylation element binding protein 4
51,mmu-miR-96-5p,Nos1,"nitric oxide synthase 1, neuronal"
51,mmu-miR-96-5p,Mbnl2,muscleblind like splicing factor 2
51,mmu-miR-96-5p,Ccdc87,coiled-coil domain containing 87
51,mmu-miR-96-5p,Sh3bgrl3,SH3 domain binding glutamic acid-rich protein-like 3
51,mmu-miR-96-5p,Ldlrad4,low density lipoprotein receptor class A domain containing 4
51,mmu-miR-96-5p,Ttc23,tetratricopeptide repeat domain 23
51,mmu-miR-96-5p,Ebf1,early B cell factor 1
51,mmu-miR-96-5p,Prlr,prolactin receptor
50,mmu-miR-96-5p,Chrnb1,"cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)"
50,mmu-miR-96-5p,St3gal3,"ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
50,mmu-miR-96-5p,Bcl2,B cell leukemia/lymphoma 2
50,mmu-miR-96-5p,Tmbim6,transmembrane BAX inhibitor motif containing 6
50,mmu-miR-96-5p,Zdbf2,"zinc finger, DBF-type containing 2"
50,mmu-miR-96-5p,Sbspon,"somatomedin B and thrombospondin, type 1 domain containing"
50,mmu-miR-96-5p,Sos1,SOS Ras/Rac guanine nucleotide exchange factor 1
50,mmu-miR-96-5p,Tmx3,thioredoxin-related transmembrane protein 3
50,mmu-miR-96-5p,Arid4a,AT rich interactive domain 4A (RBP1-like)
50,mmu-miR-96-5p,Epb41l4b,erythrocyte membrane protein band 4.1 like 4b
50,mmu-miR-96-5p,Ppfibp1,"PTPRF interacting protein, binding protein 1 (liprin beta 1)"
50,mmu-miR-96-5p,Armcx1,"armadillo repeat containing, X-linked 1"
50,mmu-miR-96-5p,Cbln4,cerebellin 4 precursor protein
50,mmu-miR-96-5p,Wnt5a,"wingless-type MMTV integration site family, member 5A"
50,mmu-miR-96-5p,Nox4,NADPH oxidase 4
50,mmu-miR-96-5p,Galnt7,polypeptide N-acetylgalactosaminyltransferase 7
50,mmu-miR-96-5p,Zim1,"zinc finger, imprinted 1"
50,mmu-miR-96-5p,Mpv17l,"Mpv17 transgene, kidney disease mutant-like"
50,mmu-miR-96-5p,Acvr2b,activin receptor IIB
50,mmu-miR-96-5p,Gbp2b,guanylate binding protein 2b
50,mmu-miR-96-5p,Antxr2,anthrax toxin receptor 2
50,mmu-miR-96-5p,Uimc1,ubiquitin interaction motif containing 1
50,mmu-miR-96-5p,Decr1,"2,4-dienoyl CoA reductase 1, mitochondrial"
50,mmu-miR-96-5p,Tpcn1,two pore channel 1
50,mmu-miR-96-5p,Bcl2l13,BCL2-like 13 (apoptosis facilitator)
