TargetScore,miRNA,GeneSymbol,GeneDescription
67,mmu-let-7c-1-3p,B4galt5,"UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 5"
67,mmu-let-7c-1-3p,Kif16b,kinesin family member 16B
67,mmu-let-7c-1-3p,Abhd17c,abhydrolase domain containing 17C
67,mmu-let-7c-1-3p,Cul2,cullin 2
67,mmu-let-7c-1-3p,Auts2,autism susceptibility candidate 2
67,mmu-let-7c-1-3p,Ccn2,cellular communication network factor 1
66,mmu-let-7c-1-3p,Serpini1,"serine (or cysteine) peptidase inhibitor, clade I, member 1"
66,mmu-let-7c-1-3p,Nbea,neurobeachin
66,mmu-let-7c-1-3p,Dlg2,discs large MAGUK scaffold protein 2
66,mmu-let-7c-1-3p,Gtf3c4,"general transcription factor IIIC, polypeptide 4"
66,mmu-let-7c-1-3p,Zfp704,zinc finger protein 704
66,mmu-let-7c-1-3p,Anks1b,ankyrin repeat and sterile alpha motif domain containing 1B
66,mmu-let-7c-1-3p,Msi2,musashi RNA-binding protein 2
66,mmu-let-7c-1-3p,Cpeb2,cytoplasmic polyadenylation element binding protein 2
66,mmu-let-7c-1-3p,Taf6,TATA-box binding protein associated factor 6
66,mmu-let-7c-1-3p,Tpd52l2,tumor protein D52-like 2
66,mmu-let-7c-1-3p,Fam126b,"family with sequence similarity 126, member B"
66,mmu-let-7c-1-3p,Cdk18,cyclin-dependent kinase 18
66,mmu-let-7c-1-3p,Nova2,neuro-oncological ventral antigen 2
66,mmu-let-7c-1-3p,Aff4,"AF4/FMR2 family, member 4"
66,mmu-let-7c-1-3p,Ktn1,kinectin 1
66,mmu-let-7c-1-3p,Ppm1l,protein phosphatase 1 (formerly 2C)-like
66,mmu-let-7c-1-3p,Fut9,fucosyltransferase 9
65,mmu-let-7c-1-3p,Pcdha10,protocadherin alpha 10
65,mmu-let-7c-1-3p,Rnf139,ring finger protein 139
65,mmu-let-7c-1-3p,Tspan3,tetraspanin 3
65,mmu-let-7c-1-3p,N4bp2l2,NEDD4 binding protein 2-like 2
65,mmu-let-7c-1-3p,Mtss1l,metastasis suppressor 1-like
65,mmu-let-7c-1-3p,Pcdha11,protocadherin alpha 11
65,mmu-let-7c-1-3p,Esco2,establishment of sister chromatid cohesion N-acetyltransferase 2
65,mmu-let-7c-1-3p,Pcdha2,protocadherin alpha 2
65,mmu-let-7c-1-3p,Pcdha6,protocadherin alpha 6
65,mmu-let-7c-1-3p,Akt3,thymoma viral proto-oncogene 3
65,mmu-let-7c-1-3p,Pcdha9,protocadherin alpha 9
65,mmu-let-7c-1-3p,Dzip3,"DAZ interacting protein 3, zinc finger"
65,mmu-let-7c-1-3p,Scai,suppressor of cancer cell invasion
65,mmu-let-7c-1-3p,Timp4,tissue inhibitor of metalloproteinase 4
65,mmu-let-7c-1-3p,Slc6a17,"solute carrier family 6 (neurotransmitter transporter), member 17"
65,mmu-let-7c-1-3p,Med31,mediator complex subunit 31
65,mmu-let-7c-1-3p,Mast4,microtubule associated serine/threonine kinase family member 4
65,mmu-let-7c-1-3p,Adgrl2,adhesion G protein-coupled receptor L2
65,mmu-let-7c-1-3p,Pcdhac1,"protocadherin alpha subfamily C, 1"
65,mmu-let-7c-1-3p,Srsf4,serine/arginine-rich splicing factor 4
65,mmu-let-7c-1-3p,Leap2,liver-expressed antimicrobial peptide 2
65,mmu-let-7c-1-3p,Dach2,dachshund family transcription factor 2
65,mmu-let-7c-1-3p,Wdr47,WD repeat domain 47
65,mmu-let-7c-1-3p,Pcdha7,protocadherin alpha 7
65,mmu-let-7c-1-3p,Dll1,delta like canonical Notch ligand 1
65,mmu-let-7c-1-3p,Bach2,"BTB and CNC homology, basic leucine zipper transcription factor 2"
65,mmu-let-7c-1-3p,Arhgef7,Rho guanine nucleotide exchange factor (GEF7)
65,mmu-let-7c-1-3p,Pcdha3,protocadherin alpha 3
65,mmu-let-7c-1-3p,Pcdha4,protocadherin alpha 4
65,mmu-let-7c-1-3p,Pcdha1,protocadherin alpha 1
65,mmu-let-7c-1-3p,Pcdha8,protocadherin alpha 8
65,mmu-let-7c-1-3p,Pcdha12,protocadherin alpha 12
65,mmu-let-7c-1-3p,Egfl6,"EGF-like-domain, multiple 6"
65,mmu-let-7c-1-3p,Safb,scaffold attachment factor B
65,mmu-let-7c-1-3p,Pcdha5,protocadherin alpha 5
65,mmu-let-7c-1-3p,Pcdhac2,"protocadherin alpha subfamily C, 2"
65,mmu-let-7c-1-3p,Tnfrsf26,"tumor necrosis factor receptor superfamily, member 26"
65,mmu-let-7c-1-3p,Smarce1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
64,mmu-let-7c-1-3p,Fat3,FAT atypical cadherin 3
64,mmu-let-7c-1-3p,E130311K13Rik,RIKEN cDNA E130311K13 gene
64,mmu-let-7c-1-3p,Cemip2,cell migration inducing hyaluronidase 2
64,mmu-let-7c-1-3p,Cnot6l,"CCR4-NOT transcription complex, subunit 6-like"
64,mmu-let-7c-1-3p,Ptk2b,PTK2 protein tyrosine kinase 2 beta
64,mmu-let-7c-1-3p,Sgcz,sarcoglycan zeta
64,mmu-let-7c-1-3p,Slc37a2,"solute carrier family 37 (glycerol-3-phosphate transporter), member 2"
64,mmu-let-7c-1-3p,Ttc30a1,tetratricopeptide repeat domain 30A1
64,mmu-let-7c-1-3p,Zmynd8,"zinc finger, MYND-type containing 8"
64,mmu-let-7c-1-3p,Cav2,caveolin 2
64,mmu-let-7c-1-3p,Prox1,prospero homeobox 1
64,mmu-let-7c-1-3p,Adcyap1,adenylate cyclase activating polypeptide 1
64,mmu-let-7c-1-3p,Ptk2,PTK2 protein tyrosine kinase 2
64,mmu-let-7c-1-3p,Galnt13,polypeptide N-acetylgalactosaminyltransferase 13
64,mmu-let-7c-1-3p,Gabarapl1,gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1
63,mmu-let-7c-1-3p,Agtpbp1,ATP/GTP binding protein 1
63,mmu-let-7c-1-3p,Serpinh1,"serine (or cysteine) peptidase inhibitor, clade H, member 1"
63,mmu-let-7c-1-3p,Dcun1d3,"DCN1, defective in cullin neddylation 1, domain containing 3 (S. cerevisiae)"
63,mmu-let-7c-1-3p,Hs3st5,heparan sulfate (glucosamine) 3-O-sulfotransferase 5
63,mmu-let-7c-1-3p,Zfp871,zinc finger protein 871
63,mmu-let-7c-1-3p,Glce,glucuronyl C5-epimerase
63,mmu-let-7c-1-3p,Lrrfip2,leucine rich repeat (in FLII) interacting protein 2
63,mmu-let-7c-1-3p,Edem3,"ER degradation enhancer, mannosidase alpha-like 3"
63,mmu-let-7c-1-3p,Ift88,intraflagellar transport 88
63,mmu-let-7c-1-3p,Dll3,delta like canonical Notch ligand 3
63,mmu-let-7c-1-3p,Sgk1,serum/glucocorticoid regulated kinase 1
63,mmu-let-7c-1-3p,Shoc2,"Shoc2, leucine rich repeat scaffold protein"
63,mmu-let-7c-1-3p,Tmem151b,transmembrane protein 151B
63,mmu-let-7c-1-3p,Pdc,phosducin
63,mmu-let-7c-1-3p,Rap1b,RAS related protein 1b
63,mmu-let-7c-1-3p,Mrpl44,mitochondrial ribosomal protein L44
63,mmu-let-7c-1-3p,Atl1,atlastin GTPase 1
63,mmu-let-7c-1-3p,A630095E13Rik,RIKEN cDNA A630095E13 gene
63,mmu-let-7c-1-3p,Slc35f1,"solute carrier family 35, member F1"
63,mmu-let-7c-1-3p,Slitrk2,"SLIT and NTRK-like family, member 2"
63,mmu-let-7c-1-3p,Pank3,pantothenate kinase 3
63,mmu-let-7c-1-3p,Trmt10b,tRNA methyltransferase 10B
63,mmu-let-7c-1-3p,Ajap1,adherens junction associated protein 1
63,mmu-let-7c-1-3p,Thbd,thrombomodulin
62,mmu-let-7c-1-3p,Asap1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain1"
62,mmu-let-7c-1-3p,Npy1r,neuropeptide Y receptor Y1
62,mmu-let-7c-1-3p,Ildr1,immunoglobulin-like domain containing receptor 1
62,mmu-let-7c-1-3p,Ppip5k1,diphosphoinositol pentakisphosphate kinase 1
62,mmu-let-7c-1-3p,Dctn2,dynactin 2
62,mmu-let-7c-1-3p,Tshz1,teashirt zinc finger family member 1
62,mmu-let-7c-1-3p,Zfhx4,zinc finger homeodomain 4
62,mmu-let-7c-1-3p,Bmp2,bone morphogenetic protein 2
62,mmu-let-7c-1-3p,Neurog1,neurogenin 1
62,mmu-let-7c-1-3p,Timmdc1,translocase of inner mitochondrial membrane domain containing 1
62,mmu-let-7c-1-3p,H2-M3,"histocompatibility 2, M region locus 3"
62,mmu-let-7c-1-3p,Adcy1,adenylate cyclase 1
62,mmu-let-7c-1-3p,Klhl42,kelch-like 42
62,mmu-let-7c-1-3p,Pdha1,pyruvate dehydrogenase E1 alpha 1
62,mmu-let-7c-1-3p,Cenpa,centromere protein A
62,mmu-let-7c-1-3p,Ei24,etoposide induced 2.4 mRNA
61,mmu-let-7c-1-3p,Brms1l,breast cancer metastasis-suppressor 1-like
61,mmu-let-7c-1-3p,Gmps,guanine monophosphate synthetase
61,mmu-let-7c-1-3p,Rras2,related RAS viral (r-ras) oncogene 2
61,mmu-let-7c-1-3p,Arel1,apoptosis resistant E3 ubiquitin protein ligase 1
61,mmu-let-7c-1-3p,Tmem170b,transmembrane protein 170B
61,mmu-let-7c-1-3p,Slc7a11,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 11"
61,mmu-let-7c-1-3p,Tubb4b,"tubulin, beta 4B class IVB"
61,mmu-let-7c-1-3p,Strap,serine/threonine kinase receptor associated protein
61,mmu-let-7c-1-3p,B4galt1,"UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1"
61,mmu-let-7c-1-3p,Hook3,hook microtubule tethering protein 3
61,mmu-let-7c-1-3p,Utrn,utrophin
61,mmu-let-7c-1-3p,Shisa2,shisa family member 2
61,mmu-let-7c-1-3p,Spred1,"sprouty protein with EVH-1 domain 1, related sequence"
61,mmu-let-7c-1-3p,Elk1,"ELK1, member of ETS oncogene family"
61,mmu-let-7c-1-3p,Kctd10,potassium channel tetramerisation domain containing 10
61,mmu-let-7c-1-3p,Tbx2,T-box 2
61,mmu-let-7c-1-3p,Dusp6,dual specificity phosphatase 6
61,mmu-let-7c-1-3p,Ppp2r5a,"protein phosphatase 2, regulatory subunit B', alpha"
61,mmu-let-7c-1-3p,Arih1,ariadne RBR E3 ubiquitin protein ligase 1
60,mmu-let-7c-1-3p,Ptprf,"protein tyrosine phosphatase, receptor type, F"
60,mmu-let-7c-1-3p,Ppm1e,protein phosphatase 1E (PP2C domain containing)
60,mmu-let-7c-1-3p,Ttbk2,tau tubulin kinase 2
60,mmu-let-7c-1-3p,Cemip,"cell migration inducing protein, hyaluronan binding"
60,mmu-let-7c-1-3p,Usp29,ubiquitin specific peptidase 29
60,mmu-let-7c-1-3p,Steap2,six transmembrane epithelial antigen of prostate 2
60,mmu-let-7c-1-3p,Lpar4,lysophosphatidic acid receptor 4
60,mmu-let-7c-1-3p,Mtmr10,myotubularin related protein 10
60,mmu-let-7c-1-3p,Casz1,castor zinc finger 1
60,mmu-let-7c-1-3p,Bend6,BEN domain containing 6
60,mmu-let-7c-1-3p,Nudt11,nudix (nucleoside diphosphate linked moiety X)-type motif 11
60,mmu-let-7c-1-3p,Nr3c1,"nuclear receptor subfamily 3, group C, member 1"
60,mmu-let-7c-1-3p,Med23,mediator complex subunit 23
60,mmu-let-7c-1-3p,Foxn2,forkhead box N2
60,mmu-let-7c-1-3p,Gadl1,glutamate decarboxylase-like 1
60,mmu-let-7c-1-3p,Ror2,receptor tyrosine kinase-like orphan receptor 2
60,mmu-let-7c-1-3p,Hhip,Hedgehog-interacting protein
60,mmu-let-7c-1-3p,Rev1,"REV1, DNA directed polymerase"
59,mmu-let-7c-1-3p,Lin54,lin-54 homolog (C. elegans)
59,mmu-let-7c-1-3p,Styx,serine/threonine/tyrosine interaction protein
59,mmu-let-7c-1-3p,Ppp2ca,"protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform"
59,mmu-let-7c-1-3p,Egr1,early growth response 1
59,mmu-let-7c-1-3p,Ints11,integrator complex subunit 11
59,mmu-let-7c-1-3p,Ube2e2,ubiquitin-conjugating enzyme E2E 2
59,mmu-let-7c-1-3p,Dock9,dedicator of cytokinesis 9
59,mmu-let-7c-1-3p,Spast,spastin
59,mmu-let-7c-1-3p,Tbc1d15,"TBC1 domain family, member 15"
59,mmu-let-7c-1-3p,Cenpk,centromere protein K
59,mmu-let-7c-1-3p,Lin7a,lin-7 homolog A (C. elegans)
59,mmu-let-7c-1-3p,Mrpl43,mitochondrial ribosomal protein L43
59,mmu-let-7c-1-3p,Pgr,progesterone receptor
59,mmu-let-7c-1-3p,Nid1,nidogen 1
59,mmu-let-7c-1-3p,Oacyl,O-acyltransferase like
59,mmu-let-7c-1-3p,Rbl1,RB transcriptional corepressor like 1
59,mmu-let-7c-1-3p,Nms,neuromedin S
59,mmu-let-7c-1-3p,Ube2j1,ubiquitin-conjugating enzyme E2J 1
59,mmu-let-7c-1-3p,Bcap29,B cell receptor associated protein 29
59,mmu-let-7c-1-3p,Ccdc88a,coiled coil domain containing 88A
59,mmu-let-7c-1-3p,Cnot7,"CCR4-NOT transcription complex, subunit 7"
59,mmu-let-7c-1-3p,Col6a4,"collagen, type VI, alpha 4"
59,mmu-let-7c-1-3p,Ets2,"E26 avian leukemia oncogene 2, 3' domain"
59,mmu-let-7c-1-3p,Depdc7,DEP domain containing 7
59,mmu-let-7c-1-3p,Lrrc58,leucine rich repeat containing 58
59,mmu-let-7c-1-3p,Fundc1,FUN14 domain containing 1
59,mmu-let-7c-1-3p,Colec10,collectin sub-family member 10
58,mmu-let-7c-1-3p,Ccn3,cellular communication network factor 3
58,mmu-let-7c-1-3p,Sec63,SEC63-like (S. cerevisiae)
58,mmu-let-7c-1-3p,Ptprt,"protein tyrosine phosphatase, receptor type, T"
58,mmu-let-7c-1-3p,Sertad2,SERTA domain containing 2
58,mmu-let-7c-1-3p,Carmil1,capping protein regulator and myosin 1 linker 1
58,mmu-let-7c-1-3p,Zfp318,zinc finger protein 318
58,mmu-let-7c-1-3p,Zfp407,zinc finger protein 407
58,mmu-let-7c-1-3p,Yes1,"YES proto-oncogene 1, Src family tyrosine kinase"
58,mmu-let-7c-1-3p,Sp8,trans-acting transcription factor 8
58,mmu-let-7c-1-3p,Ube2t,ubiquitin-conjugating enzyme E2T
58,mmu-let-7c-1-3p,Nol4l,nucleolar protein 4-like
58,mmu-let-7c-1-3p,9530077C05Rik,RIKEN cDNA 9530077C05 gene
58,mmu-let-7c-1-3p,Ddr1,"discoidin domain receptor family, member 1"
58,mmu-let-7c-1-3p,Prkg1,"protein kinase, cGMP-dependent, type I"
58,mmu-let-7c-1-3p,Ttc16,tetratricopeptide repeat domain 16
58,mmu-let-7c-1-3p,Fnbp1l,formin binding protein 1-like
58,mmu-let-7c-1-3p,Crebzf,CREB/ATF bZIP transcription factor
58,mmu-let-7c-1-3p,Wdr91,WD repeat domain 91
58,mmu-let-7c-1-3p,Caprin1,cell cycle associated protein 1
58,mmu-let-7c-1-3p,Pitpnm3,PITPNM family member 3
58,mmu-let-7c-1-3p,Aif1l,allograft inflammatory factor 1-like
58,mmu-let-7c-1-3p,Klf13,Kruppel-like factor 13
58,mmu-let-7c-1-3p,Hoxa1,homeobox A1
57,mmu-let-7c-1-3p,Man1a2,"mannosidase, alpha, class 1A, member 2"
57,mmu-let-7c-1-3p,Bcl2l11,BCL2-like 11 (apoptosis facilitator)
57,mmu-let-7c-1-3p,Ednra,endothelin receptor type A
57,mmu-let-7c-1-3p,Adam28,a disintegrin and metallopeptidase domain 28
57,mmu-let-7c-1-3p,9330182O14Rik,RIKEN cDNA 9330182O14 gene
57,mmu-let-7c-1-3p,Mapk8,mitogen-activated protein kinase 8
57,mmu-let-7c-1-3p,Stt3b,"STT3, subunit of the oligosaccharyltransferase complex, homolog B (S. cerevisiae)"
57,mmu-let-7c-1-3p,Gsx1,GS homeobox 1
57,mmu-let-7c-1-3p,Shisa6,shisa family member 6
57,mmu-let-7c-1-3p,Ing3,"inhibitor of growth family, member 3"
57,mmu-let-7c-1-3p,Ssu72,Ssu72 RNA polymerase II CTD phosphatase homolog (yeast)
57,mmu-let-7c-1-3p,Ispd,isoprenoid synthase domain containing
57,mmu-let-7c-1-3p,Sumo3,small ubiquitin-like modifier 3
57,mmu-let-7c-1-3p,Tbx20,T-box 20
57,mmu-let-7c-1-3p,Smarcd2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2"
57,mmu-let-7c-1-3p,Phf3,PHD finger protein 3
57,mmu-let-7c-1-3p,Marveld2,MARVEL (membrane-associating) domain containing 2
57,mmu-let-7c-1-3p,Jmy,junction-mediating and regulatory protein
57,mmu-let-7c-1-3p,Uevld,UEV and lactate/malate dehyrogenase domains
57,mmu-let-7c-1-3p,Ctns,"cystinosis, nephropathic"
57,mmu-let-7c-1-3p,Son,Son DNA binding protein
56,mmu-let-7c-1-3p,Ptbp2,polypyrimidine tract binding protein 2
56,mmu-let-7c-1-3p,Trhde,TRH-degrading enzyme
56,mmu-let-7c-1-3p,Parpbp,PARP1 binding protein
56,mmu-let-7c-1-3p,Cgrrf1,cell growth regulator with ring finger domain 1
56,mmu-let-7c-1-3p,Bahcc1,BAH domain and coiled-coil containing 1
56,mmu-let-7c-1-3p,Snrpn,small nuclear ribonucleoprotein N
56,mmu-let-7c-1-3p,Crebrf,CREB3 regulatory factor
56,mmu-let-7c-1-3p,Hmgxb4,HMG box domain containing 4
56,mmu-let-7c-1-3p,Ppil4,peptidylprolyl isomerase (cyclophilin)-like 4
56,mmu-let-7c-1-3p,Ulk2,unc-51 like kinase 2
56,mmu-let-7c-1-3p,Dvl2,dishevelled segment polarity protein 2
56,mmu-let-7c-1-3p,Rai1,retinoic acid induced 1
56,mmu-let-7c-1-3p,Strn3,"striatin, calmodulin binding protein 3"
56,mmu-let-7c-1-3p,Asxl2,"additional sex combs like 2, transcriptional regulator"
56,mmu-let-7c-1-3p,Uty,"ubiquitously transcribed tetratricopeptide repeat gene, Y chromosome"
55,mmu-let-7c-1-3p,Atrn,attractin
55,mmu-let-7c-1-3p,Cep97,centrosomal protein 97
55,mmu-let-7c-1-3p,Trip10,thyroid hormone receptor interactor 10
55,mmu-let-7c-1-3p,Birc6,baculoviral IAP repeat-containing 6
55,mmu-let-7c-1-3p,Ptrhd1,peptidyl-tRNA hydrolase domain containing 1
55,mmu-let-7c-1-3p,Naaladl2,N-acetylated alpha-linked acidic dipeptidase-like 2
55,mmu-let-7c-1-3p,Pde1c,phosphodiesterase 1C
55,mmu-let-7c-1-3p,Iqsec1,IQ motif and Sec7 domain 1
55,mmu-let-7c-1-3p,Btg1,"B cell translocation gene 1, anti-proliferative"
55,mmu-let-7c-1-3p,Fbxo31,F-box protein 31
55,mmu-let-7c-1-3p,Cdyl2,"chromodomain protein, Y chromosome-like 2"
55,mmu-let-7c-1-3p,Epb41l4b,erythrocyte membrane protein band 4.1 like 4b
55,mmu-let-7c-1-3p,Socs5,suppressor of cytokine signaling 5
55,mmu-let-7c-1-3p,Egr4,early growth response 4
55,mmu-let-7c-1-3p,Ssbp3,single-stranded DNA binding protein 3
55,mmu-let-7c-1-3p,Epc1,enhancer of polycomb homolog 1
55,mmu-let-7c-1-3p,Zfp113,zinc finger protein 113
55,mmu-let-7c-1-3p,Foxd3,forkhead box D3
55,mmu-let-7c-1-3p,Dok4,docking protein 4
55,mmu-let-7c-1-3p,C6,complement component 6
55,mmu-let-7c-1-3p,Igsf9b,"immunoglobulin superfamily, member 9B"
55,mmu-let-7c-1-3p,Iws1,"IWS1, SUPT6 interacting protein"
55,mmu-let-7c-1-3p,Skap2,src family associated phosphoprotein 2
54,mmu-let-7c-1-3p,Trip12,thyroid hormone receptor interactor 12
54,mmu-let-7c-1-3p,Ankrd17,ankyrin repeat domain 17
54,mmu-let-7c-1-3p,Wdfy1,WD repeat and FYVE domain containing 1
54,mmu-let-7c-1-3p,Col4a3,"collagen, type IV, alpha 3"
54,mmu-let-7c-1-3p,Ptbp3,polypyrimidine tract binding protein 3
54,mmu-let-7c-1-3p,Rad17,RAD17 checkpoint clamp loader component
54,mmu-let-7c-1-3p,Cltrn,"collectrin, amino acid transport regulator"
54,mmu-let-7c-1-3p,Mum1l1,melanoma associated antigen (mutated) 1-like 1
54,mmu-let-7c-1-3p,Slc26a1,"solute carrier family 26 (sulfate transporter), member 1"
54,mmu-let-7c-1-3p,Krt1,keratin 1
54,mmu-let-7c-1-3p,Oip5,Opa interacting protein 5
54,mmu-let-7c-1-3p,Agps,alkylglycerone phosphate synthase
54,mmu-let-7c-1-3p,Gabpb2,"GA repeat binding protein, beta 2"
53,mmu-let-7c-1-3p,Unc5d,unc-5 netrin receptor D
53,mmu-let-7c-1-3p,Ralyl,RALY RNA binding protein-like
53,mmu-let-7c-1-3p,Aldh1a3,"aldehyde dehydrogenase family 1, subfamily A3"
53,mmu-let-7c-1-3p,Polr2c,polymerase (RNA) II (DNA directed) polypeptide C
53,mmu-let-7c-1-3p,Sprr2a3,small proline-rich protein 2A3
53,mmu-let-7c-1-3p,Tbx18,T-box18
53,mmu-let-7c-1-3p,Ube2cbp,ubiquitin-conjugating enzyme E2C binding protein
53,mmu-let-7c-1-3p,Actr10,ARP10 actin-related protein 10
53,mmu-let-7c-1-3p,Tubgcp4,"tubulin, gamma complex associated protein 4"
53,mmu-let-7c-1-3p,Arhgef3,Rho guanine nucleotide exchange factor (GEF) 3
53,mmu-let-7c-1-3p,Clec5a,"C-type lectin domain family 5, member a"
53,mmu-let-7c-1-3p,Dhrs3,dehydrogenase/reductase (SDR family) member 3
53,mmu-let-7c-1-3p,Rasgrp1,RAS guanyl releasing protein 1
53,mmu-let-7c-1-3p,Rbm47,RNA binding motif protein 47
53,mmu-let-7c-1-3p,Pdhx,"pyruvate dehydrogenase complex, component X"
53,mmu-let-7c-1-3p,Arfip1,ADP-ribosylation factor interacting protein 1
53,mmu-let-7c-1-3p,Sptssb,"serine palmitoyltransferase, small subunit B"
53,mmu-let-7c-1-3p,Crot,carnitine O-octanoyltransferase
53,mmu-let-7c-1-3p,Wdr11,WD repeat domain 11
53,mmu-let-7c-1-3p,Tmprss11f,"transmembrane protease, serine 11f"
53,mmu-let-7c-1-3p,Snhg11,small nucleolar RNA host gene 11
52,mmu-let-7c-1-3p,Nusap1,nucleolar and spindle associated protein 1
52,mmu-let-7c-1-3p,Dynll1,dynein light chain LC8-type 1
52,mmu-let-7c-1-3p,Mynn,myoneurin
52,mmu-let-7c-1-3p,Kpnb1,karyopherin (importin) beta 1
52,mmu-let-7c-1-3p,Tmem164,transmembrane protein 164
52,mmu-let-7c-1-3p,Tnrc6b,trinucleotide repeat containing 6b
52,mmu-let-7c-1-3p,D630045J12Rik,RIKEN cDNA D630045J12 gene
52,mmu-let-7c-1-3p,S1pr3,sphingosine-1-phosphate receptor 3
52,mmu-let-7c-1-3p,Fam166a,"family with sequence similarity 166, member A"
52,mmu-let-7c-1-3p,Chd9,chromodomain helicase DNA binding protein 9
52,mmu-let-7c-1-3p,Slc38a2,"solute carrier family 38, member 2"
52,mmu-let-7c-1-3p,Lax1,lymphocyte transmembrane adaptor 1
52,mmu-let-7c-1-3p,Ints8,integrator complex subunit 8
52,mmu-let-7c-1-3p,Snurf,SNRPN upstream reading frame
52,mmu-let-7c-1-3p,Stmn4,stathmin-like 4
52,mmu-let-7c-1-3p,Kif27,kinesin family member 27
52,mmu-let-7c-1-3p,Ppm1b,"protein phosphatase 1B, magnesium dependent, beta isoform"
52,mmu-let-7c-1-3p,Atp6v1b2,"ATPase, H+ transporting, lysosomal V1 subunit B2"
52,mmu-let-7c-1-3p,Agfg1,ArfGAP with FG repeats 1
52,mmu-let-7c-1-3p,Shh,sonic hedgehog
51,mmu-let-7c-1-3p,Ttpa,tocopherol (alpha) transfer protein
51,mmu-let-7c-1-3p,Trappc10,trafficking protein particle complex 10
51,mmu-let-7c-1-3p,Reep3,receptor accessory protein 3
51,mmu-let-7c-1-3p,Atrnl1,attractin like 1
51,mmu-let-7c-1-3p,Cdk7,cyclin-dependent kinase 7
51,mmu-let-7c-1-3p,Tarsl2,threonyl-tRNA synthetase-like 2
51,mmu-let-7c-1-3p,Crmp1,collapsin response mediator protein 1
51,mmu-let-7c-1-3p,Lhx1,LIM homeobox protein 1
51,mmu-let-7c-1-3p,Scn3a,"sodium channel, voltage-gated, type III, alpha"
51,mmu-let-7c-1-3p,Cab39,calcium binding protein 39
51,mmu-let-7c-1-3p,Dlgap2,DLG associated protein 2
51,mmu-let-7c-1-3p,Actbl2,"actin, beta-like 2"
51,mmu-let-7c-1-3p,Kdm4c,lysine (K)-specific demethylase 4C
51,mmu-let-7c-1-3p,Sox6,SRY (sex determining region Y)-box 6
51,mmu-let-7c-1-3p,Pcgf5,polycomb group ring finger 5
51,mmu-let-7c-1-3p,Zfp597,zinc finger protein 597
51,mmu-let-7c-1-3p,Anxa1,annexin A1
51,mmu-let-7c-1-3p,Rab19,"RAB19, member RAS oncogene family"
51,mmu-let-7c-1-3p,Insm1,insulinoma-associated 1
51,mmu-let-7c-1-3p,Coq10b,coenzyme Q10B
51,mmu-let-7c-1-3p,Uap1,UDP-N-acetylglucosamine pyrophosphorylase 1
51,mmu-let-7c-1-3p,Wdr77,WD repeat domain 77
51,mmu-let-7c-1-3p,Pdpk1,3-phosphoinositide dependent protein kinase 1
51,mmu-let-7c-1-3p,Matn2,matrilin 2
50,mmu-let-7c-1-3p,Gm14440,predicted gene 14440
50,mmu-let-7c-1-3p,Fbrsl1,fibrosin-like 1
50,mmu-let-7c-1-3p,Chd2,chromodomain helicase DNA binding protein 2
50,mmu-let-7c-1-3p,Tdrd5,tudor domain containing 5
50,mmu-let-7c-1-3p,Fignl2,fidgetin-like 2
50,mmu-let-7c-1-3p,Yipf2,"Yip1 domain family, member 2"
50,mmu-let-7c-1-3p,Terf2,telomeric repeat binding factor 2
50,mmu-let-7c-1-3p,Steap4,STEAP family member 4
50,mmu-let-7c-1-3p,Ntn1,netrin 1
50,mmu-let-7c-1-3p,Ptpn20,"protein tyrosine phosphatase, non-receptor type 20"
50,mmu-let-7c-1-3p,Naf1,nuclear assembly factor 1 ribonucleoprotein
50,mmu-let-7c-1-3p,Bmp3,bone morphogenetic protein 3
50,mmu-let-7c-1-3p,Git1,GIT ArfGAP 1
50,mmu-let-7c-1-3p,Gng5,"guanine nucleotide binding protein (G protein), gamma 5"
50,mmu-let-7c-1-3p,Mbip,MAP3K12 binding inhibitory protein 1
50,mmu-let-7c-1-3p,Nat8f4,N-acetyltransferase 8 (GCN5-related) family member 4
50,mmu-let-7c-1-3p,Dpm1,dolichol-phosphate (beta-D) mannosyltransferase 1
50,mmu-let-7c-1-3p,Tiparp,TCDD-inducible poly(ADP-ribose) polymerase
50,mmu-let-7c-1-3p,Chd3,chromodomain helicase DNA binding protein 3
50,mmu-let-7c-1-3p,Fam98a,"family with sequence similarity 98, member A"
